YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount	People	Ships	Other
1904-09-24	10	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	 			53.89	-166.53														
1904-09-24	11	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	 			53.89	-166.53														
1904-09-24	12	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	Noon: Dutch Hbr			53.89	-166.53		158	172	13	29.28	55	53		bc	ci	7			
1904-09-24	13	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	 			53.89	-166.53														
1904-09-24	14	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	 			53.89	-166.53														
1904-09-24	15	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	 			53.89	-166.53														
1904-09-24	16	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	 			53.89	-166.53		202	216	13	29.24	48	46		bc	cu	6			
1904-09-24	17	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	 			53.89	-166.53														
1904-09-24	18	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	 			53.89	-166.53														
1904-09-24	19	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	 			53.89	-166.53														
1904-09-24	20	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	 			53.89	-166.53		202	216	24	29.26	46	46		oc	cu n	10			
1904-09-24	21	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	 			53.89	-166.53														
1904-09-24	22	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	 			53.89	-166.53														
1904-09-24	23	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	 			53.89	-166.53														
1904-09-24	24	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0024.JPG	 			53.89	-166.53		202	216	13	29.23	46	46		bcqm	cu n	7			
1904-09-25	1	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53														
1904-09-25	2	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53														
1904-09-25	3	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53														
1904-09-25	4	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53		202	216	8	29.24	46	46		ocd	n	10			
1904-09-25	5	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53														
1904-09-25	6	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53														
1904-09-25	7	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53														
1904-09-25	8	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53		248	262	5	29.45	49	47		oc	cu n	10			
1904-09-25	9	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53														
1904-09-25	10	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53														
1904-09-25	11	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53														
1904-09-25	12	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	Noon: Dutch Hbr			53.89	-166.53		225	239	13	29.40	48	47		bc	s cu	9			
1904-09-25	13	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53														
1904-09-25	14	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53														
1904-09-25	15	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53														
1904-09-25	16	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53		225	239	8	29.34	50	48		ocr	n	10			
1904-09-25	17	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53														
1904-09-25	18	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53														
1904-09-25	19	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53														
1904-09-25	20	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53		225	239	5	29.32	48	47		oc	n	10			
1904-09-25	21	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53														
1904-09-25	22	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53														
1904-09-25	23	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53														
1904-09-25	24	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0025.JPG	 			53.89	-166.53		225	239	5	29.26	46	46		bc	cu	6			
1904-09-26	1	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53														
1904-09-26	2	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53														
1904-09-26	3	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53														
1904-09-26	4	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53		225	239	5	29.22	46	46		op	cu n	10			
1904-09-26	5	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53														
1904-09-26	6	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53														
1904-09-26	7	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53														
1904-09-26	8	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53		225	239	8	29.34	48	47		bc	s cu	4			
1904-09-26	9	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53														
1904-09-26	10	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53														
1904-09-26	11	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53														
1904-09-26	12	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	Noon: Dutch Hbr			53.89	-166.53		225	239	2	29.30	50	48		bc	cu	5			
1904-09-26	13	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53														
1904-09-26	14	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53														
1904-09-26	15	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53														
1904-09-26	16	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53		68	82	5	29.27	49	47		oc	cu n	10			
1904-09-26	17	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53														
1904-09-26	18	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53														
1904-09-26	19	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53														
1904-09-26	20	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53		0	0	0	29.32	48	47		com	cu n	10			
1904-09-26	21	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53														
1904-09-26	22	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53														
1904-09-26	23	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53														
1904-09-26	24	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0026.JPG	 			53.89	-166.53		0	0	0	29.32	48	47		o	a s	10			
1904-09-27	1	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0027.JPG	 			53.89	-166.53														
1904-09-27	2	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0027.JPG	 			53.89	-166.53														
1904-09-27	3	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0027.JPG	 			53.89	-166.53														
1904-09-27	4	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0027.JPG	 			53.89	-166.53		0	0	0	29.34	46	44		o	a s	10			
1904-09-27	5	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0027.JPG	 			53.89	-166.53														
1904-09-27	6	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0027.JPG	 			53.89	-166.53														
1904-09-27	7	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0027.JPG	 			53.89	-166.53														
1904-09-27	8	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0027.JPG	 			53.89	-166.53		22	36	5	29.48	48	46		op	cu n	10			
1904-09-27	9	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0027.JPG	 			53.89	-166.53														
1904-09-27	10	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0027.JPG	 			53.89	-166.53														
