YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	Amount	People	Ships
1916-09-14	23	52.66	-172.60	47.81		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0158.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0159.JPG	 					NE1/4E	360	12	13	29.84	49	48	oc	Cu N	10		
1916-09-14	24	52.71	-172.42	47.81		7.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0158.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0159.JPG	 					NE1/4E	360	12	13	29.84	48	48	oc	Cu N	10		
1916-09-15	1	52.77	-172.22	47.81		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	 					NE1/4E	338	350	13	29.81	47	47					
1916-09-15	2	52.82	-172.03	47.81		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	 					NE1/4E	338	350	13	29.80	47	47					
1916-09-15	3	52.87	-171.83	47.81		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	 					NE1/4E	338	350	19	29.77	46	46					
1916-09-15	4	52.93	-171.63	47.81		8.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	 					NE1/4E	338	350	19	29.76	46	46					
1916-09-15	5	52.99	-171.43	47.81		8.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	 					NE1/4E	338	350	24	29.74	45	45					
1916-09-15	6	53.05	-171.22	47.81		8.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	 					NE1/4E	338	350	24	29.73	45	45					
1916-09-15	7	53.11	-171.02	47.81		8.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	0720: NNE					NE1/4E	338	350	30	29.73	47	47					
1916-09-15	8	53.18	-170.87	31		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	 			53 11N	170 52W	NNE	338	350	30	29.72	47	47					
1916-09-15	9	53.27	-170.76	22.5		6.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	 					NNE	315	327	19	29.71	47	47					
1916-09-15	10	53.36	-170.63	22.5		7.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	 					NNE	315	327	19	29.71	47	47					
1916-09-15	11	53.45	-170.52	22.5		6.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	 					NNE	315	327	19	29.69	47	47					
1916-09-15	12	53.53	-170.40	22.5		6.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	 			53 32N	170 24W	NNE	315	327	19	29.67	48	48					
1916-09-15	13	53.62	-170.30	22.5		6.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	 					NNE	293	305	21	29.65	48	48					
1916-09-15	14	53.70	-170.20	22.5		6.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	 					NNE	293	305	21	29.64	48	48					
1916-09-15	15	53.78	-170.10	22.5		6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	 					NNE	293	305	21	29.63	47	47					
1916-09-15	16	53.87	-170.00	22.5		6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	 					NNE	293	305	21	29.61	47	47					
1916-09-15	17	53.96	-169.89	22.5		6.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	 					NNE	293	305	30	29.60	47	47					
1916-09-15	18	54.05	-169.77	22.5		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	 					NNE	293	305	30	29.60	47	47					
1916-09-15	19	54.15	-169.66	22.5		7.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	 					NNE	293	305	30	29.57	48	48					
1916-09-15	20	54.23	-169.55	22.5		6.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	2000: NE			54 14N	169 33W	NE	293	305	30	29.52	48	49					
1916-09-15	21	54.29	-169.37	45		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	 					NE	293	305	19	29.56	48	48					
1916-09-15	22	54.36	-169.17	45		8.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	 					NE	293	305	19	29.55	47	47					
1916-09-15	23	54.42	-168.98	45		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	 					NE	293	305	19	29.54	47	47					
1916-09-15	24	54.47	-168.83	45		6.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0160.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0161.JPG	0000: ENE5/8E					NE	293	305	19	29.53	46	46					
1916-09-16	1	54.46	-168.66	74.53		5.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	 					ENE5/8E	293	305	19	29.52	46	47	oc	N	10		
1916-09-16	2	54.46	-168.42	74.53		8.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	 					ENE5/8E	293	305	19	29.52	47	48	oc	N	10		
1916-09-16	3	54.46	-168.16	74.53		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	 					ENE5/8E	293	305	19	29.50	47	48	oc	N	10		
1916-09-16	4	54.45	-167.92	74.53		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	 					ENE5/8E	293	305	19	29.48	47	48	oc	N	10		
1916-09-16	5	54.45	-167.69	74.53		7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	 					ENE5/8E	293	305	19	29.48	48	48	oc	N	10		
1916-09-16	6	54.45	-167.47	74.53		7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	0600: E3/8S					ENE5/8E	293	305	19	29.50	48	49	oc	N	10		
1916-09-16	7	54.40	-167.24	94.22		8.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	0700: NExE1/2E					E3/8S	293	305	19	29.50	49	49	oc	N	10		
1916-09-16	8	54.42	-166.99	61.88		8.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	"0800: Raised Cape Cheerful, Unalaska Island, bearing SExE. cc NE"			54 20N	166 50W	NExE1/2E	293	305	19	29.50	50	51	oc	N	10		
1916-09-16	9	54.48	-166.81	45		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	 					NE	293	305	13	29.48	53	51	oc	Cu N	10		
1916-09-16	10	54.41	-166.58	101.25		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	1000: ExS					ExS	225	237	13	29.47	51	51	oc	Cu N	10		
1916-09-16	11	54.34	-166.33	101.25		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	 					ExS	225	237	13	29.47	52	52	oc	Cu N	10		
1916-09-16	12	54.27	-166.12	101.25		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	"1253: North Head close. cc Stood various courses for Akutan Harbor. Noon: North Head, Akutan Island, bearing E3/4S, dist 7 miles (?)"					ExS	225	241	13	29.47	49	49	oc	Cu N	10		
1916-09-16	13	54.23	-165.90	888		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	 					v	225	241	13	29.46	51	51	bc	Cu	6		
1916-09-16	14	54.13	-165.73	888		8.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	1440: Moored. Made fast to whaling station dock					v	225	241	13	29.46	54	53	bc	Cu	6		
1916-09-16	15	54.13	-165.81	888		3.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	 					v	225	241	13	29.46	53	53	oc	Cu	10		
1916-09-16	16	54.13	-165.81			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	 						225	241	13	29.46	50	54	oc	Cu	10		
1916-09-16	17	54.13	-165.81			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	 																
1916-09-16	18	54.13	-165.81			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	 																
1916-09-16	19	54.13	-165.81			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	 																
1916-09-16	20	54.13	-165.81			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	8PM: Akutan						225	241	8	29.46	50		o	Cu	10		
1916-09-16	21	54.13	-165.81			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	 																
1916-09-16	22	54.13	-165.81			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	 																
1916-09-16	23	54.13	-165.81			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	 																
1916-09-16	24	54.13	-165.81			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0162.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0163.JPG	 						0	0	0	29.46	52		o	Cu	10		
1916-09-17	1	54.13	-165.81			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0165.JPG	 																Top of Page: SS Elihu Thompson
1916-09-17	2	54.13	-165.81			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0165.JPG	 																
