YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Weather	Clouds	Clear	Amount	People	Ships	Other
1899-09-11	11	55.35	-160.14	888	 	9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	1106: Entrance to Gorman Str Course N56E					v														
1899-09-11	12	55.42	-159.95	56	 	8.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	Noon: Cape Kupreanof NExN 15mi 					N56E	68	87	19	29.75		52		bc	cu st	1				
1899-09-11	13	55.46	-159.7	56	 	9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	 					n56e														
1899-09-11	14	55.5	-159.45	56	 	9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	 					n56e	68	87	19	29.67		52		oc	cu ni	0				
1899-09-11	15	55.54	-159.18	56	 	9.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	 					n56e														
1899-09-11	16	55.58	-158.93	56	 	8.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	 					n56e	90	109	24	29.62		51		oc	ni	0				
1899-09-11	17	55.62	-158.71	56	 	7.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	 					n56e														
1899-09-11	18	55.65	-158.48	56	 	8.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	1815: S84E					n56e	90	109	30	29.55		50		ocr	ni	0				
1899-09-11	19	55.65	-158.44	96	 	2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	 					s84e														
1899-09-11	20	55.67	-158.34	56	 	3.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	 					n56e	79	98	30	29.45		52		ocqr	ni	0				
1899-09-11	21	55.69	-158.23	56	 	4.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	2130: S73E					n56e														
1899-09-11	22	55.69	-158.22	107	 	0.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	 					s73e	90	109	37	29.28		52		ocqr	ni	0				
1899-09-11	23	55.68	-158.19	107	 	1.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	 					s73e														
1899-09-11	24	55.67	-158.17	107	 	1.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0109.JPG	 					s73e	90	109	30	29.17		54		ocq	ni	0				
1899-09-12	1	55.65	-158.11	107	 	2.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					s73e				29.2										
1899-09-12	2	55.62	-158.05	107	 	3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					s73e	135	154	24	29.22		53		oc	ni	0				
1899-09-12	3	55.59	-157.98	107	 	3.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					s73e				29.22										
1899-09-12	4	55.57	-157.92	107	 	3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					s73e	135	154	24	29.23		53		bc	cu ni	4				
1899-09-12	5	55.54	-157.85	107	 	3.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					s73e				29.24										
1899-09-12	6	55.5	-157.76	107	 	4.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					s73e	135	154	24	29.26		52		bc	cu ni	3				
1899-09-12	7	55.46	-157.65	107	 	5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					s73e				29.29										
1899-09-12	8	55.43	-157.58	107	 	3.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					s73e	135	154	24	29.37		54		bz	cu	9				
1899-09-12	9	55.39	-157.49	107	 	4.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	0900: S46E					s73e				29.4										
1899-09-12	10	55.35	-157.46	134	 	3.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					s46e	158	177	24	29.4		55		bz	cu	9				
1899-09-12	11	55.32	-157.44	134	 	2.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					s46e				29.35										
1899-09-12	12	55.29	-157.42	134	 	2.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 			55 17 21 N	157 25W	s46e	158	177	30	29.38		55		bz	cu	7				
1899-09-12	13	55.28	-157.4	135	 	0.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					se				29.38										
1899-09-12	14	55.23	-157.36	135	 	2.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					se	158	177	24	29.35		53		bc	ci cu ni	7				
1899-09-12	15	55.19	-157.32	135	 	2.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					se				29.33										
1899-09-12	16	55.14	-157.28	140.62	 	2.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					se1/2s	158	177	30	29.3		53		bc	ni	1				
1899-09-12	17	55.1	-157.25	140.62	 	2.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					se1/2s				29.28										
1899-09-12	18	55.06	-157.22	140.62	 	1.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					se1/2s	158	177	30	29.26		52		bc	ni	3				
1899-09-12	19	55.02	-157.19	147	 	2.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					s33e				29.25										
1899-09-12	20	54.97	-157.17	147	 	2.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					s33e	180	199	37	29.26		50		bcqr	cu ni	3				
1899-09-12	21	54.94	-157.15	147	 	1.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					s33e				29.27										
1899-09-12	22	54.91	-157.12	147	 	1.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					s33e	180	199	40	29.28		52		bcq	ni	6				
1899-09-12	23	54.87	-157.1	152	 	1.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					s28e				29.29										
1899-09-12	24	54.85	-157.09	169	 	0.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0110.JPG	 					s11e	203	222	40	29.3		52		bcq	ni	5				
1899-09-13	1	54.82	-157.08	169	 	1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					s11e				29.3										
1899-09-13	2	54.79	-157.08	169	 	1.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					s11e	180	199	40	29.32		52		oc	cu ni	0				
1899-09-13	3	54.76	-157.07	169	 	1.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					s11e				29.34										
1899-09-13	4	54.72	-157.07	169	 	1.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					s11e	203	222	40	29.36		52		bc	cu ni	1				
1899-09-13	5	54.69	-157.07	180	 	1.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					s				29.41										
1899-09-13	6	54.65	-157.08	180	 	2.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					s	203	222	30	29.46		51		bc	cu ni	3				
1899-09-13	7	54.6	-157.1	191.25	 	2.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					sxw				29.51										
1899-09-13	8	54.56	-157.12	191.25	 	2.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					sxw	225	244	30	29.57		53		bc	cu ni	6				
1899-09-13	9	54.52	-157.15	191.25	 	2.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					sxw				29.65										
1899-09-13	10	54.48	-157.17	191.25	 	2.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	1000: N34E					sxw	225	244	24	29.72		53		bc	cu ni	6				
1899-09-13	11	54.56	-156.93	34	 	9.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					n34e				29.77										
1899-09-13	12	54.65	-156.68	34	 	10		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 			54 38 53 N	156 41W	n34e	225	244	24	29.82		53		bc	cu ni	5				
1899-09-13	13	54.75	-156.46	34	 	9.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					n34e														
1899-09-13	14	54.86	-156.23	34	 	9.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					n34e	225	244	24	29.92		53		bc	st cu	5				
1899-09-13	15	54.97	-155.99	34	 	10.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					n34e														
1899-09-13	16	55.07	-155.76	34	 	10		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					n34e	225	244	24	30.02		53		bc	ci cu	9				
1899-09-13	17	55.17	-155.54	34	 	9.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					n34e														
1899-09-13	18	55.27	-155.31	34	 	10		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					n34e	225	244	19	30.04		51		bc	ci st	9				
1899-09-13	19	55.38	-155.09	34	 	9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					n34e														
1899-09-13	20	55.48	-154.84	34	 	10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					n34e	248	267	19	30.14		51		bc	ci cu st	7				
1899-09-13	21	55.58	-154.62	34	 	9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					n34e														
1899-09-13	22	55.69	-154.38	34	 	10.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					n34e	248	267	13	30.17		51		bc	ci st	9				
1899-09-13	23	55.8	-154.15	34	 	9.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					n34e														
1899-09-13	24	55.9	-153.92	34	 	9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0111.JPG	 					n34e	248	267	13	30.19		51		bc	cu st	4				
1899-09-14	1	55.99	-153.7	34	 	9.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	 					n34e														
1899-09-14	2	56.1	-153.47	34	 	9.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	 					n34e	225	244	5	30.2		50		bc	cu ni	3				
1899-09-14	3	56.2	-153.23	34	 	10		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	 					n34e														
1899-09-14	4	56.31	-152.99	34	 	10		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	0400: N11E					n34e	225	244	8	30.2		50		b	none	10				
1899-09-14	5	56.44	-152.82	18		9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	 					n34e|n11e														
1899-09-14	6	56.6	-152.66	11		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	 					n11e	225	248	13	30.2		49		bc	cu ni	3				
1899-09-14	7	56.76	-152.49	11		10.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	0715: Cape Barnabas 4 pts of port bow 					n11e														
1899-09-14	8	56.92	-152.31	11		10.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	 					n11e	225	248	19	30.22		51		bc	cu st	5				
1899-09-14	9	57.09	-152.15	11		10.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	0930: N1/2E					n11e														0930: Set clocks ahead 27 min to St Paul local time.
1899-09-14	10	57.26	-151.98	8		11.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	1042: N					n11e|n1/2e	225	248	19	30.26		50		bc	cu st	7				
1899-09-14	11	57.37	-151.9	3		6.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	 					n1/2e|n														
1899-09-14	12	57.56	-152.02	888	 	11.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	Noon: Cape Grenville (Kodiak Is) West 5mi					v	225	248	19	30.19		51		bc	cu st	6				
1899-09-14	13	57.7	-152.24	888	 	10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0112.JPG	 					v														
