YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	Flora&Fauna	Ships	Other
1903-08-05	19	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0023.JPG	 			53.89	-166.53											
1903-08-05	20	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0023.JPG	 			53.89	-166.53		45	60	5	29.87	48	bc	cum			
1903-08-05	21	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0023.JPG	 			53.89	-166.53											
1903-08-05	22	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0023.JPG	 			53.89	-166.53											
1903-08-05	23	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0023.JPG	 			53.89	-166.53											
1903-08-05	24	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0023.JPG	 			53.89	-166.53		45	60	5	29.92	42	bc	cum			
1903-08-06	1	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	: Dutch Harbor			53.89	-166.53										Top of Page: USS Rush	
1903-08-06	2	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53											
1903-08-06	3	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53											
1903-08-06	4	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53		0	0	0	29.92	42	bc	cir cum			
1903-08-06	5	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53											
1903-08-06	6	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53											
1903-08-06	7	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53											
1903-08-06	8	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53		135	150	5	30.01	48	bc	cir cum			
1903-08-06	9	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53											
1903-08-06	10	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53											
1903-08-06	11	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53											
1903-08-06	12	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53		135	150	5	30.02	52	bc	cum			
1903-08-06	13	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53											
1903-08-06	14	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53											
1903-08-06	15	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53											
1903-08-06	16	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53		45	60	5	30.12	52	bc	fr cum			
1903-08-06	17	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53											
1903-08-06	18	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53											
1903-08-06	19	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53											
1903-08-06	20	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53		45	60	5	30.12	52	bc	fr cum			
1903-08-06	21	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53											
1903-08-06	22	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53											
1903-08-06	23	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53											
1903-08-06	24	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0024.JPG	 			53.89	-166.53		0	0	0	29.92	48	bc	cum nim			
1903-08-07	1	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	Comment: Rubber stamp has Miles=83.9			53.89	-166.53										Top of Page: USS Bear	
1903-08-07	2	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	 			53.89	-166.53											
1903-08-07	3	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	 			53.89	-166.53											
1903-08-07	4	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	 			53.89	-166.53		0	0	0	29.92	48	bc	cum str			
1903-08-07	5	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	 			53.89	-166.53											
1903-08-07	6	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	 			53.89	-166.53											
1903-08-07	7	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	 			53.89	-166.53											
1903-08-07	8	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	 			53.89	-166.53		0	0	0	29.88	52	oc	cum str			
1903-08-07	9	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	 			53.89	-166.53											
1903-08-07	10	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	 			53.89	-166.53											
1903-08-07	11	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	 			53.89	-166.53											
1903-08-07	12	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	Noon: Dutch Harbor			53.89	-166.53		45	60	5	29.98	53	dmoc	nimb			
1903-08-07	13	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	 			53.89	-166.53											
1903-08-07	14	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	 			53.89	-166.53											
1903-08-07	15	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	1545: Got Underway			53.89	-166.53											
1903-08-07	16	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	1600: Dutch Harbor Beacon 1656: turned Kolekta Head and stood through Unalga Pass SExE3/4E			53.89	-166.53		0	0	0	29.92	52	bc	cum			
1903-08-07	17	54.05	-166.44	888		10.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	1750: turned Unalga Island and cc ENE1/4E			54.05	-166.44	v										
1903-08-07	18	54.03	-166.15	70.31		10.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	 			54.026	-166.146	ene1/4e	0	0	0	29.90	52	bc	cum			
1903-08-07	19	54	-165.86	70.31		9.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	 			54.003	-165.859	ene1/4e										
1903-08-07	20	53.98	-165.54	70.31		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	 			53.98	-165.54	ene1/4e	45	60	13	29.87	48	bc	cum nim			
1903-08-07	21	53.99	-165.22	70.31		11.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	2100: E1/2N			53.993	-165.221	ene1/4e										
1903-08-07	22	53.96	-164.93	84.38		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	 			53.962	-164.928	e1/2n	45	60	13	29.87	47	bc	cum nim			
1903-08-07	23	53.93	-164.65	84.38		10		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	 			53.934	-164.646	e1/2n										
1903-08-07	24	53.9	-164.36	84.38		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0025.JPG	 			53.904	-164.357	e1/2n	45	60	13	29.78	47	oc	cum nim			
1903-08-08	1	53.88	-164.1	84.38		9.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	Comment: Rubber stamp has Miles=204.4			53.878	-164.098	e1/2n										
1903-08-08	2	53.85	-163.85	84.38		8.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	 			53.854	-163.85	e1/2n	22	38	19	29.80	46	oc	nim			
1903-08-08	3	53.83	-163.63	84.38		7.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	 			53.833	-163.63	e1/2n										
1903-08-08	4	53.82	-163.47	84.38		5.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	 			53.82	-163.468	e1/2n	22	38	24	29.76	45	oc	nim			
1903-08-08	5	53.8	-163.27	84.38		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	0500: NE1/2E			53.802	-163.27	e1/2n										
1903-08-08	6	53.85	-163.1	50.62		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	 			53.848	-163.097	ne1/2e	22	38	30	29.76	45	oc	nim			
1903-08-08	7	53.9	-162.92	50.62		6.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	 			53.896	-162.916	ne1/2e										
1903-08-08	8	53.95	-162.72	50.62		7.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	 			53.946	-162.724	ne1/2e	22	38	24	29.78	48	oc	nim			
1903-08-08	9	54	-162.52	50.62		7.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	 			53.999	-162.518	ne1/2e										
1903-08-08	10	54.06	-162.29	50.62		8.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	 			54.057	-162.292	ne1/2e	22	38	19	29.72	48	bc	nim			
1903-08-08	11	54.11	-162.1	50.62		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	 			54.107	-162.102	ne1/2e										
1903-08-08	12	54.17	-161.87	50.62		8.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	 			54 10N	161 52W	ne1/2e	22	40	19	29.73	48	oc	nim			
1903-08-08	13	54.22	-161.66	50.62		8.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	 			54.218	-161.659	ne1/2e										
1903-08-08	14	54.27	-161.45	50.62		8.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	 			54.269	-161.446	ne1/2e	22	40	13	29.72	52	oc	nim			
1903-08-08	15	54.32	-161.23	50.62		8.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	 			54.322	-161.229	ne1/2e										
1903-08-08	16	54.38	-161	50.62		9.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	 			54.377	-161.002	ne1/2e	22	40	13	29.78	52	ocm	nim			
1903-08-08	17	54.43	-160.78	50.62		9.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	 			54.431	-160.777	ne1/2e										
1903-08-08	18	54.49	-160.54	50.62		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	1815: sighted Povlov volcano			54.486	-160.543	ne1/2e	22	40	8	29.82	51	ocfr	nim			
1903-08-08	19	54.54	-160.31	50.62		9.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	1900: ExN			54.541	-160.312	ne1/2e										
1903-08-08	20	54.52	-160.07	78.75		9.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	 			54.52	-160.071	exn	22	40	13	29.80	50	oc	nim			
1903-08-08	21	54.5	-159.83	78.75		9.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0026.JPG	 			54.5	-159.833	exn										
