YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Clear	Ships	Other
1902-07-21	16	45.18	-140.01	W 3/4 N		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0045.JPG	 			45.181	-140.011	W 3/4 N	225	245	13	29.92	58	56		ocp	cum nim	0		
1902-07-21	17	45.29	-140.19	W 3/4 N		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0045.JPG	 			45.285	-140.191	W 3/4 N												
1902-07-21	18	45.39	-140.37	W 3/4 N		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0045.JPG	 			45.39	-140.372	W 3/4 N	225	246	13	29.88	58	56		ocq	cum nim	0		
1902-07-21	19	45.49	-140.55	W 3/4 N		10		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0045.JPG	 			45.491	-140.547	W 3/4 N												
1902-07-21	20	45.59	-140.72	W 3/4 N		9.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0045.JPG	 			45.592	-140.72	W 3/4 N	225	246	13	29.86	58	56		oc	cum nim	0		
1902-07-21	21	45.68	-140.87	W 3/4 N		8.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0045.JPG	 			45.684	-140.871	W 3/4 N												
1902-07-21	22	45.78	-141.02	W 3/4 N		8.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0045.JPG	 			45.775	-141.02	W 3/4 N	225	246	13	29.86	56	55		bcpq	cum nim	2		
1902-07-21	23	45.87	-141.17	W 3/4 N		8.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0045.JPG	 			45.866	-141.169	W 3/4 N												
1902-07-21	24	45.96	-141.32	W 3/4 N		8.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0045.JPG	 			45.959	-141.322	W 3/4 N	225	246	13	29.87	55	54		bcpq	cum nim	2		
1902-07-22	1	46.06	-141.47	WxN		8.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	Noon: WxN			46.056	-141.467	WxN												
1902-07-22	2	46.15	-141.61	WxN		8.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	 			46.153	-141.611	WxN	225	246	13	29.88	56	54		bc	cum nim	3		
1902-07-22	3	46.25	-141.76	WxN		9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	 			46.253	-141.762	WxN												
1902-07-22	4	46.36	-141.92	WxN		9.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	 			46.355	-141.917	WxN	225	246	8	29.85	57	56		bc	cum nim	3		
1902-07-22	5	46.45	-142.07	WxN		9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	 			46.454	-142.069	WxN												
1902-07-22	6	46.56	-142.22	WxN		9.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	 			46.555	-142.223	WxN	248	268	13	29.92	52	52		oc	cum nim	0		
1902-07-22	7	46.65	-142.37	WxN		8.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	 			46.654	-142.373	WxN												
1902-07-22	8	46.76	-142.53	WxN		9.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	 			46.755	-142.527	WxN	248	268	8	29.94	52	52		oc	cum nim	0		
1902-07-22	9	46.85	-142.69	W 3/4 N		9.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	9am: W3/4N			46.85	-142.69	W 3/4 N												
1902-07-22	10	46.95	-142.87	W 3/4 N		9.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	 			46.95	-142.865	W 3/4 N	248	268	8	29.96	54	53		oc	cum nim	0		
1902-07-22	11	47.05	-143.04	W 3/4 N		9.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	 			47.049	-143.039	W 3/4 N												
1902-07-22	12	47.15	-143.22	W 3/4 N		9.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	 			 47 9N	143 13W	W 3/4 N	248	268	8	29.98	55	54		bc	cum	2		
1902-07-22	13	47.27	-143.48	W 3/4 N		13.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	 			47.266	-143.484	W 3/4 N												
1902-07-22	14	47.35	-143.68	W 3/4 N		10.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	 			47.354	-143.68	W 3/4 N	248	268		29.99	56	54		bc	cum	2		
1902-07-22	15	47.44	-143.88	W 3/4 N		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	 			47.444	-143.882	W 3/4 N												
1902-07-22	16	47.54	-144.09	W 3/4 N		10.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	 			47.535	-144.087	W 3/4 N	225	246		29.98	54	53		bc	cum str	1		
1902-07-22	17	47.62	-144.29	W 3/4 N		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	 			47.624	-144.285	W 3/4 N												
1902-07-22	18	47.71	-144.48	W 3/4 N		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	 			47.713	-144.484	W 3/4 N	225	246		29.99	54	53		bc	cum str	1		
1902-07-22	19	47.8	-144.69	W 3/4 N		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	 			47.802	-144.686	W 3/4 N												
1902-07-22	20	47.89	-144.89	W 3/4 N		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	 			47.892	-144.888	W 3/4 N	225	246		29.98	52	51		bc	cum str	4		
1902-07-22	21	47.98	-145.09	W 3/4 N		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0046.JPG	 			47.982	-145.092	W 3/4 N												
