YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	Amount	Ships
1915-07-09	12	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	"1210: Got Underway. stood out for Valdez Noon: Cordova, Alaska"						158	187	2	29.93	63	61	bc	S Cu	8	
1915-07-09	13	60.62	-145.77	888		5.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	1300: North Island lighted buoy close aboard 1325: #3 can buoy close aboard						203	232	2	29.94	62	60	bc	S Cu	6	
1915-07-09	14	60.59	-146.07	888		8.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	 						203	232	5	29.94	62	60	bc	S Cu	5	
1915-07-09	15	60.61	-146.41	888		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	1515: W1/2S						203	232	5	29.94	62	60	bc	S Cu	4	
1915-07-09	16	60.58	-146.78	219.38		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	1600: Standing for Valdez 1630: WNW1/4W					SW1/2S	203	232	5	29.94	62	60	bc	Ci	3	
1915-07-09	17	60.72	-146.95	311		7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	"1740: cc N3/8E. Bligh Island Shoal buoy, dist 3.0 miles."					WNW1/2W	0	0	0	29.94	61	60	bc	Ci	3	
1915-07-09	18	60.87	-146.85	4.22		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	"1814: Bushy Id. Light abeam, dist 2.0 miles. cc N7/8E. Stood thorugh Valdez Narrows."					N3/8E	0	0	0	29.94	62	61	bc	Ci	3	
1915-07-09	19	61.01	-146.72	9		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	1930: Middle Rock Light abeam. cc NExE1/4E for Valdez.					N7/8E	0	0	0	29.94	64	62	bc	Ci	1	
1915-07-09	20	61.10	-146.52	34		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	"2045: Moored. to wharf at Valdez. 8PM: Jackson Pt, Alaska"					NExE1/4E	45	74	2	29.94	64	60	bc	Ci	2	
1915-07-09	21	61.12	-146.34	59.06		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	 					NExE1/4E										
1915-07-09	22	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	 															
1915-07-09	23	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	 															
1915-07-09	24	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1307.JPG	 						0	0	0	29.96	58		bc	S	9	
1915-07-10	1	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1311.JPG	 															
1915-07-10	2	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	 															
1915-07-10	3	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	 															
1915-07-10	4	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	 						0	0	0	29.96	54		bc	Ci	1	
1915-07-10	5	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	 															
1915-07-10	6	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	 															
1915-07-10	7	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	 															
1915-07-10	8	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	0812: Cast off from dock and moved to city dock. Moored at 0820. 8AM: Valdez						0	0	0	29.96	62		bc	Ci	2	
1915-07-10	9	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	 															
1915-07-10	10	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	 															
1915-07-10	11	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	 															
1915-07-10	12	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	 						225	254	2	29.95	67		bc	Ci	2	
1915-07-10	13	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	 															
1915-07-10	14	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	 															
1915-07-10	15	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	 															
1915-07-10	16	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	 						0	0	0	29.95	71		bc	Ci	3	
1915-07-10	17	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	 															
1915-07-10	18	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	 															
1915-07-10	19	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	 															
1915-07-10	20	61.12	-146.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	2015: Got Underway. Underway and stood for Valdez Narrows. 8PM: Valdez						0	0	0	29.95	70	68	bc	Ci	2	
1915-07-10	21	61.11	-146.50	888		6.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	"2130: Middle Rock Light abeam, close"					v	0	0	0	29.95	64	62	bc	Ci	3	
1915-07-10	22	61.01	-146.72	888		9.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	"2250: Busby Island abeam, 1.5 miles. cc S3/4E."					v	0	0	0	29.95	62	60	bc	Ci	2	
1915-07-10	23	60.84	-146.89	888		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	2315: Bligh Island Reef buoy close. cc SExS					v	0	0	0	29.95	61	60	bc	Ci	2	
1915-07-10	24	60.67	-146.88	888		9.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1310.JPG	0000: Standing SExS					v	0	0	0	29.95	63	62	bc	Ci	3	
1915-07-11	1	60.50	-146.85	146.25		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1315.JPG	 					SExS	0	0	0	29.95	63	62	bc	Ci	2	
1915-07-11	2	60.33	-146.82	146.25		9.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	"0250: Schooner Rock abeam, dist 3.0 miles. cc SE"					SExS	0	0	0	29.95	62	61	bc	Ci	3	
1915-07-11	3	60.16	-146.77	144		9.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	"0330: Seal Rocks on starboard beam, dist 4 miles. 0345: SxW"					SE	90	119	2	29.95	61	60	bc	Ci	3	
1915-07-11	4	60.01	-146.73	148		8.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	 					SxW	90	119	2	29.95	61	61	bc	Ci	2	
1915-07-11	5	59.87	-146.92	191.25		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	 					SxW	90	119	2	29.95	61	60	bc	Ci	4	
1915-07-11	6	59.76	-147.15	201		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	"0610: Wood Island abeam, dist 5.0 miles. cc SSW"					SxW	90	119	2	30.00	62	61	bc	Ci	4	
1915-07-11	7	59.65	-147.37	202.5		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	 					SSW	315	344	5	30.01	63	62	bc	Ci	3	
1915-07-11	8	59.63	-147.65	239		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	0815: WSW1/4W			59 38N	147 39W	SSW	315	344	5	30.02	64	63	bc	Ci	3	
1915-07-11	9	59.67	-147.97	253.12		9.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	 					WSW1/2W	315	344	2	30.02	64	63	bc	Ci	2	
1915-07-11	10	59.70	-148.28	253.12		9.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	 					WSW1/2W	315	344	2	30.02	64	63	bc	Ci	2	
1915-07-11	11	59.73	-148.60	253.12		9.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	"1118: Cape Junken abeam, dist 10.0 miles"					WSW1/2W	315	344	2	30.02	64	63	bc	Ci	1	
1915-07-11	12	59.77	-148.92	253.12		9.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	 			59 46N	148 55W	WSW1/2W	315	344	2	30.03	65	63	bc	Ci	1	
1915-07-11	13	59.78	-149.24	253.12		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	"1320: Cape Resurrection abeam, dist 5 miles."					WSW1/2W	0	0	0	30.05	67	63	bc	Ci	2	
1915-07-11	14	59.88	-149.42	888		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	 						0	0	0	30.05	69	64	bc	Ci	2	
1915-07-11	15	60.03	-149.39	888		9.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	1522: Stood around Rugged Island and up Resurrection Bay on various courses. 1555: Moored. to wharf at Seward						0	0	0	30.06	69	64	bc	Ci	2	
1915-07-11	16	60.09	-149.44	888		4.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	 						158	187	2	30.05	70	64	bc	Ci	2	
1915-07-11	17	60.11	-149.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	1722: Got Underway. turned and stood through Resurrection Bay 1730: SE															
1915-07-11	18	60.02	-149.36	888		6.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_1313.JPG	"1817: Cains Head Light abeam, dist 3/4 mile. cc SxE1/4E"						135	164	5	30.04	66	62	bc	Ci	1	
