YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	Amount	VisM	People	Ships	Other
1931-05-18	15	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0024.JPG	 			55.59887	-131.63659													
1931-05-18	16	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0024.JPG	 			55.59887	-131.63659		225	253	5	30.46	60	c	SCU	7				
1931-05-18	17	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0024.JPG	 			55.59887	-131.63659													
1931-05-18	18	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0024.JPG	 			55.59887	-131.63659													
1931-05-18	19	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0024.JPG	 			55.59887	-131.63659													
1931-05-18	20	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0024.JPG	 			55.59887	-131.63659		225	253	5	30.48	55	c	SCU	7				
1931-05-18	21	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0024.JPG	 			55.59887	-131.63659													
1931-05-18	22	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0024.JPG	 			55.59887	-131.63659													
1931-05-18	23	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0024.JPG	 			55.59887	-131.63659													
1931-05-18	24	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0024.JPG	 			55.59887	-131.63659		225	253	2	30.48	50	c	SCU	5				
1931-05-19	1	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659													
1931-05-19	2	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659													
1931-05-19	3	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659													
1931-05-19	4	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659		135	163	2	30.50	47	cf	SCU	8				
1931-05-19	5	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659													
1931-05-19	6	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659													
1931-05-19	7	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659													
1931-05-19	8	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659		0	0	0	30.50	45	cz	SCU	8				
1931-05-19	9	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659													
1931-05-19	10	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659													
1931-05-19	11	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659													
1931-05-19	12	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	Noon: Naha Bay			55.59887	-131.63659		248	276	2	30.48	65	BC	AS					
1931-05-19	13	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659													
1931-05-19	14	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659													
1931-05-19	15	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659													
1931-05-19	16	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659		0	0	0	30.40	76	BC	AS	3				
1931-05-19	17	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659													
1931-05-19	18	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659													
1931-05-19	19	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659													
1931-05-19	20	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659		0	0	0	30.40	56	C	CICU	7				
1931-05-19	21	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659													
1931-05-19	22	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659													
1931-05-19	23	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659													
1931-05-19	24	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0025.JPG	 			55.59887	-131.63659		90	118	2	30.34	55	C	CICU	8				
1931-05-20	1	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	 			55.59887	-131.63659													
1931-05-20	2	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	 			55.59887	-131.63659													
1931-05-20	3	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	0325: Got Underway. Up anchor and underway 0330 Standing out of Naha Bay cc var. 0338 cc 240 pgc 209 psc 0358 Tatoosh Is. on port beam  cc 219 pgc			55.59887	-131.63659													
1931-05-20	4	55.57	-131.79	239		6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	0420: Guard Is. Lt. 3.0 mi. on port beam cc 303 gyro standing up Clarence Strait			55.57	-131.79	239	45	73	5	30.27	55	c	CICU	6	20			
1931-05-20	5	55.56	-132.19	278		12.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	 			55.56	-132.19	278	135	163	5	30.24	56	c	SCU	9	20			
1931-05-20	6	55.79	-132.37	328		16		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	 			55.79	-132.37	328	135	163	5	30.22	56	c	SCU	9	20			
1931-05-20	7	56.01	-132.66	325		16.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	"0728: Maripose Rock Buoy .3 mi. on the starboard beam cc 13 gyro, standing up Stikine Strait"			56.01	-132.66	325	135	163	5	30.18	56	c	SCU	9	20			
1931-05-20	8	56.27	-132.63	350		15.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	0825: cc 352 gyro  South Craig Pt. 1.2 mi. on port beam 0837 cc 306 gyro  0850 cc 281 gyro 8AM: Off Round Pt. Stikine St. 			56.27	-132.63	350	90	118	5	30.16	57	c	SCU	9	20			
1931-05-20	9	56.47	-132.75	286		11.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	0930: Entered Wrangell Narrows and stood through cc var.			56.474	-132.754	286	90	118	5	30.14	57	o	AS	10	20			
1931-05-20	10	56.61	-132.97	888		14		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	 			56.61	-132.97	v	45	73	5	30.12	57	o	AS	10	20			
1931-05-20	11	56.75	-132.96	888		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	1140: Clear of Wrangell Narrows cc 338 gyro			56.75	-132.96	v	45	73	8	30.12	57	o	AS	10	20			
1931-05-20	12	56.95	-132.99	338		12		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	1205: cc 320 gyro Beacon Pt. abm. dist. 0.7 mi. 1225 cc 300 gyro Cape Strait abm. dist. 0.7 mi. Noon: Off Beacon Pt. 			56.95	-132.99	338	45	73	5	30.10	57	o	AS	10	20			
1931-05-20	13	57.11	-133.38	310		15.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	1336: cc 337 gyro  Cape Fanshaw abm. dist. 0.7 mi. 1343 cc 11 gyro Bird Rk. abm. dist. 0.5 mi. 1357 cc 347 gyro Five Fingers Lt. abm. dist. 1 mi.			57.11	-133.38	310	225	253	2	30.04	56	c	SCU	7	50			
1931-05-20	14	57.31	-133.63	317		14.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	 			57.31	-133.63	317	338	8	8	30.02	54	c	SCU	7	50			
1931-05-20	15	57.56	-133.74	347		16.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	 			57.562	-133.737	347	338	8	8	29.98	54	c	CICU	7	50			
1931-05-20	16	57.81	-133.85	347		16.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	1607: Midway Is. 1.0 mi. on starboard beam cc 333 gyro			57.814	-133.846	347	338	8	5	29.98	50	c	CICU	7	50			
1931-05-20	17	58.04	-134.05	335		16		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	1705: Grave Pt. 0.3 mi. on the starboard beam cc 338 gyro 1745 Pt. Tantallon 0.3 mi. on port beam  cc 315 gyro standing up Gastineau Channel to Juneau			58.04	-134.05	335	338	8	2	29.98	50	c	CICU	6	50			
1931-05-20	18	58.25	-134.32	332		15.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	1827: Moored. Moored to Government Dock at Juneau 1835: Set clocks back 1 hour to conform to 135th meridian time			58.25	-134.32	332	0	0	0	29.98	50	c	CICU	6	50			
1931-05-20	19	58.3	-134.43	888		5.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676113/content/dc-metro/rg-026/585454/0002/Chelan-1931-05/Chelan-1931-05-0026.JPG	 			58.3	-134.43	v	0	0	0	29.98	50	c	CICU	6	50			
