YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	From	Amount	VisM	Flora&Fauna	People	Ships
1930-08-20	2	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	 													270					
1930-08-20	3	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	 													270					
1930-08-20	4	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	 						45	61	2	30.24	50	c	s cu	270	10				
1930-08-20	5	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	 													270					
1930-08-20	6	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	 													270					
1930-08-20	7	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	 													270					
1930-08-20	8	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	 						45	61	2	30.26	54	of	s	270	10				
1930-08-20	9	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	 													270					
1930-08-20	10	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	 													270					
1930-08-20	11	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	 													270					
1930-08-20	12	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	Noon: Unalaska						45	61	2	30.30	63	bc	ci cu	270	3				
1930-08-20	13	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	1310: Got Underway. Target practice																		
1930-08-20	14	53.97	-166.46	v		6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	 					v	45	61	5	30.24	61	bc	ci cu		4	50			
1930-08-20	15	53.97	-166.46	v		6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	1555: Anchored. Unalaska bay					v	45	61	5	30.26	59	bc	ci cu		3	50			
1930-08-20	16	53.88	-166.53	v		6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	 					v	45	61	5	30.28	57	bc	ci cu		2	50			
1930-08-20	17	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	 																		
1930-08-20	18	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	 																		
1930-08-20	19	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	 																		
1930-08-20	20	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	 						0	0	0	30.23	60	bc	ci cu		3				
1930-08-20	21	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	 																		
1930-08-20	22	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	 																		
1930-08-20	23	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	 																		
1930-08-20	24	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0025.JPG	 						0	0	0	30.29	54	bc	ci cu		2				
1930-08-21	1	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 													270					
1930-08-21	2	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 													270					
1930-08-21	3	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 													270					
1930-08-21	4	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 						45	61	5	30.26	52	bc	s cu	270	4				
1930-08-21	5	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 													270					
1930-08-21	6	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 													270					
1930-08-21	7	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 													270					
1930-08-21	8	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 						45	61	5	30.31	69	bc	s cu	270	4				
1930-08-21	9	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 													270					
1930-08-21	10	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 													270					
1930-08-21	11	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 													270					
1930-08-21	12	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	Noon: Unalaska						45	61	2	30.30	70	of	s	270	10				
1930-08-21	13	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 																		
1930-08-21	14	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 																		
1930-08-21	15	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 																		
1930-08-21	16	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 						0	0	0	30.23	68	oz	s cu		10				
1930-08-21	17	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 																		
1930-08-21	18	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 																		
1930-08-21	19	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 																		
1930-08-21	20	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 						0	0	0	30.28	58	c	s cu		5				
1930-08-21	21	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 																		
1930-08-21	22	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 																		
1930-08-21	23	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 																		
1930-08-21	24	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0026.JPG	 						45	61	5	30.18	55	c	s cu		6				
1930-08-22	1	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	 													270					
1930-08-22	2	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	 													270					
1930-08-22	3	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	 													270					
1930-08-22	4	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	 						180	196	2	30.09	55	c	s cu	270	9				
1930-08-22	5	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	 													270					
1930-08-22	6	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	 													270					
1930-08-22	7	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	 													270					
1930-08-22	8	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	 						180	196	5	30.09	68	c	s cu	270	8				USCGC Haida
1930-08-22	9	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	 													270					
1930-08-22	10	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	1020: Got Underway. Moved to Dutch Hbr													270					
1930-08-22	11	53.89	-166.53			2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	 													270					
1930-08-22	12	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	Noon: Unalaska						225	241	8	30.02	76	c	a cu	270	8				
1930-08-22	13	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	 																		
1930-08-22	14	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	 																		
1930-08-22	15	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	 																		
1930-08-22	16	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	 						225	241	5	30.01	72	c	s cu		9				
1930-08-22	17	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	 																		
1930-08-22	18	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	 																		
1930-08-22	19	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	 																		
1930-08-22	20	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	 						180	196	5	29.94	62	or	n		10				
1930-08-22	21	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	 																		
1930-08-22	22	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/6757/23675734/content/dc-metro/rg-026/585454/0002/Chelan-1930-08/Chelan-1930-08-0027.JPG	 																		
