YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	Amount	VisM	People	Ships
1932-05-25	24	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	 						0	0	0	30.25	48	46	bc	ci cu	4	7		
1932-05-26	1	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 																	
1932-05-26	2	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 																	
1932-05-26	3	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 																	
1932-05-26	4	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 						0	0	0	30.16	50	48	c	ci cu	9	20		
1932-05-26	5	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 																	
1932-05-26	6	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 																	
1932-05-26	7	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 																	
1932-05-26	8	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 						180	210	1	30.24	53	50	o	n	10	20		
1932-05-26	9	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 																	
1932-05-26	10	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 																	
1932-05-26	11	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 																	
1932-05-26	12	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	Noon: Tee Harbor						0	0	0	30.25	58	54	or	n	10	20		
1932-05-26	13	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 																	
1932-05-26	14	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 																	
1932-05-26	15	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 																	
1932-05-26	16	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 						0	0	0	30.30	60	54	or	n	10	20		
1932-05-26	17	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 																	
1932-05-26	18	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 																	
1932-05-26	19	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 																	
1932-05-26	20	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 						0	0	0	30.30	55	53	or	n	10	7		
1932-05-26	21	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 																	
1932-05-26	22	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 																	
1932-05-26	23	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 																	
1932-05-26	24	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0035.JPG	 						135	165	1	30.33	53	50	od	cu-n	10	20		
1932-05-27	1	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	 																	
1932-05-27	2	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	 																	
1932-05-27	3	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	 																	
1932-05-27	4	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	 						225	255	2	30.34	54	52	c	s-cu	9	20		
1932-05-27	5	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	 																	
1932-05-27	6	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	 																	
1932-05-27	7	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	 																	
1932-05-27	8	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	 						180	210	1	30.32	51	49	or	n	9	20		
1932-05-27	9	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	 																	
1932-05-27	10	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	1050: Got Underway 1050: 1055 cc 190																	
1932-05-27	11	58.42	-134.78	190		1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	"1104: Point Lena 1/2 mi on prt bm, cc 168. 1117 cc 145. 1151 cc 8"						225	255	2	30.38	52	50	o	n	10	20		
1932-05-27	12	58.21	-134.51	147		16.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	"1201: Pt Hilda beacon 0.5 mi on prt bm cc 102. 1226 cc 84. 1234 cc 102. 1242 Pt Arden Lt ats, cc 155. Noon: Off Pt. Hilda"						225	255	2	30.37	53	50	o	a-cu	10	20		
1932-05-27	13	58.1	-134.08	114		14.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	1301: cc Grand Id beacon ats dist 0.8 mi cc 173. 1312 Grave Pt Lt atp dist 1.1 mi.						135	165	2	30.37	54	52	or	n	10	20		
1932-05-27	14	57.86	-133.87	154		16		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	"1409: Midway Id Lt atp dist 0.9 mi, cc 166. "						158	188	2	30.36	55	52	or	n	10	20		
1932-05-27	15	57.6	-133.74	164		16.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	"1544: McDonald Rock buoy atp dist 1.2 mi, cc 160"						158	188	2	30.35	54	52	or	n	10	20		
1932-05-27	16	57.34	-133.61	164		16.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	"1615: Five Finger Lt 1.5 mi on stbd bm, cc 197. 1630 Bird Id 1.3 mi on prt bm cc 180. 1636 Cape Fanshaw Lt 1.9 mi on prt bm cc 120. "						158	188	1	30.35	54	52	od	cu-n	10	20		
1932-05-27	17	57.13	-133.45	155		13.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	1753: Cape Strait 1.0 mi on stbd bm cc 138.						315	345	1	30.34	54	52	o	s cu	10	20		
1932-05-27	18	56.99	-133.04	122		16		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	1811: cc 167. 1835 cc 175. 1840 cc var.						270	300	1	30.32	54	51	c	s cu	9	20		
1932-05-27	19	56.82	-132.95	165		12.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	 						270	300	1	30.32	54	51	c	s cu	9	20		
1932-05-27	20	56.66	-132.93	v		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	2050: Anchored 2050: Southern Entrance of Wrangell Narrows. Brgs: Pt Alexander 144; Midway Rock 84; Deception Pt 8. 2000: Off Colorado Reef						315	345	1	30.30	56	54	c	s cu	8	20		
1932-05-27	21	56.53	-132.97	v		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	Midway Rock 84 Deception Point 8 True						0	0	0	30.28	57	55	c	s cu	8	20		
1932-05-27	22	56.53	-132.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	 																	
1932-05-27	23	56.53	-132.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	 																	
1932-05-27	24	56.53	-132.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0036.JPG	 						0	0	0	30.28	53	50	c	s cu	9	20		
1932-05-28	1	56.53	-132.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	 																	
1932-05-28	2	56.53	-132.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	 																	
1932-05-28	3	56.53	-132.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	 																	
1932-05-28	4	56.53	-132.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	0403: Got Underway 0403: 0415 cc 97. 0445 cc 118 Craig Pt beacon ats 1.2 mi. 0452 cc 127. 0457 cc 157						0	0	0	30.24	47	46	c	s cu	8	7		
1932-05-28	5	56.42	-132.61	121		12.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	"0507: cc 179, rounding Zarembo Id. 0512 cc 188. 0538 Round Pt beacon ats 1.0 mi cc 243. 0549 cc 201"						0	0	0	30.20	50	49	cz	ci cu	7	7		
1932-05-28	6	56.18	-132.75	195		14.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	0603: Mariposa Rock buoy atp 1.0 mi cc 169. 0633 Lincoln Rock atp 0.9 mi cc 149.						270	300	2	30.18	58	53	bc	ci	3	20		
1932-05-28	7	55.93	-132.59	161		15.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	0710: cc 232. 0722 Anchored in Ratz Harbor						270	300	2	30.16	58	54	bc	ci	3	20		
1932-05-28	8	55.89	-132.6	195		1.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	 						270	300	2	30.14	58	55	bc	ci	3	20		
1932-05-28	9	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	 																	
1932-05-28	10	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	 																	
1932-05-28	11	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	 																	
1932-05-28	12	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	Noon: Ratz Harbor						360	30	2	30.08	57	54	bc	ci	3	20		
1932-05-28	13	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	 																	
1932-05-28	14	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	 																	
1932-05-28	15	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	 																	
1932-05-28	16	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	 						315	345	2	29.98	75	69	bcz	ci s	4	20		
1932-05-28	17	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	 																	
1932-05-28	18	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	 																	
1932-05-28	19	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	 																	
