YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	From	Amount	VisM	Flora&Fauna	People	Ships	Other
1929-08-21	5	53.78	-170.95	82		13.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	 			53.78	-170.95	82	45	56	2	30.36	49	c	a cu		8	50				
1929-08-21	6	53.8	-170.57	82		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	 			53.8	-170.57	82	45	56	2	30.38	49	c	a cu		8	50				
1929-08-21	7	53.82	-170.19	82		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	0733: 85T			53.82	-170.19	82	45	56	2	30.40	49	c	a cu		8	50				
1929-08-21	8	53.84	-169.8	83		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	 			53.84	-169.8	83	45	56	2	30.40	50	c	a cu		8	50				
1929-08-21	9	53.85	-169.42	85		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	 			53.85	-169.42	85	45	56	2	30.42	50	c	a cu		9	50				
1929-08-21	10	53.86	-169.04	85		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	1045: Sighted Bogoslof Is brg 80T			53.86	-169.04	85	45	56	5	30.43	50	c	s cu		9	50				
1929-08-21	11	53.87	-168.65	85		13.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	 			53.87	-168.65	85	45	56	5	30.44	51	c	s cu		9	50				
1929-08-21	12	53.88	-168.27	85		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	1228: 70T 1250 cc 75T 1200: 75T			53.88	-168.27	85	45	56	5	30.42	52	c	s cu		9	50				
1929-08-21	13	53.96	-167.94	73		11.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	 			53.96	-167.94	73	45	56	5	30.42	52	c	s cu		8	50				
1929-08-21	14	54.03	-167.59	75		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	 			54.03	-167.59	75	45	56	5	30.44	50	c	s cu		8	50				
1929-08-21	15	54.1	-167.23	75		13.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	1510: 88T			54.1	-167.23	75	45	56	5	30.44	50	c	s cu		7	50				
1929-08-21	16	54.13	-166.86	86		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	1622: Winslow Is abm cc 108T 1635 cc 153T			54.13	-166.86	86	45	61	5	30.44	50	c	s cu		7	50				
1929-08-21	17	54.03	-166.53	119		13.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	1755: Moored. Dutch Hbr			54.03	-166.53	119	45	61	5	30.43	54	bc	cu		4	50				
1929-08-21	18	53.89	-166.53	180		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	 			53.89	-166.53	180														
1929-08-21	19	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	 			53.89	-166.53															
1929-08-21	20	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	8PM: Dutch Hbr			53.89	-166.53		45	61	5	30.43	52	c	s cu		7					
1929-08-21	21	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	 			53.89	-166.53															
1929-08-21	22	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	 			53.89	-166.53															
1929-08-21	23	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	 			53.89	-166.53															
1929-08-21	24	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0026.JPG	 			53.89	-166.53		0	0	0	30.42	52	c	a cu		8					
1929-08-22	1	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53		0	0	0											
1929-08-22	2	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53															
1929-08-22	3	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53															
1929-08-22	4	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53		225	241	2	30.36	52	c	a cu		9					
1929-08-22	5	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53															
1929-08-22	6	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53															
1929-08-22	7	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53															
1929-08-22	8	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53		225	241	2	30.28	65	c	cu		8					
1929-08-22	9	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53															
1929-08-22	10	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53															
1929-08-22	11	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53															
1929-08-22	12	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	Noon: Dutch Hbr			53.89	-166.53		225	241	8	30.24	66	c	s cu		8					
1929-08-22	13	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53															
1929-08-22	14	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53															
1929-08-22	15	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53															
1929-08-22	16	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53		225	241	13	30.14	68	c	s cu		8					
1929-08-22	17	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53															
1929-08-22	18	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53															
1929-08-22	19	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53															
1929-08-22	20	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53		315	331	8	30.13	62	or	n		10					
1929-08-22	21	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53															
1929-08-22	22	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53															
1929-08-22	23	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53															
1929-08-22	24	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0027.JPG	 			53.89	-166.53		0	0	0	30.12	59	op	n		10					
1929-08-23	1	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	 			53.89	-166.53															
1929-08-23	2	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	 			53.89	-166.53															
1929-08-23	3	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	 			53.89	-166.53															
1929-08-23	4	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	 			53.89	-166.53		0	0	0	30.11	55	or	n		10					
1929-08-23	5	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	 			53.89	-166.53															
1929-08-23	6	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	 			53.89	-166.53															
1929-08-23	7	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	 			53.89	-166.53															
1929-08-23	8	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	 			53.89	-166.53		0	0	0	30.10	56	or	n		10					
1929-08-23	9	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	 			53.89	-166.53															
1929-08-23	10	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	 			53.89	-166.53															
1929-08-23	11	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	 			53.89	-166.53															
1929-08-23	12	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	Noon: Dutch Hbr			53.89	-166.53		0	0	0	30.07	56	or	n		10					
1929-08-23	13	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	 			53.89	-166.53															
1929-08-23	14	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	 			53.89	-166.53															
1929-08-23	15	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	 			53.89	-166.53															
1929-08-23	16	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	 			53.89	-166.53		0	0	0	30.02	65	or	n		10					
1929-08-23	17	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	 			53.89	-166.53															
1929-08-23	18	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	 			53.89	-166.53															
1929-08-23	19	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	 			53.89	-166.53															
1929-08-23	20	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	 			53.89	-166.53		135	151	5	29.88	58	or	n		10					
1929-08-23	21	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/6752/23675224/content/dc-metro/rg-026/585454/0002/Chelan-1929-08/Chelan-1929-08-0028.JPG	 			53.89	-166.53															
