YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Ships
1861-01-03	5	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 						135	112	3				bc	
1861-01-03	6	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 						135	112	3	30.00	69		bc	
1861-01-03	7	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 						135	112	3				bc	
1861-01-03	8	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 						135	112	3	30.00	70		bc	
1861-01-03	9	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 						135	112	3				bc	
1861-01-03	10	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 						135	112	3				bc	
1861-01-03	11	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 						135	112	3				bc	
1861-01-03	12	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	"Noon: Jamestown, Saint Helena."						135	112	3				bc	
1861-01-03	13	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 													
1861-01-03	14	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 													
1861-01-03	15	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 													
1861-01-03	16	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 													
1861-01-03	17	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 													
1861-01-03	18	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 													
1861-01-03	19	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 													
1861-01-03	20	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 													
1861-01-03	21	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 													
1861-01-03	22	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 													
1861-01-03	23	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 													
1861-01-03	24	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 													
1861-01-04	1	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-022.JPG	 						135	112	9				o	
1861-01-04	2	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-022.JPG	 						135	112	9	30.05	70		o	
1861-01-04	3	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-022.JPG	 						135	112	9				o	
1861-01-04	4	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-022.JPG	 						135	112	9	30.05	70		o	
1861-01-04	5	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-022.JPG	 						135	112	9				o	
