YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	Url_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	Baro	Attd	Dry	Wet	Water	Ships
1944-06-29	3	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0060.jpg					51.88	-176.59		29.66	47	47	46		
1944-06-29	4	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0060.jpg					51.88	-176.59		29.66	47	47	46		
1944-06-29	5	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0060.jpg					51.88	-176.59		29.66	46	46	46		
1944-06-29	6	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0060.jpg					51.88	-176.59		29.66	46	46	46		
1944-06-29	7	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0060.jpg					51.88	-176.59		29.66	46	46	45		
1944-06-29	8	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0060.jpg					51.88	-176.59		29.67	46	46	45		
1944-06-29	9	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0060.jpg					51.88	-176.59		29.67	47	47	46		
1944-06-29	10	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0060.jpg					51.88	-176.59		29.67	46	46	46		
1944-06-29	11	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0060.jpg					51.88	-176.59		29.67	47	47	47		
1944-06-29	12	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0060.jpg		Noon: Adak			51.88	-176.59		29.67	48	48	47		
1944-06-29	13	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0060.jpg					51.88	-176.59		29.67	48	48	47		
1944-06-29	14	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0060.jpg					51.88	-176.59		29.67	48	48	47		
1944-06-29	15	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0060.jpg					51.88	-176.59		29.67	50	50	49		
1944-06-29	16	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0060.jpg					51.88	-176.59		29.67	50	50	49		
1944-06-29	17	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0060.jpg		1740: Underway for Dutch Harbor.			51.88	-176.59		29.67	50	50	49		1730: USS Daly, USCG Cyane.
1944-06-29	18	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0060.jpg					51.88	-176.59		29.67	49	49	48		
1944-06-29	19	51.96	-176.38	43		8.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0060.jpg					51.96	-176.38	43	29.66	48	48	47	42	
1944-06-29	20	52.11	-176.27	13		10.8		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0060.jpg					52.11	-176.27	13	29.66	45	45	45	42	
