YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Clouds	Amount	Flora&Fauna	People	Ships	Other
1910-07-27	3	56.28	-169.11	nw1/4w		7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	 			56.2758	-169.108	nw1/4w	180	195	5	30.22	48		ocz	s cu	10				
1910-07-27	4	56.38	-169.22	nw1/4w		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	 			56.382	-169.221	nw1/4w	180	195	5	30.20	48		ocz	s cu	10				
1910-07-27	5	56.49	-169.34	nw1/4w		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	"0550: Cascade, St George Id sighted port bow"			56.4923	-169.339	nw1/4w	180	195	8	30.20	48		ocz	s cu	10				
1910-07-27	6	56.6	-169.45	nw1/4w		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	0600: NNE1/2E. 0640 cc NW3/4W			56.5985	-169.453	nw1/4w	180	195	6	30.19	49		ocz	s cu	10				
1910-07-27	7	56.71	-169.37	3		7.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	 			56.7139	-169.374	3	225	240	8	30.19	52		ocf						
1910-07-27	8	56.85	-169.56	nw3/4w		10.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	 			56.8468	-169.555	nw3/4w	225	240	10	30.20	53		ocf						
1910-07-27	9	56.98	-169.73	nw3/4w		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	 			56.977	-169.734	nw3/4w	225	240	10	30.22	52		ocf						
1910-07-27	10	57.11	-169.92	nw3/4w		10.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	 			57.1099	-169.917	nw3/4w	225	240	10	30.22	51		ocf						
1910-07-27	11	57.15	-170.11	v		7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	1116: Anchored. In fog.			57.1472	-170.109	v	225	240	10	30.24	49		ocf					"1125: Message from USRC Perry to Manning. ... We are on the rocks, went on yesterday morning. The Tahoma is busted and went to Unalaska yesterday with a schooner. We are at Janki Pt St Paul. The ship is nearly all gone. We are at Janki Pt St Paul. The ship is nearly all gone."	
1910-07-27	12	57.15	-170.14	v		1.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	"1245: ahead SWxW slow speed Noon: Off Polovina Pt, St Paul Id"			57.1544	-170.139	v	225	240	10	30.24	48		ocf						
1910-07-27	13	57.16	-170.16	v		1.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	1304: Anchored. 1358 get underway. Made out Perry brg WSW1/2W stood on SW for East landing.			57.16	-170.16	v	202	218	10	30.24	48		ocf						
1910-07-27	14	57.16	-170.16	v		5.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	1445: Off East Landing			57.16	-170.16	v	202	218	10	30.24	48		ocf						
1910-07-27	15	57.12	-170.26	SW		3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	 			57.12	-170.26	SW													
1910-07-27	16	57.12	-170.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	 			57.12	-170.26		202	218	6	30.26	44		ocf						
1910-07-27	17	57.12	-170.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	1746: Stood up to anchorage off Tonki Pt			57.12	-170.26														
1910-07-27	18	57.13	-170.22	v		1.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	01807: Off Tonki Pt			57.1343	-170.224	v	202	218	5	30.26	44		ocf						
1910-07-27	19	57.14	-170.21	v		0.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	 			57.14	-170.21	v	202	218	5	30.27	44		ocf					1900: Commanding officer of Perry left with the Board to report on condition of the Perry. 1946 message Nothing can be done at present and will return. 1946 message Nothing can be done at present and will return.	
1910-07-27	20	57.14	-170.21			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	"2050: Got Underway 8PM: Tolstoi PF, St George Id"			57.14	-170.21		202	218	5	30.28	44		ocf					2016: Perry is sliding off. Nothing can be done without some appliances.	
1910-07-27	21	57.14	-170.22	v		0.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	2125: East Landing WNW3/4W 0.5mi			57.1363	-170.219	v	202	218	5	30.28	44		ocf						
1910-07-27	22	57.12	-170.26	v		2.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	 			57.12	-170.26	v	202	218	5	30.29	44		ocf						
1910-07-27	23	57.12	-170.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	 			57.117	-170.256														
1910-07-27	24	57.12	-170.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0221.JPG	 			57.117	-170.256		202	218	5	30.30	44		ocf						
1910-07-28	1	57.12	-170.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0224.JPG	 			57.117	-170.256														
1910-07-28	2	57.12	-170.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	 			57.117	-170.256														
1910-07-28	3	57.12	-170.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	0368: Stood SE3/8E  for St George to obtain casks for floatation.			57.117	-170.256														
1910-07-28	4	57.12	-170.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	 			57.117	-170.256		202	218	2	30.30	42		ocf						
1910-07-28	5	57.12	-170.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	0522: Got Underway			57.117	-170.256														
1910-07-28	6	57.12	-170.26	v		2.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	0608: Anchored near Perry. 0638 Underway SE3/8E			57.12	-170.26	v	180	195	5	30.29	44		ocf						
1910-07-28	7	57.07	-170.21	se3/8e		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	 			57.0677	-170.207	se3/8e	180	195	8	30.28	44		ocf						
1910-07-28	8	56.92	-170.04	se3/8e		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	 			56.9243	-170.041	se3/8e	180	195	19	30.28	44		ocf						
1910-07-28	9	56.78	-169.88	se3/8e		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	 			56.781	-169.875	se3/8e	180	195	19	30.30	44		ocf						
1910-07-28	10	56.64	-169.71	se3/8e		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	"1054: North anchorage, St George Id"			56.6377	-169.71	se3/8e	180	195	19	30.30	46		ocf						
1910-07-28	11	56.61	-169.55	v		6.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	 			56.61	-169.55	v	180	195	19	30.28	46		oc	s	10				
1910-07-28	12	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	"Noon: Off Village landing, St George Id"			56.61	-169.55		180	195	19	30.28	46		oc						
1910-07-28	13	56.64	-169.67			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	1340: with barrels on board. Course NW1/2W			56.6423	-169.6719														
1910-07-28	14	56.79	-169.86	nw1/2w		3.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	 			56.7859	-169.8597	nw1/2w	225	240	21	30.28	49		ocf						
1910-07-28	15	56.93	-170.05	nw1/2w		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	 			56.9295	-170.0481	nw1/2w	225	240	21	30.28	48		ocf						
1910-07-28	16	57.07	-170.24	nw1/2w		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	 			57.0731	-170.2373	nw1/2w	225	240	21	30.26	46		ocf						
1910-07-28	17	57.14	-170.19	nw1/2w		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	1715: Raised Black Bluff NWxN stood in for it. 1723 cc NE. 1751 anchored near Perry. Sent 22 barrels and 2 casks to Perry.			57.14	-170.19	nw1/2w	225	240	13	30.24	46		ocf						
1910-07-28	18	57.14	-170.19	6		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	 			57.14	-170.19	6	225	240	8	30.26	46		ocr	n	10				
1910-07-28	19	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	 			57.1427	-170.185														
1910-07-28	20	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	 			57.1427	-170.185		225	240	8	30.30	44		ocr	n	10			"2005: Commanding Officer Perry,  5 officers, 3 warrent officers and 245 men came aboard."	
1910-07-28	21	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	 			57.1427	-170.185														
1910-07-28	22	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	 			57.1427	-170.185														
1910-07-28	23	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	 			57.1427	-170.185														
1910-07-28	24	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0223.JPG	 			57.1427	-170.185		248	262	5	30.30	44		oc	s	10				
1910-07-29	1	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0226.JPG	 			57.1427	-170.185														
1910-07-29	2	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	 			57.1427	-170.185														
1910-07-29	3	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	 			57.1427	-170.185														
1910-07-29	4	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	 			57.1427	-170.185		248	262	5	30.34	42		og						
1910-07-29	5	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	 			57.1427	-170.185														
1910-07-29	6	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	 			57.1427	-170.185														
1910-07-29	7	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	 			57.1427	-170.185														
1910-07-29	8	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	 			57.1427	-170.185		0	0	0	30.38	46		bc	cu	8				
1910-07-29	9	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	 			57.1427	-170.185														
1910-07-29	10	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	 			57.1427	-170.185														
1910-07-29	11	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	 			57.1427	-170.185														
1910-07-29	12	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	"Noon: Tonki Pt, West 1mi"			57.1427	-170.185		158	172	5	30.38	45		ocf						
1910-07-29	13	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	 			57.1427	-170.185														
1910-07-29	14	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	 			57.1427	-170.185														
1910-07-29	15	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	 			57.1427	-170.185														
1910-07-29	16	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	 			57.1427	-170.185		158	172	3	30.36	43		ocf						
1910-07-29	17	57.14	-170.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0225.JPG	 			57.1427	-170.185														
