YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	Amount	People	Other
1915-03-07	17	49.67	-124.78	320.62		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0082.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0082.JPG	"5:25PM: Cape Lazo bearing SW3/4S, dist 2.75 mi, stood WNW3/4W for Oyster Bay"			49.67	-124.78	NW1/2N	338	2	2	30.31	51	49	c	ACu	7		
1915-03-07	18	49.77	-124.94	299		8.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0082.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0082.JPG	 			49.7704	-124.944	299	338	2	2	30.32	50	48	c	ACu	8		
1915-03-07	19	49.89	-125.09	306.56		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0082.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0082.JPG	7:30PM: anchoring			49.8859	-125.09	nw3/4w	338	2	2	30.29	50	48	bc	Cu	2		
1915-03-07	20	49.92	-125.17	306.56		3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0082.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0082.JPG	"8PM: Oyster Bay, BC"			49.92	-125.17	nw3/4w	225	249	2	30.29	48	47	c	ACu	2		
1915-03-07	21	49.92	-125.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0082.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0082.JPG	 			49.92	-125.17												
1915-03-07	22	49.92	-125.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0082.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0082.JPG	 			49.92	-125.17												
1915-03-07	23	49.92	-125.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0082.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0082.JPG	 			49.92	-125.17												
1915-03-07	24	49.92	-125.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0082.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0082.JPG	 			49.92	-125.17		0	0	0	30.26	47	46	c	ACu	3		
1915-03-08	1	49.92	-125.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	 			49.92	-125.17												
1915-03-08	2	49.92	-125.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	 			49.92	-125.17												
1915-03-08	3	49.92	-125.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	 			49.92	-125.17												
1915-03-08	4	49.92	-125.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	 			49.92	-125.17		0	0	0	30.14	48	48	oc	cus	10		
1915-03-08	5	49.92	-125.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	 			49.92	-125.17												
1915-03-08	6	49.92	-125.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	6:45AM: underway.  Stood to northward for Discovery Passage.			49.92	-125.17												
1915-03-08	7	49.95	-125.18	888		2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	 			49.9486	-125.181	v	292	316	2	30.16	42	41	bc	cis	2		
1915-03-08	8	50.02	-125.21	888		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	8AM: Cape Mudge - S58E - 2 miles			50.02	-125.21	v	292	316	2	30.16	42	41	bc	cis	2		
1915-03-08	9	50.12	-125.34	888		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	9:12AM: passed through Seymour Narrows and stood along Johnstone Strait			50.1231	-125.342	v	0	0	0	30.16	43	42	c	cis	9		
1915-03-08	10	50.24	-125.38	888		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	 			50.24	-125.38	v	0	0	0	30.17	45	44	c	cis	8		
1915-03-08	11	50.35	-125.53	888		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	 			50.3539	-125.532	v	888	888	2	30.13	48	47	c	SCu	9	"11:15: delivered charges and specifications preferred by the Captain Commandant to Bert Blomberg, bugler."	
1915-03-08	12	50.38	-125.79	888		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	Meridian: Standing various courses up Johnstone Strait Noon: Tyhee Point - Thurlow Id - close			50.38	-125.79	v	888	888	2	30.11	51	50	c	SCu	8		
1915-03-08	13	50.43	-125.99	888		8.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	 			50.43	-125.99	v	45	69	8	30.06	52	51	c	scu	8		
1915-03-08	14	50.48	-126.24	888		8.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	 			50.48	-126.24	v	45	69		30.02	52	49	c	acu	8		
1915-03-08	15	50.5	-126.48	888		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	 			50.4955	-126.482	v	45	69	8	29.99	51	49	o	acu	10		
1915-03-08	16	50.53	-126.71	888		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	4PM: off Hanson Island			50.5339	-126.713	v	45	69	8	29.96	50	49	o	acu	10		
1915-03-08	17	50.57	-126.93	888		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	5:10PM: Alert Bay			50.57	-126.93	v	135	159	8	29.92	49	48	o	s	10		
1915-03-08	18	50.59	-126.94	888		1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	 			50.59	-126.94	v	135	159	13	29.91	48	47	o	s	10		
1915-03-08	19	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	 			50.59	-126.94												
1915-03-08	20	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	2000: Alert Bay B.C.			50.59	-126.94		112	136	13	29.90	51	49	c	s	7		
1915-03-08	21	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	 			50.59	-126.94												
1915-03-08	22	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	 			50.59	-126.94												
1915-03-08	23	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	 			50.59	-126.94												
1915-03-08	24	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0083.JPG	 			50.59	-126.94		90	114	6	29.94	46	45	c	SCu	3		
1915-03-09	1	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	 			50.59	-126.94												
1915-03-09	2	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	 			50.59	-126.94												
1915-03-09	3	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	 			50.59	-126.94												
1915-03-09	4	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	 			50.59	-126.94		90	114	9	29.94	45	44	b	Ci	0		
1915-03-09	5	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	 			50.59	-126.94												
1915-03-09	6	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	 			50.59	-126.94												
1915-03-09	7	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	7:00AM: underway stood to westward thru Broughton strait for Queen Charlotte Sound.			50.59	-126.94		888	888	5	29.91	46	45	bc	cis	2		
1915-03-09	8	50.63	-127.13	888		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	8:00AM: Stood various courses across Queen Charlotte Sound and into New Channel. 8AM: Graeme Point - Malcolm Id - S80W - 1			50.63	-127.13	v	888	888	5	29.91	46	45	bc	cis	2		
1915-03-09	9	50.72	-127.3	888		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	 			50.7181	-127.301	v	90	114	5	29.90	51	51	c	scu	7		
1915-03-09	10	50.81	-127.47	888		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	"10:50AM: Scarlet Point light house bearing South, stood WNW3/4W"			50.8063	-127.473	v	90	114	5	29.90	51	51	c	scu	8		
1915-03-09	11	50.89	-127.63	284.06		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	"11:42AM: Pine Island light house bearing NxE1/4E, dist 1.2 mi, stood NW1/8N."			50.89	-127.63	WNW3/4W	90	114	5	29.91	51	50	c	scu	5		
1915-03-09	12	51	-127.77	294		8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	Meridian: Stood out of Queen Charlotte Sound into Fitzhugh toward Safety Cove. Noon: Pine Island - S75E - 2 miles			51	-127.77	294	90	114	8	29.94	51	50	c	scu	9		
1915-03-09	13	51.13	-127.82	888		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	 			51.1286	-127.824	v	90	114	8	29.96	52	50	c	s	9		
1915-03-09	14	51.25	-127.88	888		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	 			51.254	-127.876	v	90	114	8	29.96	52	50	cd	s	9		
1915-03-09	15	51.38	-127.87	334.69		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	 			51.384	-127.869	NNW1/4W	90	114	8	29.96	52	50	od	s	10		
1915-03-09	16	51.51	-127.87	888		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	4:15PM: anchored in Safety Cove			51.5094	-127.869	v	90	114	8				od	s	10		
1915-03-09	17	51.53	-127.93	888		2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	 			51.53	-127.93	v											
1915-03-09	18	51.53	-127.93			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	 			51.53	-127.93												
1915-03-09	19	51.53	-127.93			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0084.JPG	 			51.53	-127.93												
