YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	Amount	People	Ships	Other
1912-05-04	14	53.31	-133.87	312.19		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	 			53.3094	-133.874	NW1/4W	112	138	24	29.81	49	ocr	n	10			
1912-05-04	15	53.46	-134	312.19		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	 			53.4641	-133.995	NW1/4W	191	217	19	29.83	54	ocr	n	10			
1912-05-04	16	53.62	-134.11	312.19		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	 			53.6157	-134.114	NW1/4W	202	228	13	29.83	54	ocr	n	10			
1912-05-04	17	53.77	-134.23	312.19		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	 			53.7657	-134.233	NW1/4W	202	228	13	30.08	52	oc	as	10			
1912-05-04	18	53.9	-134.35	312.19		9.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	 			53.9047	-134.346	NW1/4W	202	228	13	30.07	51	bc	s cu	8			
1912-05-04	19	54.05	-134.47	312.19		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	 			54.0531	-134.465	NW1/4W	202	228	8	30.09	49	bc	s cu	8			
1912-05-04	20	54.2	-134.58	312.19		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	 			54 12N	134 35W	NW1/4W	202	228	8	30.09	48	bc	s cu	8			
1912-05-04	21	54.38	-134.69	312.19		10.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	 			54.38	-134.686	NW1/4W	202	228	8	30.09	48	bc	s cu	8			
1912-05-04	22	54.55	-134.78	312.19		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	 			54.5522	-134.784	NW1/4W	225	251	8	29.90	48	bc	s cu	8			
1912-05-04	23	54.72	-134.88	312.19		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	 			54.7228	-134.882	NW1/4W	225	251	8	29.92	48	bc	s cu	8			
1912-05-04	24	54.9	-134.98	312.19		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0132.JPG	 			54.8965	-134.982	NW1/4W	225	254	8	29.92	48	bc	s cu	8			
1912-05-05	1	55.07	-135.08	312.19		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	 			55.0671	-135.08	NW1/4W	225	254	8	29.92	48	bc	as	2			
1912-05-05	2	55.24	-135.18	312.19		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	 			55.2393	-135.18	NW1/4W	225	254	8	29.93	47	bc	as	6			
1912-05-05	3	55.41	-135.28	312.19		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	 			55.413	-135.281	NW1/4W	225	254	8	29.94	46	bc	as	9			
1912-05-05	4	55.59	-135.38	312.19		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	 			55.5852	-135.382	NW1/4W	225	254	8	29.94	46	oc	as	10			
1912-05-05	5	55.76	-135.49	312.19		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	 			55.7636	-135.487	NW1/4W	236	265	6	29.95	47	oc	as	10			
1912-05-05	6	55.94	-135.59	312.19		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	 			55.9421	-135.593	NW1/4W	225	254	5	29.94	48	oc	as	10			
1912-05-05	7	56.12	-135.7	312.19		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	 			56.1174	-135.697	NW1/4W	225	254	6	29.95	50	oc	as	10			
1912-05-05	8	56.29	-135.82	309.38		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	0818: NW7/8N			56.293	-135.817	NW1/2W	202	232	5	29.95	50	oc	as	10			
1912-05-05	9	56.48	-135.89	320		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	 			56.4807	-135.885	320	202	232	8	29.95	51	oc	as	10			
1912-05-05	10	56.67	-135.93	324.84		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	1043: NNW1/8W			56.6674	-135.925	NW7/8N	135	164	8	29.94	50	ocr	n	10			
1912-05-05	11	56.86	-135.95	328		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	 			56.8598	-135.949	328	158	186	8	29.94	48	ocr	n	10			
1912-05-05	12	57.08	-135.92	336.09		12		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	 			57.075	-135.924	NNW1/8W	158	186	13	29.94	48	ocr	n	10			
1912-05-05	13	57.09	-135.93	336.09		0.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	1318: NExE1/2E Determined position to be in Shelikof Bay 1345 cc var southerly			57.0926	-135.931	NNW1/8W	158	186	13	29.94	44	ocr	n	10			
1912-05-05	14	57.12	-135.84	49		3.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	1442: Cape Edgecombe brg ENE 2.9mi cc E			57.12	-135.84	49	158	186	24	29.96	44	ocr	n	10			
1912-05-05	15	56.98	-135.87	888		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	1510: NExE 1536 St Lazaria Is abm.			56.98	-135.87	v	158	186	30	29.91	44	ocr	n	10			
1912-05-05	16	56.97	-135.58	62		10.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	1606: Var into Sitka Hbr			56.9694	-135.575	62	158	186	19	29.88	43	ocr	n	10			
1912-05-05	17	57.05	-135.33	888		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	1704: Sitka.			57.0489	-135.333	v	158	186	13	29.88	44	ocr	n	10			
1912-05-05	18	57.05	-135.33	888		1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	 			57.05	-135.33	v	158	186	8	29.88	45	ocr	n	10			
1912-05-05	19	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	 			57.05	-135.33												
1912-05-05	20	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	 			57.05	-135.33		202	232	2	29.88	46	ocr	n	10			
1912-05-05	21	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	 			57.05	-135.33												
1912-05-05	22	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	 			57.05	-135.33												
1912-05-05	23	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	 			57.05	-135.33												
1912-05-05	24	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0133.JPG	 			57.05	-135.33		202	232	5	29.96	46	ocr	n	10			
1912-05-06	1	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	 			57.05	-135.33												
1912-05-06	2	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	 			57.05	-135.33												
1912-05-06	3	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	 			57.05	-135.33												
1912-05-06	4	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	 			57.05	-135.33		158	186	5	30.00	45	ocr	n	10			
1912-05-06	5	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	 			57.05	-135.33												
1912-05-06	6	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	 			57.05	-135.33												
1912-05-06	7	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	 			57.05	-135.33												
1912-05-06	8	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	0845: To wharf for coaling			57.05	-135.33		158	186	2	30.07	46	ocr	n	10			
1912-05-06	9	57.05	-135.33	888		1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	 			57.05	-135.33	v											
1912-05-06	10	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	 			57.05	-135.33												
1912-05-06	11	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	 			57.05	-135.33												
1912-05-06	12	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	"Noon: Sitka, Alaska"			57.05	-135.33		158	186	2	29.95	49	ocr	n	10			
1912-05-06	13	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	 			57.05	-135.33												
1912-05-06	14	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	 			57.05	-135.33												
1912-05-06	15	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	 			57.05	-135.33												
1912-05-06	16	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	 			57.05	-135.33		90	119	13	29.88	52	ocr	n	10			
1912-05-06	17	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	 			57.05	-135.33												
1912-05-06	18	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	 			57.05	-135.33												
1912-05-06	19	57.05	-135.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0134.JPG	 			57.05	-135.33												
