YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	Amount	Flora&Fauna	People	Ships	Other
1914-09-18	17	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0335.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0335.JPG	 			50.589	-126.938														
1914-09-18	18	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0335.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0335.JPG	 			50.589	-126.938														
1914-09-18	19	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0335.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0335.JPG	 			50.589	-126.938														
1914-09-18	20	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0335.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0335.JPG	 			50.589	-126.938		112	142	13	29.38	55	53	o	cun	10				
1914-09-18	21	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0335.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0335.JPG	 			50.589	-126.938														
1914-09-18	22	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0335.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0335.JPG	 			50.589	-126.938														
1914-09-18	23	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0335.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0335.JPG	 			50.589	-126.938														
1914-09-18	24	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0335.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0335.JPG	 			50.589	-126.938		90	119	13	29.42	54	53	or	cun	10				
1914-09-19	1	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	 			50.589	-126.938														
1914-09-19	2	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	 			50.589	-126.938														
1914-09-19	3	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	 			50.589	-126.938														
1914-09-19	4	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	 			50.589	-126.938		112	142	8	29.49	51	50	or	n	10				
1914-09-19	5	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	 			50.589	-126.938														
1914-09-19	6	50.59	-126.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	"6:00AM: up anchor and stood out of Alert Bay, on SExS course and down Johnstone Strait on various easterly courses."			50.59	-126.94														
1914-09-19	7	50.56	-126.79	888		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	7AM: Watch ends off Sophia Islands.			50.562	-126.79	v	90	119	8	29.54	53	53	o	n	10				
1914-09-19	8	50.52	-126.63	888		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	8AM: Standing various courses down Johnstone Strait.			50 31N	126 38W	v	90	119	8	29.56	54	54	o	n	10				
1914-09-19	9	50.5	-126.48	888		7.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	 			50.503	-126.475	v	45	74	13	29.59	53	53	or	cun	10				
1914-09-19	10	50.49	-126.3	888		7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	 			50.49	-126.3	v	45	74	19	29.63	53	53	orf	cun	10				
1914-09-19	11	50.47	-126.13	888		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	11AM: Watch ends off Helmcken Island.			50.47	-126.13	v	90	119	19	29.68	53	53	orf	cun	10				
1914-09-19	12	50.4	-125.93	888		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	Meridian: Passed through Johnstone Strait and into Discovery Passage			50 24N	125 56W	v	90	119	19	29.70	53	54	orf	cun	10				
1914-09-19	13	50.37	-125.73	888		8.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	 			50.37	-125.73	v	90	119	8	29.75	53	53	omr	s	10				
1914-09-19	14	50.35	-125.52	888		8.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	 			50.35	-125.52	v	90	119	5	29.78	53	53	omr	s	10				
1914-09-19	15	50.27	-125.39	888		8.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	3:55PM: passed through Seymour Narrows.			50.27	-125.39	v	90	119	2	29.80	54	54	od	s	10				
1914-09-19	16	50.13	-125.35	888		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	"4PM: Stood down Discovery Passage on various courses 4:55  Cape Mudge L.H. abeam, .3 mi dist, course ESE5/8E"			50.13	-125.35	v	90	119	2	29.81	54	54	om	s	10				
1914-09-19	17	49.99	-125.2	888		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	 			49.99	-125.2	v	888	888	2	29.83	55	55	om	s	10				
1914-09-19	18	49.9	-125.03	888		8.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	 			49.901	-125.028	v	888	888	6	29.86	55	55	or	s	10				
1914-09-19	19	49.81	-124.86	888		8.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	7PM: 7:00  course SExE 7:40  course SxW3/4W for anchorage under Cape Lazo Watch ends approaching anchorage			49.813	-124.857	v	135	164	8	29.88	55	55	or	s	10				
1914-09-19	20	49.7	-124.83	147		6.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	8:17PM: anchored off Cape Lazo			49.7	-124.83	147	135	164	8	29.90	55	55	or	s	10				
1914-09-19	21	49.69	-124.85	888		0.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	 			49.69	-124.85	v	135	164	5	29.90	55	55	or	s	10				
1914-09-19	22	49.69	-124.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	 			49.69	-124.85		135	164											
1914-09-19	23	49.69	-124.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	 			49.69	-124.85														
1914-09-19	24	49.69	-124.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0336.JPG	 			49.69	-124.85		888	888	2	29.94	54	54	od	n	10				
1914-09-20	1	49.69	-124.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	 			49.69	-124.85														
1914-09-20	2	49.69	-124.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	 			49.69	-124.85														
1914-09-20	3	49.69	-124.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	 			49.69	-124.85														
1914-09-20	4	49.69	-124.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	 			49.69	-124.85		180	209	2	29.99	53	53	om	s	10				
1914-09-20	5	49.69	-124.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	 			49.69	-124.85														
1914-09-20	6	49.69	-124.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	6:02AM: up anchor and stood ESE1/2E			49.69	-124.85														
1914-09-20	7	49.6	-124.68	106.88		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	"7:40AM: St Johns Point, Hornby Island, abeam 0.75 mi dist, course SExE1/8E"			49.601	-124.675	ESE1/2E	888	888	2	30.00	54	54	o	s	10				
1914-09-20	8	49.5	-124.51	112		8.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	8:45AM: stood ENE7/8E			49 30N	124 30 30 W	112	888	888	2	30.00	55	55	of	s	10				
1914-09-20	9	49.41	-124.38	112		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	 			49.408	-124.383	112	0	0	0	30.04	54	54	of	s	10				
1914-09-20	10	49.38	-124.18	77.34		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	"10:15AM: Ballenas Island light abeam dist 2.7 mi, stood E1/2S"			49.378	-124.177	ENE7/8E	90	115	5	30.06	54	55	of	s	10				
1914-09-20	11	49.32	-123.99	91		8.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	"11AM: Watch ends off Entrance Island, Georgia Strait"			49.316	-123.986	91	90	115	5	30.06	55	55	o	scu	10				
1914-09-20	12	49.24	-123.8	95.62		8.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	Meridian to 4PM: Standing down Georgia Strait entire watch			49 14 30 N	123 48W	E1/2S	45	70	5	30.07	56	56	o	scu	10				
1914-09-20	13	49.16	-123.58	95.62		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	 			49.158	-123.581	E1/2S	0	0	0	30.09	55	55	c	scu	9				
1914-09-20	14	49.05	-123.39	106.88		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	 			49.047	-123.387	ESE1/2E	0	0	0	30.09	55	55	c	scu	9				
1914-09-20	15	48.93	-123.19	106.88		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	3:00PM: Crossed international line into the United States			48.934	-123.189	ESE1/2E	0	0	0	30.09	55	55	c	scu	9				
1914-09-20	16	48.84	-123	112.5		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	4PM: Stood various courses down Straits of Georgia and through Rosario Straits			48.84	-123	ESE	0	0	0	30.09	55	54	c	scu	9				
1914-09-20	17	48.77	-122.77	888		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	 			48.77	-122.77	v	135	160	5	30.10	57	56	c	as	8				
1914-09-20	18	48.63	-122.72	888		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	 			48.63	-122.72	v	135	160	5	30.10	56	54	c	as	9				
1914-09-20	19	48.49	-122.73	888		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	"7:10PM: Burrows Island Light abeam, .7 mi dist, bearing NE, cc SxE1/8E"			48.49	-122.73	v	135	160	5	30.12	55	54	c	as	9				
1914-09-20	20	48.35	-122.78	167.34		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	8PM: Stood across Admiralty Inlet into Port Townsend			48.353	-122.783	SxE1/8E	888	888	5	30.14	54	53	c	as	9				
1914-09-20	21	48.22	-122.79	888		9.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	9:55PM: anchored off wharves			48.217	-122.79	v	888	888	5	30.14	53	53	c	as	9		"9:55PM: Sent S Kimpo, first class boy, ashore to Marine Hospital."	9:55PM: U.S.R.C. !Unalga! in port	
1914-09-20	22	48.11	-122.76	888		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	 			48.11	-122.76	v	888	888	5	30.16	52	52	c	as	9				
1914-09-20	23	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	 			48.11	-122.76														
1914-09-20	24	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0337.JPG	 			48.11	-122.76		0	0	0	30.19	54	53	c	as	9				
1914-09-21	1	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0338.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0338.JPG	 			48.11	-122.76														
1914-09-21	2	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0338.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0338.JPG	 			48.11	-122.76														
1914-09-21	3	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0338.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0338.JPG	 			48.11	-122.76														"3:00AM: heard U.S.S. Buffalo trying to get assistance for U.S.R.C. Tahoma which was sending !S.O.S.! calls from Lat. 51-57 N, Long 175-02 E.  Various ships and stations notified that none seemed close enough to render assistance."
1914-09-21	4	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0338.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0338.JPG	 			48.11	-122.76		0	0	0	30.20	53	53	c	cu	4				
1914-09-21	5	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0338.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0338.JPG	 			48.11	-122.76														
1914-09-21	6	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0338.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0338.JPG	6:38AM: up anchor and stood down Admiralty Inlet			48.11	-122.76														
