YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	Amount	People	Ships	Other
1913-05-28	8	42.83	-125.05	337.5		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	 			42 23 30 	125W	NNW	315	336	19	30.26	59	55	bc	Cu	4	8AM to Noon: Gunner E.E. Gold sick + off duty.		
1913-05-28	9	42.98	-125.07	337.5		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	9:30am: Link in chain section of port tilln rope carried away. Under slow bell or stopped during remainder of watch whilst repairing steering gear					NNW	315	336	19	30.25	60	56	bc	Cu	4			
1913-05-28	10	43.12	-125.08	337.5		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	 						315	336	19	30.27	61	57	bc	Ci	3			
1913-05-28	11	43.22	-125.09	337.5		5.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	 						315	336	19	30.28	62	58	bc	Ci	3			
1913-05-28	12	43.27	-125.1	337.5		2.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	 			43 16 10 	125 6W		315	336	13	30.29	63	59	bc	Ci	2			
1913-05-28	13	43.3	-125.12	337.5		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	1.12pm: C/Co NxW1/8W					NNW	338	358	13	30.31	62	58	bc	Ci	2			
1913-05-28	14	43.38	-125.11	347.34		8.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	 					NxW1/8W	338	358	13	30.31	64	58	bc	Ci	2			
1913-05-28	15	43.46	-125.1	347.34		8.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	 					NxW1/8W	338	358	13	30.32	62	58	bc	Ci	3			
1913-05-28	16	43.54	-125.1	347.34		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	 					NxW1/8W	338	358	13	30.34	62	58	bc	Ci	2			
1913-05-28	17	43.62	-125.09	347.34		8.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	 					NxW1/8W	338	358	19	30.33	60	55	bc	Cis	4			
1913-05-28	18	43.71	-125.07	347.34		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	 					NxW1/8W	338	358	13	30.35	60	55	bc	Cis	4			
1913-05-28	19	43.81	-125.06	347.34		8.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	 					NxW1/8W	338	358	13	30.35	58	54	bc	Cis	4			
1913-05-28	20	43.9	-125.05	347.34		8.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	 			44 17 30 	124 57 60 W	NxW1/8W	338	358	13	30.38	58	53	bc	Cis	4			
1913-05-28	21	43.99	-125.04	347.34		8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	 					NxW1/8W	338	358	8	30.39	57	53	bc	Cis	4			
1913-05-28	22	44.08	-125.03	347.34		8.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	 					NxW1/8W	338	358	8	30.40	57	54	bc	Cis	3			
1913-05-28	23	44.16	-125.02	347.34		8.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	 					NxW1/8W	338	358	8	30.41	57	54	b	Non	0			
1913-05-28	24	44.23	-125.01	347.34		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0149.JPG	 					NxW1/8W	338	358	8	30.41	57	54	b	Non	0			
1913-05-29	1	44.29	-125.01	347.34		6.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	 					NxW1/8W	338	358	5	30.42	58	52	bc	cis	2			
1913-05-29	2	44.36	-125	347.34		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	 					NxW1/8W	338	358	5	30.40	58	52	bc	cis	2			
1913-05-29	3	44.45	-124.99	347.34		8.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	 					NxW1/8W	338	358	5	30.41	58	52	bc	cis	2			
1913-05-29	4	44.53	-124.98	347.34		8.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	 					NxW1/8W	338	358	5	30.41	58	52	bc	cis	1			
1913-05-29	5	44.6	-124.97	347.34		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	 					NxW1/8W	338	358	5	30.42	58	54	bc	cis	3			
1913-05-29	6	44.69	-124.96	347.34		8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	 					NxW1/8W	338	358	5	30.43	58	54	bc	cu	4			
1913-05-29	7	44.77	-124.95	347.34		8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	 					NxW1/8W	338	358	5	30.44	59	54	bc	cu	3			
1913-05-29	8	44.81	-124.84	22.5		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	"8AM: Longitude has a sunrise symbol, with D.R. crossed out beneath it"			45 45N	125 5W	NNE	338	358	5	30.44	65	57	bc	cu	3	8AM to Noon: Gunner E. E. Gold sick and off duty		
1913-05-29	9	44.86	-124.72	22.5		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	 					NNE	338	358	5	30.45	66	58	bc	cus	5			
1913-05-29	10	44.85	-124.68	22.5		3.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	 					NNE	338	358	5	30.46	68	60	bc	Ci	4			
1913-05-29	11	44.89	-124.58	22.5		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	 					NNE	338	358	5	30.47	56	53	bc	Ci	1			"Ships. Sighted small skiff. Stood over for it - found it half full of water, no name visible."
1913-05-29	12	44.91	-124.5	22.5		6.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	1232: NxW1/2W			44 54 30 N	124 30W	NNE	338	358	5	30.47	56	53	b	Non	0			
1913-05-29	13	44.99	-124.43	4		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	 					v	338	358	5	30.47	58	54	bc	ci	1			
1913-05-29	14	45.1	-124.41	343.12		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	 					NxW1/2W	338	358	5	30.46	52	54	bc	ci	1			
1913-05-29	15	45.21	-124.4	343.12		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	 					NxW1/2W	338	358	5	30.48	58	54	bc	ci	1			
1913-05-29	16	45.31	-124.38	343.12		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	 					NxW1/2W	338	358	8	30.44	58	55	bc	ci	1			
1913-05-29	17	45.42	-124.37	343.12		7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	 					NxW1/2W	338	358	8	30.42	58	55	bc	ci	1			
1913-05-29	18	45.52	-124.35	343.12		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	 					NxW1/2W	338	358	8	30.42	58	55	bc	ci	1			
1913-05-29	19	45.63	-124.34	343.12		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	 					NxW1/2W	338	358	8	30.40	58	55	bc	ci	1			
1913-05-29	20	45.74	-124.32	343.12		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	 					NxW1/2W	338	358	8	30.40	57	55	bc	ci	2			
1913-05-29	21	45.85	-124.31	343.12		8.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	"9.53pm: Tillamook Rk Light abeam, distance 11.3 mi"					NxW1/2W	338	358	8	30.40	57	55	bc	cu	6			
1913-05-29	22	45.96	-124.29	343.12		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	 					NxW1/2W	338	358	8	30.39	57	55	oc	as	10			
1913-05-29	23	46.05	-124.26	343.12		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	 					NxW1/2W	338	358	8	30.38	56	54	oc	as	10			
1913-05-29	24	46.14	-124.22	343.12		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0150.JPG	"00:20: Columbia river lightship abeam, distance 2.8 miles cc NW1/8N and same at end."					NxW1/2W	338	358	8	30.37	56	54	oc	as	10			
1913-05-30	1	46.25	-124.25	325		7.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	 					v	338	358	5	30.38	56	52	oc	n	10			
1913-05-30	2	46.35	-124.3	316.41		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	 					NW1/8N	338	358	5	30.38	56	52	oc	n	10			
1913-05-30	3	46.46	-124.36	316.41		7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	 					NW1/8N	338	358	5	30.38	56	52	oc	n	10			
1913-05-30	4	46.56	-124.41	316.41		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	4am to 8am: Set colors + Jack at half mast in service of Memorial day.					NW1/8N	338	358	5	30.38	56	52	oc	n	10			
1913-05-30	5	46.67	-124.47	316.41		7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	 					NW1/8N	338	358	5	30.38	52	51	oc	as	10			
1913-05-30	6	46.78	-124.53	316.41		8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	 					NW1/8N	338	358	5	30.38	52	51	ocm	as	10			
1913-05-30	7	46.9	-124.59	316.41		8.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	 					NW1/8N	338	358	5	30.38	52	51	ocm	as	10			
1913-05-30	8	47	-124.65	316.41		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	 			47N	124 39W	NW1/8N	315	336	5	30.38	52	51	ocm	as	10	8AM to Noon: Gunner E.E. Gold sick and off duty.		
1913-05-30	9	47.11	-124.71	316.41		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	 					NW1/8N	315	336	5	30.37	54	52	ocm	as	10			
1913-05-30	10	47.21	-124.75	316.41		6.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	 					NW1/8N	315	336	5	30.37	54	52	oc	as	10			
1913-05-30	11	47.32	-124.81	316.41		7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	 					NW1/8N	315	336	5	30.37	53	52	oc	as	10			
1913-05-30	12	47.45	-124.87	316.41		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	 			47 27N	124 52 15 W	NW1/8N	315	336	5	30.38	53	52	oc	s	10			
1913-05-30	13	47.6	-124.94	316.41		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	 					NW1/8N	292	314	5	30.38	54	52	ocf	s	10			
1913-05-30	14	47.75	-125	316.41		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	 					NW1/8N	292	316	5	30.36	54	52	oc	s	10			
1913-05-30	15	47.91	-125.07	316.41		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	 					NW1/8N	292	316	2	30.37	53	52	oc	s	10			
1913-05-30	16	48.08	-125.14	316.41		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	 					NW1/8N	292	316	2	30.38	54	52	oc	s	10			
1913-05-30	17	48.25	-125.22	316.41		8.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	5:10pm: Course NxW1/2W					NW1/8N	292	316	2	30.37	53	52	oc	s	10			
1913-05-30	18	48.42	-125.21	339		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0151.JPG	 					NW1/8N	292	316	2	30.36	53	52	ocz	s	10			
