YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Amount	Flora&Fauna	People	Ships	Other
1897-01-03	21	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0208.JPG	 						90	96	5	30.00	65	63	58		BC	Cum	8					
1897-01-03	22	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0208.JPG	 						90	96	5	30.00	65	64	58		BC	Cum	8					
1897-01-03	23	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0208.JPG	 						90	96	5	30.00	65	64	58		BC	Cum	8					
1897-01-03	24	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0208.JPG	0000-0400: Fair and cool.  Light airs from North and NNE Bar falling slowly						90	96	5	29.99	65	64	58	72	BC	Cum	8					
1897-01-04	1	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	 						360	6	2	29.98	64	63	59		BC	Cum	7					
1897-01-04	2	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	 						23	29	2	29.96	64	62	59		BC	Cum	9					
1897-01-04	3	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	 						23	29	2	29.95	63	62	59		BC	Cum	8					
1897-01-04	4	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	0400-0800: Partly cloudy and pleasant Light airs and breezes from NNE to SSE . 						23	29	2	29.94	63	61	58	71	BC	Cum	7					
1897-01-04	5	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	 						23	29	2	29.95	63	61	58		BC	Cum	5					
1897-01-04	6	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	 						56	62	2	29.95	64	63	59		BC	Cum	6					
1897-01-04	7	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	 						56	62	2	29.95	68	74	63		BC	Cum	4					
1897-01-04	8	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	0800-1200: Fair and warm Light airs from NE first part & light breeze from ESE after that.  Falling barometer						158	164	5	29.97	72	72	64	73	BC	Cum	2					
1897-01-04	9	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	 						45	51	2	29.98	72	72	64		BC	Cum	4					
1897-01-04	10	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	 						45	51	2	29.98	76	72	66		BC	Cum	4					
1897-01-04	11	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	 						113	119	5	29.97	76	72	63		BC	Cum	6					
1897-01-04	12	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	1200-1600: Cloudy and cool Light breeze from SE and ESE Bar falling						113	119	5	29.95	74	71	62	72	BC	Cirr Cum	5					
1897-01-04	13	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	 						135	141	5	29.94	73	70	63		BC	Cum	7					
1897-01-04	14	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	 						113	119	5	29.91	73	70	63		BC	Cum	3					
1897-01-04	15	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	 						113	119	5	29.89	73	71	63		BC	Cum	5					
1897-01-04	16	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	1600-2000: Fair and pleasant Light to gentle breezes from East to SSE						113	119	5	29.87	73	71	64	73	BC	Cum	3				1600-2000: HSMS Temerario	
1897-01-04	17	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	 						158	164	5	29.85	72	70	65		BC	Cum	3					
1897-01-04	18	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	 						101	107	5	29.86	70	70	65		BC	Cum	2					
1897-01-04	19	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	 						90	96	8	29.86	71	70	64		BC	Cum	3					
1897-01-04	20	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	2000-2400: Fair and pleasant Gentle to moderate breezes from East backign last hour of watch to NNE						90	96	8	29.86	70	70	64	74	BC	Cum	5					2035: Moon set 
1897-01-04	21	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	 						90	96	9	29.85	72	70	66		BSQ	Cum	7					
1897-01-04	22	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	 						90	96	5	29.85	72	70	65		BC	Cum	8					
1897-01-04	23	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	 						90	96	5	29.85	71	69	64		BC	Cum	6					
1897-01-04	24	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0209.JPG	0000-0400: Fair and cool Light breeze from NE to NNE Bar falling slightly						23	29	5	29.85	70	68	63	70	BC	Cum	8					
1897-01-05	1	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	 						45	51	5	29.84	70	67	62		BC	Cum	6					
1897-01-05	2	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	 						11	17	5	29.84	69	67	63		BC	Cum	8					
1897-01-05	3	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	 						23	29	5	29.84	68	66	63		BC	Cum	8					
1897-01-05	4	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	0400-0800: Clear and pleasant Light airs & breezes from North to NNE Rising barometer						23	29	5	29.83	68	65	62	70	BC	Cum	7					
1897-01-05	5	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	 						11	17	5	29.84	67	65	62		BC	Cum	7					
1897-01-05	6	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	 						360	6	2	29.85	67	66	63		BC	Cum	8					
1897-01-05	7	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	 						360	6	2	29.87	69	67	65		BC	Cum	9					
1897-01-05	8	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	0800-1200: Fair and pleasant.  Light breezes from WNW first part and from SW by S last part of watch Bar rising slowly						360	6	5	29.87	70	70	65	73	BC	Cum	9				0800-1200: Temerario	
1897-01-05	9	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	 						338	344	5	29.87	73	73	68		BC	Cirr	8					
1897-01-05	10	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	 						338	344	5	29.89	75	74	68		BC	Cum	6					
1897-01-05	11	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	 						214	220	5	29.90	77	76	70		BC	Cum	7					
1897-01-05	12	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	1200-1600: Fair and pleasant Light airs from SW by S to ESE Bar falling						214	220	5	29.90	77	76	70	74	BC	Cum	6					
1897-01-05	13	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	 						214	220	2	29.90	78	77	71		BC	Cum	6					
1897-01-05	14	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	 						158	164	2	29.88	80	77	61		BC	Cum	6					
1897-01-05	15	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	 						113	119	2	29.88	79	76	71		BC	Cum	6					
1897-01-05	16	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	1600-2000: Cloudy and pleasant Light airs and breezes from SE Bar rising slowly						158	164	2	29.88	78	76	70	74	BC	Cum	8					
1897-01-05	17	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	 						135	141	2	29.88	78	75	70		BC	Cum	6					
1897-01-05	18	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	 						135	141	5	29.89	77	74	69		BC	Cirr Cum	3					
1897-01-05	19	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	 						135	141	5	29.90	76	74	68		BC	Cirr Cum	2					
1897-01-05	20	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	2000-2400: Overcast and cloudy Light breeze from SE by E and E by S Bar rising						135	141	2	29.90	76	73	68	73	BC	Cum	4				2000-2400: RO Lunbo at Suarez	
1897-01-05	21	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	 						124	130	5	29.90	75	73	68		OCB	Cum	0					
1897-01-05	22	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	 						124	130	5	29.91	75	73	68		OCB	Cum Nim	0					
1897-01-05	23	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	 						101	107	5	29.91	75	73	68		OC	Cum Nim	0					
1897-01-05	24	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0210.JPG	0000-0400: Overcast and cloudy Light to moderate breezes from SE East and ESE Bar steady						101	107	5	29.92	75	72	61		BC	Cum	3					
1897-01-06	1	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	 						135	141	9	29.94	74	71	68		OCQ	Nim	0					
1897-01-06	2	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	 						90	96	9	29.93	74	71	68		OCQ	Nim	0					
1897-01-06	3	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	 						90	96	5	29.93	72	70	68		OC	Nim	0					
1897-01-06	4	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	0400-0800: Overcast and cloudy weather Gentle breeze to light airs from SSE to East						113	119	9	29.94	72	69	68	72	OCQ	Nim	0					
1897-01-06	5	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	 						158	164	8	29.94	72	69	67		BC	Cum	1					
1897-01-06	6	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	 						113	119	5	29.95	71	69	67		OC	Cum Nim	0					
1897-01-06	7	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	 						90	96	2	29.95	72	70	67		BC	Cum Nim	2					
1897-01-06	8	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	0800-1200: Cloudy Light airs and breezes from SE Bar falling						135	141	2	29.96	72	71	67	73	BC	Cum Nim	6				0800-1200: HSMS Temerario	
1897-01-06	9	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	 						135	141	2	29.94	74	72	67		BC	Cum	3					
1897-01-06	10	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	 						135	141	5	29.94	74	72	67		BC	Cum	3					
1897-01-06	11	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	 						135	141	5	29.93	74	73	67		BC	Cum	3					
1897-01-06	12	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	1200-1600: Fair and pleasant Light breezes from ESE to SE 						135	141	5	29.92	74	73	67	75	BC	Cum	3				1200-1600: HMS Beagle	
1897-01-06	13	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	 						124	130	5	29.91	73	72	67		BC	Cir Cum						
1897-01-06	14	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol66of67/yantic-vol66of67_0211.JPG	 						135	141	5	29.90	73	72	67		BC	Cum						
