YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Weather	Clouds	Clear	People	Ships	Other
1893-12-22	20	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0187.JPG	 						90	96	8	30.14	74	71	68	bc	Cir Str	4			
1893-12-22	21	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0187.JPG	 						90	96	13	30.17	72	70	67	bc	Cum Nim	6			
1893-12-22	22	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0187.JPG	 						90	96	13	30.18	72	70	67	bcq	Cir Cum	3			
1893-12-22	23	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0187.JPG	 						90	96	13	30.19	71	69	67	bcq	Cum	3			
1893-12-22	24	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0187.JPG	 						90	96	13	30.20	70	69	67	bcq	Cum	3			
1893-12-23	1	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						68	74	8	30.20	70	68	67	bc	Cum	2			
1893-12-23	2	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						68	74	10	30.19	69	67	66	bc	Cum	2			
1893-12-23	3	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						68	74	10	30.19	68	66	65	bc	Cum	3			
1893-12-23	4	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						68	74	8	30.20	68	66	65	bc	Cir Str	7			
1893-12-23	5	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						79	85	5	30.20	67	66	64	bc	Cir Str	6			
1893-12-23	6	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						79	85	5	30.21	67	66	64	bc	Cir Str	6			
1893-12-23	7	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						68	74	5	30.23	68	67	66	bc	Cir Str	6			
1893-12-23	8	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						68	74	5	30.23	69	68	67	bc	Cir Str	6			
1893-12-23	9	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						56	62	5	30.25	72	71	68	bc	Cir	8			
1893-12-23	10	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						56	62	5	30.26	79	75	71	bc	Cir Cum	8			
1893-12-23	11	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						56	62	5	30.25	79	75	71	bc	Cir Cum	8			
1893-12-23	12	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						90	96	5	30.23	78	75	70	bc	Cir Str	7			
1893-12-23	13	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						90	96	2	30.20	78	76	71	bc	Cir Cum	7			
1893-12-23	14	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						56	62	5	30.19	78	77	71	bc	Cir Cum Str	5			
1893-12-23	15	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						68	74	5	30.18	79	78	73	bc	Cir Cum	5			
1893-12-23	16	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						68	74	8	30.16	79	78	74	bc	Cir Cum	4			
1893-12-23	17	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						90	96	13	30.15	79	77	73	bc	Cir Cum	9			
1893-12-23	18	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						90	96	13	30.14	78	76	72	bc	Cir Cum	9			
1893-12-23	19	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						90	96	13	30.13	77	74	71	bc	Cir Cum	2			
1893-12-23	20	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						90	96	16	30.12	76	73	71	bc	Cir Cum	2			
1893-12-23	21	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						90	96	8	30.13	75	72	71	bc	Cir Cum	1			
1893-12-23	22	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						90	96	8	30.13	74	72	71	bc	Cir Cum	1			
1893-12-23	23	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						90	96	8	30.13	74	72	70	bc	Cir Cum	2			
1893-12-23	24	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0188.JPG	 						90	96	5	30.13	74	72	70	bc	Cir Cum	3			
1893-12-24	1	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						56	62	5	30.12	71	70	69	bc	Cir Cum	6			
1893-12-24	2	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						56	62	13	30.12	71	69	68	bcq	Cir Cum	6			
1893-12-24	3	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						56	62	10	30.12	71	69	68	bcq	Cir Cum	7			
1893-12-24	4	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						23	29	5	30.12	71	69	67	bc	Cir Cum	7			
1893-12-24	5	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						23	29	5	30.11	70	69	67	bc	Cir Str	7			
1893-12-24	6	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						23	29	5	30.11	70	69	67	bc	Cir Str	6			
1893-12-24	7	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						23	29	8	30.11	71	71	69	bc	Cir Str	7			
1893-12-24	8	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						45	51	8	30.11	72	72	69	bc	Cir Str	7			
1893-12-24	9	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						23	29	5	30.11	74	77	71	bc	Cir Cum	6			
1893-12-24	10	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						68	74	8	30.11	79	77	75	bc	Cir Cum	7			
1893-12-24	11	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						90	96	2	30.10	79	78	75	bc	Cir Cum	8			
1893-12-24	12	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						56	62	5	30.09	82	79	75	bc	Cir Str	5			
1893-12-24	13	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						56	62	5	30.09	81	80	79	bc	Cum Str	5			
1893-12-24	14	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						56	62	5	30.04	82	81	79	bc	Cum Str	5			
1893-12-24	15	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						45	51	5	30.03	82	81	79	bc	Cum Nim	1			
1893-12-24	16	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						56	62	8	30.00	82	81	75	bc	Cum Nim	1			
1893-12-24	17	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						56	62	8	29.97	81	78	75	bc	Cum Nim	4			
1893-12-24	18	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						68	74	8	29.96	80	78	75	bc	Cum Nim	8			
1893-12-24	19	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						68	74	8	29.96	79	77	74	bc	Cum Nim	7			
1893-12-24	20	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						90	96	8	29.96	79	76	74	bc	Cum	7			
1893-12-24	21	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						90	96	2	29.96	76	74	73	bc	Cum	8			
1893-12-24	22	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						90	96	2	29.96	76	74	73	bc	Cir	8			
1893-12-24	23	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						90	96	2	29.95	75	73	73	bcw	Cum	6			
1893-12-24	24	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0189.JPG	 						90	96	2	29.94	75	72	72	bcw	Cum	6			
1893-12-25	1	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	 						90	96	2	29.93	74	73	73	bcwl	Cum	6			
1893-12-25	2	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	 						124	130	2	29.91	74	72	71	bcwl	Cum Nim	3			
1893-12-25	3	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	 						124	130	2	29.93	73	72	72	bcwl	Cum Nim	6			
1893-12-25	4	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	 						169	175	2	29.92	73	72	71	bcwl	Cum	4			
1893-12-25	5	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	 						135	141	2	29.93	73	72	71	bc	Cir Cum	6			
1893-12-25	6	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	 						135	141	2	29.92	72	71	70	bc	Cir	6			
1893-12-25	7	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	 						135	141	5	29.92	72	71	70	bcm	Cir Cum	6			
1893-12-25	8	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	 						124	130	8	29.93	74	73	73	bc	Cum	7			
1893-12-25	9	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	 						135	141	8	29.95	78	74	74	bm	None	10			
1893-12-25	10	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	 						135	141	8	29.97	85	82	75	bc	Cum	8			
1893-12-25	11	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	 						135	141	8	29.97	87	84	78	bc	Cum	4			
1893-12-25	12	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	 						56	62	8	29.97	87	84	80	bc	Cum	2			
1893-12-25	13	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	 						79	85	8	29.97	85	82	79	bc	Cum	4			
1893-12-25	14	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	 						45	51	13	29.96	84	82	78	bc	Cum	6			
1893-12-25	15	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	 						79	85	13	29.95	84	81	77	bc	Cum	6			
1893-12-25	16	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	 						68	74	13	29.95	83	81	77	bc	Cum	8			
1893-12-25	17	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	 						56	62	8	29.94	81	80	76	bc	Cum	7			
1893-12-25	18	-34.87	-57.90		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol60of67/yantic-vol60of67_0190.JPG	 						56	62	8	29.93	81	79	76	bc	Cir Str	9			
