YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather
1863-09-29	12	22.81	-73.28	354		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-ticonderoga-002/581208-ticonderoga-002-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-ticonderoga-002/581208-ticonderoga-002-073.JPG	Noon: Long is DR.			22 48 46 N	73 17W	N1/2w	259	260	5	30.20	80	82	d
1863-09-29	13	22.98	-73.30	354		10.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-ticonderoga-002/581208-ticonderoga-002-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-ticonderoga-002/581208-ticonderoga-002-073.JPG	 					n1/2w	0	0	0		81	82	bc
1863-09-29	14	23.15	-73.31	354		10.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-ticonderoga-002/581208-ticonderoga-002-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-ticonderoga-002/581208-ticonderoga-002-073.JPG	 					n1/2w	0	0	0	30.15	81	82	bc
1863-09-29	15	23.32	-73.32	354		10.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-ticonderoga-002/581208-ticonderoga-002-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-ticonderoga-002/581208-ticonderoga-002-073.JPG	 					n1/2w	0	0	0		81	82	bc
1863-09-29	16	23.48	-73.33	354		9.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-ticonderoga-002/581208-ticonderoga-002-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-ticonderoga-002/581208-ticonderoga-002-073.JPG	 					n1/2w	0	0	0	30.15	80	82	bc
1863-09-29	17	23.65	-73.34	354		9.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-ticonderoga-002/581208-ticonderoga-002-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-ticonderoga-002/581208-ticonderoga-002-073.JPG	 					n1/2w	90	91	2		81	84	c
1863-09-29	18	23.80	-73.35	354		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-ticonderoga-002/581208-ticonderoga-002-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-ticonderoga-002/581208-ticonderoga-002-073.JPG	 					n1/2w	90	91	2	30.16	81	82	c
1863-09-29	19	23.95	-73.36	354		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-ticonderoga-002/581208-ticonderoga-002-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-ticonderoga-002/581208-ticonderoga-002-073.JPG	 					n1/2w	90	91	2		80	82	c
1863-09-29	20	24.11	-73.37	354		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-ticonderoga-002/581208-ticonderoga-002-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-ticonderoga-002/581208-ticonderoga-002-073.JPG	 					n1/2w	90	91	2	30.18	79	84	c
1863-09-29	21	24.26	-73.38	354		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-ticonderoga-002/581208-ticonderoga-002-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-ticonderoga-002/581208-ticonderoga-002-073.JPG	 					n1/2w	0	0	0		80	84	bc
