YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	jOrig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships	Other
1870-04-25	13	-12.05	-77.88	78.75		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	 					exn	158	168	8	30.07	66	68	67	64	bc	stra	9				
1870-04-25	14	-12.05	-77.82	78.75		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	 					exn	158	168	8	30.07	66	68	67	64	bc	stra	9				
1870-04-25	15	-12.04	-77.75	78.75		4.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	 					exn	158	168	8	30.05	68	70	67	64	bc	stra	9				
1870-04-25	16	-12.04	-77.76			0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	1600: Wore ship and brought about to SWxW.						158	168	8	30.05	66	66	65	64	bc	stra	9				
1870-04-25	17	-12.03	-77.86	267.19		5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	 					wxs3/4w	169	180	8	30.05	66	66	65	64	bc	stra	9				
1870-04-25	18	-12.05	-77.94	247.5		4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	 					wsw	169	180	8	30.05	66	66	65	64	bc	stra	9				
1870-04-25	19	-12.05	-77.99	247.5		2.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	 					wsw	169	180	5	30.07	66	66	65	64	bc	stra	9				
1870-04-25	20	-12.06	-78.04	247.5		2.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	 					wsw	169	180	5	30.12	66	66	65	64	bc	stra	9				
1870-04-25	21	-12.08	-78.1	241.88		3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	 					swxw1/2w	169	180	8	30.14	66	66	65	64	bcw	stra	8				
1870-04-25	22	-12.1	-78.17	241.88		4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	 					swxw1/2w	169	180	8	30.16	66	66	65	64	bcw	stra	8				
1870-04-25	23	-12.12	-78.25	241.88		4.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	 					swxw1/2w	169	180	8	30.16	65	66	65	64	bcw	stra	7				
1870-04-25	24	-12.12	-78.3	247.5		2.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0182.JPG	 					wsw	169	180	8	30.14	65	66	65	64	bcw	stra	6				
1870-04-26	1	-12.13	-78.35	247.5		2.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					wsw	169	180	5	30.1	65	66	66	62	bc	cum	2				
1870-04-26	2	-12.14	-78.39	247.5		1.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					wsw	169	180	3	30.1	65	66	66	62	bc	cum	1				
1870-04-26	3	-12.15	-78.43	236.25		2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					swxw	158	168	5	30.1	65	66	66	62	bc	cum	1				
1870-04-26	4	-12.16	-78.46	225		1.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					sw	146	157	3	30.1	65	66	66	62	bc	cum	1				
1870-04-26	5	-12.17	-78.5	236.25		1.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					swxw	158	168	5	30.1	65	66	66	63	bc	cum	1				
1870-04-26	6	-12.19	-78.53	219.38		2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					sw1/2s	146	157	5	30.1	66	66	66	64	bc	cum	1				
1870-04-26	7	-12.22	-78.57	208.12		2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					swxs1/2s	135	146	5	30.12	66	66	66	64	bc	cum	1				
1870-04-26	8	-12.24	-78.6	208.12		2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					swxs1/2s	135	146	5	30.12	66	66	66	64	bc	cum	1				
1870-04-26	9	-12.27	-78.64	208.12		2.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					swxs1/2s	135	146	5	30.14	68	68	67	64	bc	cum	2				
1870-04-26	10	-12.31	-78.69	213.75		3.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					swxs	135	146	5	30.14	68	68	67	64	bc	cum	2				
1870-04-26	11	-12.36	-78.75	213.75		4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					swxs	135	146	8	30.16	70	70	68	64	bc	cum	2				
1870-04-26	12	-12.4	-78.79	213.75		3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 			12 23 49 S	78 47 30 W	swxs	135	146	8	30.16	70	70	68	64	bc	cum	2				
1870-04-26	13	-12.36	-78.73	50.62		4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					ne1/2e	124	135	8	30.14	68	71	70	64	bc	cum	7				
1870-04-26	14	-12.32	-78.67	56.25		4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					nexe	129	140	8	30.12	68	71	70	64	bc	cum	8				
1870-04-26	15	-12.29	-78.6	56.25		4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					nexe	129	140	8	30.1	68	70	69	64	bc	cum	8				
1870-04-26	16	-12.26	-78.53	56.25		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					nexe	129	140	8	30.1	68	69	69	64	bc	stratus	8				
1870-04-26	17	-12.22	-78.46	56.25		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					nexe	129	140	8	30.12	69	68	67	64	bc	stratus	9				
1870-04-26	18	-12.18	-78.39	56.25		4.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					nexe	129	140	8	30.12	67	67	67	63	bc	cum	8				
1870-04-26	19	-12.15	-78.32	59.06		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					nexe1/4e	124	135	8	30.14	66	66	66	63	bc	cum	7				
1870-04-26	20	-12.12	-78.25	59.06		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					nexe1/4e	124	135	8	30.14	66	66	66	63	b	none	10				
1870-04-26	21	-12.08	-78.17	56.25		4.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					nexe	124	135	13	30.14	66	66	66	63	b	none	10				
1870-04-26	22	-12.05	-78.11	56.25		4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					nexe	124	135	13	30.14	66	66	66	63	b	none	10				
1870-04-26	23	-12.02	-78.06	56.25		3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					nexe	124	135	5	30.16	66	66	66	63	b	none	10				
1870-04-26	24	-12	-78.02	56.25		2.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0183.JPG	 					nexe	124	135	5	30.16	66	66	66	63	b	none	10				
1870-04-27	1	-11.97	-77.98	56.25		2.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	 					nexe	135	146	5	30.12	63	64	64	64	bc	cum	7				
1870-04-27	2	-11.95	-77.93	56.25		2.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	0200: cc NExN.					nexe	135	146	5	30.1	64	65	65	64	bc	cum	6				
1870-04-27	3	-11.91	-77.91	33.75		2.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	 					nexn	135	146	5	30.1	64	65	65	64	bc	cum	6				
1870-04-27	4	-11.88	-77.88	33.75		2.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	 					nexn	135	146	5	30.1	62	66	65	64	bc	cum	7				
1870-04-27	5	-11.86	-77.86	33.75		1.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	 					nexn	135	146	3	30.12	61	64	64	62	bc	cir cum	3				
1870-04-27	6	-11.84	-77.84	45		1.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	 					ne	158	168	3	30.14	62	64	64	62	bc	cir cum	4				
1870-04-27	7	-11.83	-77.81	78.75		1.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	 					exn	158	168	3	30.16	63	64	64	62	bc	cir cum	4				
1870-04-27	8	-11.82	-77.78	78.75		1.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	 					exn	158	168	3	30.17	63	64	64	62	bc	cir cum	4				
1870-04-27	9	-11.82	-77.76	84.38		1.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	 					e1/2n	169	180	3	30.17	64	65	64	63	bc	cir cum	5				
1870-04-27	10	-11.82	-77.72	84.38		2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	 					e1/2n	169	180	3	30.19	66	67	64	63	bc	cir cum	6				
1870-04-27	11	-11.81	-77.69	84.38		2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	 					e1/2n	180	191	5	30.2	67	68	65	63	bc	cir	7				
1870-04-27	12	-11.82	-77.62	92.81		4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	 			11 49 12 S	77 37 12 W	e1/4s	180	191	5	30.2	67	68	65	63	bc	cir	8				
1870-04-27	13	-11.84	-77.51	90		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	 					e	180	191	5	30.2	67	68	65	63	bc	cir	8				
1870-04-27	14	-11.9	-77.42	118.12		5.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	 					sexe1/2e	180	191	5	30.2	68	70	67	63	bc	cir	8				
1870-04-27	15	-11.98	-77.36	135		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	 					se	180	191	5	30.2	68	70	67	63	bc	cir	8				
1870-04-27	16	-12.01	-77.27	888		5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	1600: Staning into Callao Bay.						180	191	5	30.17	68	70	67	63	bc	cir	8				
1870-04-27	17	-12.04	-77.18	888		5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	1725: Anchored						180	191	5	30.16	68	70	67	63	bc	cir	8				
1870-04-27	18	-12.05	-77.15	888		1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	 						180	191	8	30.14	68	68	67	63	bc	cir	8				
1870-04-27	19	-12.05	-77.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	 						180	191	8	30.14	66	66	66	63	b	none	10				
1870-04-27	20	-12.05	-77.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	 						180	191	5	30.14	65	66	66	63	b	none	10				
1870-04-27	21	-12.05	-77.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	 						158	168	5	30.12	64	65	64	63	bc	cir	7				
1870-04-27	22	-12.05	-77.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	 						158	168	5	30.12	64	65	64	63	bc	cir	7				
1870-04-27	23	-12.05	-77.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	 						158	168	5	30.12	64	65	64	63	bc	cir	7				
1870-04-27	24	-12.05	-77.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0184.JPG	 						158	168	5	30.12	64	65	64	63	bc	cir	7				
1870-04-28	1	-12.05	-77.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0185.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0185.JPG	 						135	146	2	30.1	66	66	66	63	bc	cum	6				
1870-04-28	2	-12.05	-77.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0185.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0185.JPG	 						135	146	2	30.12	66	66	66	63	bc	cum	6				
1870-04-28	3	-12.05	-77.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0185.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0185.JPG	 						135	146	2	30.14	66	66	66	63	bc	cum	6				
1870-04-28	4	-12.05	-77.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0185.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0185.JPG	 						135	146	2	30.14	66	66	66	63	bc	cum	6				
1870-04-28	5	-12.05	-77.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0185.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0185.JPG	 						135	146	2	30.16	65	67	66	62	om		0				
1870-04-28	6	-12.05	-77.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0185.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0185.JPG	 						0	0	0	30.18	65	68	67	62	om		0				
