YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Long	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	People	Ships	Other	Baro cm HG
1863-12-12	6	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	 																
1863-12-12	7	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	 																
1863-12-12	8	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	 									30.55							77.6
1863-12-12	9	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	 						315	293	2				bcm				
1863-12-12	10	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	 																
1863-12-12	11	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	 																
1863-12-12	12	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	"Noon: Brest, France."									30.59							77.7
1863-12-12	13	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	 						270	248	2				op				
1863-12-12	14	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	 																
1863-12-12	15	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	 																
1863-12-12	16	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	 									30.59							77.7
1863-12-12	17	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	 						315	293	2				o				
1863-12-12	18	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	 																
1863-12-12	19	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	 																
1863-12-12	20	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	 									30.63							77.8
1863-12-12	21	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	 						0	0	0				o				
1863-12-12	22	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	 																
1863-12-12	23	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	 																
1863-12-12	24	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0693.jpg	 									30.63							77.8
1863-12-13	1	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 						270	248	2				fbc				
1863-12-13	2	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 																
1863-12-13	3	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 																
1863-12-13	4	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 									30.55							77.6
1863-12-13	5	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 						0	0	0				f				
1863-12-13	6	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 																
1863-12-13	7	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 																
1863-12-13	8	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 									30.55							77.6
1863-12-13	9	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 						0	0	0				of				
1863-12-13	10	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 																
1863-12-13	11	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 																
1863-12-13	12	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	"Noon: Brest, France."									30.65							77.85
1863-12-13	13	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 						45	23	2				o				
1863-12-13	14	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 																
1863-12-13	15	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 																
1863-12-13	16	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 									30.65							77.85
1863-12-13	17	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 						888	888	2				o				
1863-12-13	18	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 																
1863-12-13	19	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 																
1863-12-13	20	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 									30.65							77.85
1863-12-13	21	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 						0	0	0				o				
1863-12-13	22	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 																
1863-12-13	23	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 																
1863-12-13	24	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0694.jpg	 									30.63							77.8
1863-12-14	1	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 						0	0	0				o				
1863-12-14	2	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 																
1863-12-14	3	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 																
1863-12-14	4	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 									30.63							77.8
1863-12-14	5	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 						0	0	0				bc				
1863-12-14	6	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 																
1863-12-14	7	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 																
1863-12-14	8	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 									30.63							77.8
1863-12-14	9	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 						0	0	0				o				
1863-12-14	10	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 																
1863-12-14	11	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 																
1863-12-14	12	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	"Noon: Brest, France."									30.63							77.8
1863-12-14	13	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 						0	0	0				o				
1863-12-14	14	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 																
1863-12-14	15	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 																
1863-12-14	16	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 									30.61							77.75
1863-12-14	17	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 						0	0	0				o				
1863-12-14	18	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 																
1863-12-14	19	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 																
1863-12-14	20	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 									30.61							77.75
1863-12-14	21	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 						0	0	0				o				
1863-12-14	22	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 																
1863-12-14	23	48.37	-4.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02081863-02261864/Uss_Kearsarge_02081863-02261864_image_0695.jpg	 																
