YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount	People
1915-11-04	9	57.24	-169.93	168.75		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	 			57.2435	-169.926	SxE	259	275	24	29.73	36	36		bcqs	cun	8	
1915-11-04	10	57.16	-170.16	888		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	 			57.1582	-170.157	v	292	308	8	29.78	36	35	42	bc	cu	3	
1915-11-04	11	57.12	-170.26	888		3.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	 			57.12	-170.26	v	292	308	5	29.83	39	38		bc	cu	5	
1915-11-04	12	57.06	-170.17	132.19		5.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	Otter Island brg WSW1/2W Mag 7.5 miles			57.06	-170.17	SE1/4E	248	264	13	29.84	40	38	42	bc	cu	2	
1915-11-04	13	56.95	-170.04	132.19		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	 			56.948	-170.037	SE1/4E	225	241	16	29.83	34	38		bc	cu	3	
1915-11-04	14	56.83	-169.89	132.19		8.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	 			56.8275	-169.894	SE1/4E	225	241	16	29.83	34	38	42	bcq	cun	4	
1915-11-04	15	56.71	-169.75	132.19		8.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	 			56.7071	-169.751	SE1/4E	225	241	16	29.84	38	37		bcq	cun	8	
1915-11-04	16	56.62	-169.57	888		7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	 			56.621	-169.573	v	225	241	8	29.83	38	37	42	ocq	cun	10	
1915-11-04	17	56.61	-169.55	888		1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	 			56.61	-169.55	v	225	241	8	29.80	39	39		ocq	s	10	
1915-11-04	18	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	 			56.61	-169.55		169	185	19	29.76	38	38	42	ocqr	n	10	
1915-11-04	19	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	 			56.61	-169.55				30	29.67	39	38		ocqr	n	10	
1915-11-04	20	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	"8 PM: North Anchorage, St George Is."			56.61	-169.55		202	218	30	29.64	41	41	42	bcqr	n	9	
1915-11-04	21	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	 			56.61	-169.55		214	230	21	29.64	41	40		bcq	cu-n	7	
1915-11-04	22	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	 			56.61	-169.55		214	230	21	29.64	41	40	42	bcq	cu-n	8	
1915-11-04	23	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	 			56.61	-169.55		214	230	27	29.64	40	40		ocqr	n	10	
1915-11-04	24	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0373.JPG	 			56.61	-169.55		225	241	21	29.63	39	39	42	bcq	cu-n	9	
1915-11-05	1	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			56.61	-169.55		225	241	24	29.62	37	36		bcqs	cu n	9	
1915-11-05	2	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			56.61	-169.55		225	241	24	29.59	36	35	42	bcqh	cu n	9	
1915-11-05	3	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			56.61	-169.55		225	241	27	29.57	36	35		bcqh	cu n	6	
1915-11-05	4	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			56.61	-169.55		225	241	27	29.56	39	36	42	bcq	cu n	8	
1915-11-05	5	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			56.61	-169.55		225	241	33	29.52	38	36		bcq	n	3	
1915-11-05	6	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			56.61	-169.55		225	241	33	29.49	38	36	42	bcq	n	9	
1915-11-05	7	56.61	-169.52	888		1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			56.61	-169.517	v	225	241	44	29.46	38	37		bcqh	n	9	
1915-11-05	8	56.58	-169.42	888		3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	"8 AM: Tolistoi Pt, WNW7/8W, 2mi"			56.58	-169.42	v	225	241	44	29.50	37	37	42	bcqh	n	9	
1915-11-05	9	56.56	-169.42	225		1.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			56.5577	-169.416	SW	292	308	47	29.57	37	37		bcqr	cu-n	9	
1915-11-05	10	56.53	-169.42	225		2.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			56.5321	-169.423	SW	292	308	47	29.69	38	37	42	ocq	cu-n	10	
1915-11-05	11	56.51	-169.43	225		2.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			56.5065	-169.43	SW	292	308	47	29.78	37	36		ocqh	cu-n	10	
1915-11-05	12	56.48	-169.44	225		2.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	"Noon: Tolistoi Pt, NNW, 7mi"			56.48	-169.44	SW	292	308	47	29.82	38	37	42	ocq	cu-n	10	
1915-11-05	13	56.43	-169.44	236.25		2.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			56.4329	-169.438	SWxW	292	308	51	29.87	36	34		bcq	scu	9	
1915-11-05	14	56.39	-169.44	236.25		2.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			56.3858	-169.436	SWxW	292	308	47	29.96	34	33	42	bcq	scu	9	
1915-11-05	15	56.34	-169.44	236.25		2.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			56.3382	-169.437	SWxW	292	308	40	30.06	35	34		bcq	scu	9	
1915-11-05	16	56.29	-169.43	236.25		1.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			56.2928	-169.426	SWxW	270	286	33	30.11	35	34	42	bcq	scu	9	
1915-11-05	17	56.25	-169.42	247.5		1.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			56.253	-169.418	WSW	292	308	33	30.17	35	34		bcq	scu	9	
1915-11-05	18	56.21	-169.4	247.5		1.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			56.2139	-169.401	WSW	292	308	33	30.21	34	34	41	bcq	cun	5	
1915-11-05	19	56.17	-169.4	247.5		1.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			56.1739	-169.396	WSW	292	308	30	30.25	35	34		bcq	cu	1	
1915-11-05	20	56.13	-169.4	247.5		2.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			 56 8N	169 24W	WSW	292	308	24	30.29	35	34	41	bcq	cu	1	
1915-11-05	21	56.13	-169.49	247.5		2.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			56.1276	-169.485	WSW	315	331	18	30.34	35	34		bc	cu	1	
1915-11-05	22	56.13	-169.57	258.75		2.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			56.1312	-169.567	WxS	315	331	16	30.38	35	34	41	bc	cu	1	
1915-11-05	23	56.15	-169.64	281.25		2.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			56.1517	-169.638	WxN	315	331	13	30.39	35	34		bc	cu	1	
1915-11-05	24	56.16	-169.67	281.25		1.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0374.JPG	 			56.1612	-169.668	WxN	315	331	8	30.42	35	34	41	bc	cu	1	
1915-11-06	1	56.18	-169.71	292.5		1.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	 			56.179	-169.707	WNW	315	331	2	30.40	34	33		bc	cis	1	
1915-11-06	2	56.21	-169.77	292.5		2.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	 			56.206	-169.768	WNW	888	888	2	30.39	35	34	41	oc	s	10	
1915-11-06	3	56.23	-169.82	292.5		2.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	 			56.2309	-169.823	WNW	888	888	2	30.37	36	35		oc	s	10	
1915-11-06	4	56.26	-169.88	292.5		2.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	 			56.2579	-169.884	WNW	0	0	0	30.37	37	36	41	oc	s	10	
1915-11-06	5	56.33	-169.85	360		4.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	 			56.3293	-169.848	N	112	128	8	30.34	37	36		oc	s	10	
1915-11-06	6	56.42	-169.8	360		5.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	 			56.4248	-169.801	N	112	128	13	30.32	37	36	41	oc	s	10	
1915-11-06	7	56.47	-169.69	888		4.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	 			56.4654	-169.688	v	112	128	19	30.29	36	36		ocq	s	10	
1915-11-06	8	56.53	-169.5	888		7.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	 			56 32N	169 30W	v	124	140	24	30.26	35	36	41	ocqs	s	10	
1915-11-06	9	56.58	-169.42	888		8.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	 			56.58	-169.42	v	124	140	24	30.28	35	34		ocs	s	10	
1915-11-06	10	56.61	-169.55	888		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	 			56.61	-169.55	v	124	140	24	30.24	34	34	41	ocs	s	10	
1915-11-06	11	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	 			56.61	-169.55		135	151	30	30.20	35	35		ocr	s	10	
1915-11-06	12	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	"Noon: North Anchorage, St George Is."			56.61	-169.55		135	151	30	30.14	37	37	41	ocr	s	10	
1915-11-06	13	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	Shifts a bit closer			56.61	-169.55	v	135	151	30	30.11	38	38		ocr	s	10	
1915-11-06	14	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	 			56.61	-169.55		135	151	30	30.10	40	40	41	ocr	s	10	
1915-11-06	15	56.63	-169.46	67.5		3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	 			56.6282	-169.455	ENE	135	151	30	30.07	41	41		ocr	s	10	
1915-11-06	16	56.58	-169.39	135		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	 			56.5778	-169.386	SE	135	151	30	30.06	42	42	41	ocr	s	10	
1915-11-06	17	56.53	-169.32	135		4.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	 			56.5303	-169.319	SE	135	151	24	30.06	42	42		ocr	n	10	
1915-11-06	18	56.49	-169.26	135		3.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	 			56.4857	-169.256	SE	135	151	24	30.05	42	42	41	ocr	n	10	
1915-11-06	19	56.45	-169.2	135		3.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	 			56.4497	-169.201	SE	135	151	24	30.05	42	42		ocr	n	10	
1915-11-06	20	56.42	-169.15	135		3.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	 			56 25N	 169 9W	SE	135	151	24	30.03	43	43	41	ocr	n	10	
1915-11-06	21	56.39	-169.12	135		2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	 			56.3888	-169.117	SE	135	151	24	29.97	42	42		ocr	n	10	
1915-11-06	22	56.37	-169.09	135		1.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	 			56.3696	-169.092	SE	135	151	24	29.93	42	42	41	ocr	n	10	
1915-11-06	23	56.35	-169.07	135		1.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0375.JPG	 			56.3475	-169.065	SE	135	151	24	29.87	42	42		ocr	n	10	
