YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	URL	Amount	VisM
1923-01-22	17	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0043.JPG	 																	
1923-01-22	18	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0043.JPG	 																	
1923-01-22	19	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0043.JPG	 																	
1923-01-22	20	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0043.JPG	 						180	198	8	29.49	52	50		ocd	N		10	
1923-01-22	21	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0043.JPG	 																	
1923-01-22	22	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0043.JPG	 																	
1923-01-22	23	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0043.JPG	 																	
1923-01-22	24	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0043.JPG	 						225	243	5	29.6	50	47		ocr	N		10	
1923-01-23	1	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0046.JPG	 																	
1923-01-23	2	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 																	
1923-01-23	3	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 																	
1923-01-23	4	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 						225	243	5	29.63	48	45		bcz	Ci		3	
1923-01-23	5	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 																	
1923-01-23	6	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 																	
1923-01-23	7	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 																	
1923-01-23	8	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 						68	86	5	29.72	46	44		bcz	CiCu		6	
1923-01-23	9	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 																	
1923-01-23	10	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 																	
1923-01-23	11	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 																	
1923-01-23	12	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	Noon: Oakland						68	86	2	29.66	48	47		ocr	N		10	
1923-01-23	13	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 																	
1923-01-23	14	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 																	
1923-01-23	15	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 																	
1923-01-23	16	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 						68	86	2	29.62	48	48		ocr	N		10	
1923-01-23	17	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 																	
1923-01-23	18	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 																	
1923-01-23	19	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 																	
1923-01-23	20	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 						0	0	0	29.67	47	46		ocr	N		10	
1923-01-23	21	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 																	
1923-01-23	22	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 																	
1923-01-23	23	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 																	
1923-01-23	24	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0045.JPG	 						0	0	0	29.72	45	44		bc	CiS		5	
1923-01-24	1	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0048.JPG	 																	
1923-01-24	2	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 																	
1923-01-24	3	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 																	
1923-01-24	4	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 						0	0	0	29.67	46	45		ocr	N		10	
1923-01-24	5	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 																	
1923-01-24	6	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 																	
1923-01-24	7	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 																	
1923-01-24	8	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 						360	18	2	29.69	46	45		ocr	N		10	
1923-01-24	9	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 																	
1923-01-24	10	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 																	
1923-01-24	11	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 																	
1923-01-24	12	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	Noon: Oakland						90	108	2	29.79	48	47		or	N		10	
1923-01-24	13	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 																	
1923-01-24	14	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 																	
1923-01-24	15	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 																	
1923-01-24	16	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 						45	63	2	29.69	48	46		or	N		10	
1923-01-24	17	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 																	
1923-01-24	18	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 																	
1923-01-24	19	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 																	
1923-01-24	20	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 						0	0	0	29.82	45	44		bc	Ci		4	
1923-01-24	21	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 																	
1923-01-24	22	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 																	
1923-01-24	23	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 																	
1923-01-24	24	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0047.JPG	 						0	0	0	29.74	42	40		bc	Ci		3	
1923-01-25	1	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6994/23699428/content/dc-metro/rg-026/585454/0002/Bear-b361-1923/Bear-b361-1923_0050.JPG	 																	
