YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount	Refueling
1913-01-03	16	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_007.jpg				37.75965	-122.38136		248	266		30.30	68	64	50	bc	s	1	
1913-01-03	17	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_007.jpg				37.75965	-122.38136												
1913-01-03	18	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_007.jpg				37.75965	-122.38136												
1913-01-03	19	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_007.jpg				37.75965	-122.38136												
1913-01-03	20	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_007.jpg				37.75965	-122.38136		270	288		30.24	55	54	50	b	'-	0	
1913-01-03	21	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_007.jpg				37.75965	-122.38136												
1913-01-03	22	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_007.jpg				37.75965	-122.38136												
1913-01-03	23	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_007.jpg				37.75965	-122.38136												
1913-01-03	24	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_007.jpg				37.75965	-122.38136		270	288		30.18	51	50	50	b	'-	0	
1913-01-04	1	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136												
1913-01-04	2	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136												
1913-01-04	3	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136												
1913-01-04	4	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136		338	356	8	30.12	48	46	50	b	'-	0	
1913-01-04	5	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136												
1913-01-04	6	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136												
1913-01-04	7	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136												
1913-01-04	8	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136		338	356	8	30.16	45	43	50	b	'-	0	
1913-01-04	9	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136												
1913-01-04	10	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136												
1913-01-04	11	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136												
1913-01-04	12	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	"Noon: Union Iron Works, San Francisco, Cal."			37.75965	-122.38136		338	356	13	30.18	56	57	50	bc	s	1	
1913-01-04	13	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136												
1913-01-04	14	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136												
1913-01-04	15	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136												
1913-01-04	16	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136		338	356	13	30.07	58	54	50	bc	Fr.cu	2	
1913-01-04	17	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136												
1913-01-04	18	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136												
1913-01-04	19	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136												
1913-01-04	20	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136		338	356	16	30.06	48	45	50	b	'-	0	
1913-01-04	21	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136												
1913-01-04	22	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136												
1913-01-04	23	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136												
1913-01-04	24	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_008.jpg				37.75965	-122.38136		349	7	21	30.06	44	42	50	b	'-	0	
1913-01-05	1	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg				37.75965	-122.38136												
1913-01-05	2	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg				37.75965	-122.38136												
1913-01-05	3	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg				37.75965	-122.38136												
1913-01-05	4	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg				37.75965	-122.38136		349	7	24	30.02	41	40	50	b	'-	0	
1913-01-05	5	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg				37.75965	-122.38136												
1913-01-05	6	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg				37.75965	-122.38136												
1913-01-05	7	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg				37.75965	-122.38136												
1913-01-05	8	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg				37.75965	-122.38136		349	7	24	30.14	40	39	50	bc	s	1	
1913-01-05	9	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg				37.75965	-122.38136												
1913-01-05	10	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg				37.75965	-122.38136												
1913-01-05	11	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg				37.75965	-122.38136												
1913-01-05	12	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg	"Noon: Union Iron Works, San Francisco, Calif"			37.75965	-122.38136		349	7	24	30.24	49	48	50	b	'-	0	
1913-01-05	13	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg				37.75965	-122.38136												
1913-01-05	14	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg				37.75965	-122.38136												
1913-01-05	15	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg				37.75965	-122.38136												
1913-01-05	16	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg				37.75965	-122.38136		349	7	24	30.24	53	52	50	b	'-	0	
1913-01-05	17	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg				37.75965	-122.38136												
1913-01-05	18	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg				37.75965	-122.38136												
1913-01-05	19	37.76	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_009.jpg				37.75965	-122.38136												
