YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Flora&Fauna	Ships	Other
1925-11-05	22	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0634.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0634.jpg	 			37.84	-122.31																
1925-11-05	23	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0634.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0634.jpg	 			37.84	-122.31																
1925-11-05	24	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0634.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0634.jpg	 			37.84	-122.31		315	334	5	30.24	47	45		b			0	20			
1925-11-06	1	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0637.jpg	 			37.84	-122.31																
1925-11-06	2	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31																
1925-11-06	3	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31																
1925-11-06	4	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31		101	120	2	30.19	43	41		b	ci		1	20			
1925-11-06	5	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31																
1925-11-06	6	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31																
1925-11-06	7	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31																
1925-11-06	8	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31		45	64	2	30.20	46	44		bc	ci		4	20			
1925-11-06	9	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31																
1925-11-06	10	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31																
1925-11-06	11	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31																
1925-11-06	12	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	"Noon: Santa Fe Wharf, Oakland"			37.84	-122.31		0	0	0	30.24	60	56		bc	cicu		6	50			
1925-11-06	13	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31																
1925-11-06	14	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31																
1925-11-06	15	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31																
1925-11-06	16	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31		270	289	2	30.22	59	55		bc	ci		5	50			
1925-11-06	17	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31																
1925-11-06	18	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31																
1925-11-06	19	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31																
1925-11-06	20	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31		0	0	0	30.17	52	50		bc	ci		4	50			
1925-11-06	21	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31																
1925-11-06	22	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31																
1925-11-06	23	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31																
1925-11-06	24	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0636.jpg	 			37.84	-122.31		0	0	0	30.18	48	47		bc	ci		4	50			
1925-11-07	1	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0639.jpg	 			37.84	-122.31																
1925-11-07	2	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31																
1925-11-07	3	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31																
1925-11-07	4	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31		0	0	0	30.18	45	44		bcm	cu		8	20			
1925-11-07	5	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31																
1925-11-07	6	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31																
1925-11-07	7	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31																
1925-11-07	8	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31		0	0	0	30.24	47	47		bcm	cu		7	20			
1925-11-07	9	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31																
1925-11-07	10	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31																
1925-11-07	11	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31																
1925-11-07	12	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	"Noon: Santa Fe Wharf, Oakland"			37.84	-122.31		0	0	0	30.23	54	53		oc	as		10	20			
1925-11-07	13	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31																
1925-11-07	14	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31																
1925-11-07	15	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31																
1925-11-07	16	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31		0	0	0	30.16	58	55		oc	as		10	20			
1925-11-07	17	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31																
1925-11-07	18	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31																
1925-11-07	19	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31																
1925-11-07	20	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31		0	0	0	30.13	55	52		oc	as		10	20			
1925-11-07	21	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31																
1925-11-07	22	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31																
1925-11-07	23	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31																
1925-11-07	24	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0638.jpg	 			37.84	-122.31		0	0	0	30.17	50	48		oc	as		10	20			
1925-11-08	1	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0641.jpg	 			37.84	-122.31																
1925-11-08	2	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	 			37.84	-122.31																
1925-11-08	3	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	 			37.84	-122.31																
1925-11-08	4	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	 			37.84	-122.31		0	0	0	30.16	48	46		cz	cicu		8	20			
1925-11-08	5	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	 			37.84	-122.31																
1925-11-08	6	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	 			37.84	-122.31																
1925-11-08	7	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	 			37.84	-122.31																
1925-11-08	8	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	 			37.84	-122.31		135	154	2	30.14	48	48		cz	ci		4	20			
1925-11-08	9	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	 			37.84	-122.31																
1925-11-08	10	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	 			37.84	-122.31																
1925-11-08	11	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	 			37.84	-122.31																
1925-11-08	12	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	"Noon: Santa Fe Wharf, Oakland"			37.84	-122.31		270	289	2	30.13	62	57		b			0	7			
1925-11-08	13	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	 			37.84	-122.31																
1925-11-08	14	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	 			37.84	-122.31																
1925-11-08	15	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	 			37.84	-122.31																
1925-11-08	16	37.84	-122.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7007/23700717/content/dc-metro/rg-026/585454/0002/Bear-b362-1925/Bear-b362-1925-0640.jpg	 			37.84	-122.31		0	0	0	30.12	65	61		b			0	7			
