YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	Weather	Low	Mid	High	Ceil	From	Amount	VisM	Flora&Fauna	Ships	Other
1950-04-30	14	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	 						235	12	30.02	58	54	2		as		30	235	7	2			
1950-04-30	15	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	 						235	11	30.02	60	55	2		as		30	235	7	2			
1950-04-30	16	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	 						240	16	30.02	60	55	2		as		35	240	5	2			
1950-04-30	17	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	 						240	14	30.00	60	52	2		as		35	240	5	2			
1950-04-30	18	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	 						240	14	30.00	59	51	2		as		30	240	5	2			
1950-04-30	19	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	 						240	14	30.00	58	51	2		as		30	240	5	2			
1950-04-30	20	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	 						240	4	30.00	56	55	0				99		0	1			
1950-04-30	21	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	 						240	4	30.00	56	55	0				99		0	1			
1950-04-30	22	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	 						280	4	30.00	56	55	0		as		99		0	1			
1950-04-30	23	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	 						280	4	30.02	57	56	2		as		99	180	5	1			
1950-05-31	24	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1003/12100327/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-04/burton-island-agb-1-1950-04-0062.jpg	"0000h: Moored port side to Pier 6 Berth 61, US Naval Station, Long Beach, California"								30.02	57	56	2		as		65		8	4		0000h: Ships present : USS St Paul	
1950-06-01	1	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0004.jpg	 						150	2	29.92	60	60	3		as		50	150	10	2			
1950-06-01	2	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 						150	2	29.92	59	59	3		as		50	150	10	2			
1950-06-01	3	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 						150	2	29.91	59	59	3		as		50	150	10	2			
1950-06-01	4	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 							0	29.90	59	59	40		as		50		10	2			
1950-06-01	5	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 							0	29.90	59	59	3		as		50		10	2			
1950-06-01	6	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 							0	29.90	59	59	40		as		50		10	2			
1950-06-01	7	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 							0	29.90	59	59	3		as		50		10	2			
1950-06-01	8	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 							0	29.91	60	59	3		as		50		10	4			
1950-06-01	9	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 							0	29.91	60	59	3	st			50		10	4			
1950-06-01	10	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 						178	5	29.91	60	59	3	st			50		10	4		1015h:  USS Kaskaskia stood in and moored to pier 6 berth 63	
1950-06-01	11	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 						180	8	29.91	60	59	3	st			50		10	4			
1950-06-01	12	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 						150	9	29.90	63	61	3	st			50		10	4			
1950-06-01	13	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 						160	10	29.90	65	62	3	st			50		10	4			
1950-06-01	14	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 						150	10	29.90	65	62	3	st			50		10	4		1425h: USS Tawasa moored to starboard side	
1950-06-01	15	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 						160	12	29.88	65	64	0				70		1	7			
1950-06-01	16	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 						250	15	29.84	64	63	0				70		1	7			
1950-06-01	17	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 						210	17	29.84	64	63	0				60	240	1	7			
1950-06-01	18	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 						230	18	29.83	63	62	0				60	210	2	4			
1950-06-01	19	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 						260	12	29.82	62	61	0				50	230	4	2			
1950-06-01	20	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 						260	3	29.81	61	60	3	cu			50	260	9	4			
1950-06-01	21	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 						260	2	29.83	61	61	3	cu			50	260	9	4			
1950-06-01	22	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 						260	2	29.86	61	61	3	cu			50	260	9	4			
1950-06-01	23	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 						260	2	29.85	61	61	3	cu			50	260	9	4			
1950-06-01	24	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0003.jpg	 						260		29.85	61	61	3	cu			50	260	9	4		"0000h: Ships present : USS St Paul, USS Jason, USS Tawasa"	
1950-06-02	1	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0006.jpg	 						160	2	29.85	58	58	50	nb			5		10	1			
1950-06-02	2	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	 						150	2	29.85	58	58	50	nb			5		10	1			
1950-06-02	3	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	 						160	1	29.86	58	58	50	nb			5		10	1			
1950-06-02	4	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	 						160	2	29.85	58	57	50	nb			5		10	1			
1950-06-02	5	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	 						190	1	29.86	58	58	50	nb			5		10	1			
1950-06-02	6	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	 						240	3	29.87	59	58	50	nb			5		10	1			
1950-06-02	7	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	 						210	2	29.97	59	58	50	nb			5		10	1			
1950-06-02	8	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	 						210	1	29.91	60	61		cu	as		5	210	10	2			
1950-06-02	9	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	 						210	1	29.92	61	61		cu	as		5	210	10	2			
1950-06-02	10	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	 						210	1	29.93	61	62		cu	as		5	210	10	2		1010h: USS Tawasa underway 	
1950-06-02	11	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	 						210	1	29.93	61	62		cu	as		5	210	10	2			
1950-06-02	12	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	 						210	1	29.93	61	62		cu	as		5	210	10	2			
1950-06-02	13	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	 						210	1	29.92	64	60		cu	as		5	210	10	2			
1950-06-02	14	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	 						210	1	29.92	68	60		cu	as		5	210	10	2			
1950-06-02	15	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	 						210	1	29.92	68	60		cu	as		5	210	10	2			
1950-06-02	16	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	 						270	8	29.93	64	61	2		as		5	270	10	2			
1950-06-02	17	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	 						270	5	29.93	63	60	2		as		5	270	10	2			
1950-06-02	18	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/91/1003/12100391/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-06/burton-island-agb-1-1950-06-0005.jpg	 						270	5	29.93	63	60	2		as		5	270	10	2			
