YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Attd	Dry	Wet	TSI	SeaT	Weather	Low	Mid	High	Ceil	From	Amount	VisM	People	Ships	Other
1947-01-03	6	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	 			33.72	-118.27		190	7							1	st			65	190	3	4			
1947-01-03	7	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	 			33.72	-118.27		190	7							1	st			65	190	3	4			
1947-01-03	8	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	0815: Ship moved forward in berth by about 50 ft			33.72	-118.27		215	9							1	st			99			50			
1947-01-03	9	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	 			33.72	-118.27		200	10							1	st			65	200	3	4			
1947-01-03	10	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	 			33.72	-118.27		200	11							1	st			65		7	4			
1947-01-03	11	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	 			33.72	-118.27		240	8							1	st			65		6	4			
1947-01-03	12	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	 			33.72	-118.27		185	9							1	st					1	20			
1947-01-03	13	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	 			33.72	-118.27		190	9							1	st			65	190	1	7			
1947-01-03	14	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	 			33.72	-118.27		265	8							1	st			99	265	1	20			
1947-01-03	15	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	 			33.72	-118.27		265	13							0				99		1	20			
1947-01-03	16	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	 			33.72	-118.27		250	14							0				99		1	7			
1947-01-03	17	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	 			33.72	-118.27		265	6							1	st			65	265	3	4			
1947-01-03	18	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	 			33.72	-118.27		250	5							1	st			65	250	3	4			
1947-01-03	19	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	 			33.72	-118.27		200	6							1	st			65	200	3	4			
1947-01-03	20	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	 			33.72	-118.27		145	7							1	st			65	195	3	4			
1947-01-03	21	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	 			33.72	-118.27										1	st			65		3	4			
1947-01-03	22	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	 			33.72	-118.27										1	st			65		2	4			
1947-01-03	23	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	 			33.72	-118.27		160	8							1	st			65	160	2	4			
1947-01-03	24	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0007.jpg	 			33.72	-118.27		160	6							1	st			65	160	2	4			
1947-01-04	1	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0010.jpg	 			33.72	-118.27		160	1							0				99		1	7			
1947-01-04	2	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		160	1							0				99		1	7			
1947-01-04	3	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		180	2							0				99		1	7			
1947-01-04	4	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		200	1							0				99		1	7			
1947-01-04	5	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		190	1							0				99		1	7			
1947-01-04	6	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		180	2							0				99		1	7			
1947-01-04	7	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		180	2							0				99		1	7			
1947-01-04	8	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		145	5							1			ci	99		2	7			
1947-01-04	9	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		145	5							1			ci	99		2	7			
1947-01-04	10	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		145	5							1			ci	99		2	7			
1947-01-04	11	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		160	5							1			ci	99		2	7			
1947-01-04	12	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		190	6							1			ci	99		2	7			
1947-01-04	13	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		210	4							1			cs	99		2	7			
1947-01-04	14	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		196	5							1			cs	99		2	7			
1947-01-04	15	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		200	5							1			cs	99		2	20			
1947-01-04	16	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		180	9							1			cs	99	200	3	20			
1947-01-04	17	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		211	8							1			cs	99	200	3	4			
1947-01-04	18	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		201	10							1			cs	99	200	3	4			
1947-01-04	19	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		201	15							1			cs	99	200	3	4			
1947-01-04	20	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		201	1							1			cs	99	200	3	4			
1947-01-04	21	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		210	1							1			cs	99	250	5	4			
1947-01-04	22	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		296	1							1			cs	99	250	5	4			
1947-01-04	23	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/7948/7794818/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1947-01/burton-island-agb-1-1947-01-0009.jpg	 			33.72	-118.27		261	6							1			cs	99	250	4	4			
