YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	Water	SeaT	Weather	Low	Mid	High	Ceil	From	Amount	VisM	Ships	Other
1949-12-07	8	33.75	-118.24	185		2.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	0835: Got Underway. from berth P-1 to go alongside of the USS HECTOR					185	70	3	30.01	57	54			2	sc			20	70	9	4		
1949-12-07	9	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	0912: Moored. moored strbrd side  to USS HECTOR					215	70	3	30.01	57	54			2	sc			20	70	9	4		
1949-12-07	10	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	 					220	260	5	30.00	58	56			2	sc			20	260	2	4		
1949-12-07	11	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	 					220	260	1	30.01	61	58			2	sc			20	260	2	4		
1949-12-07	12	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	 					320	260	1	30.01	61	58			2	sc			20	260	2	4		
1949-12-07	13	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	1335: underway from alongside strbrd side of the USS HECTOR 1351 moored portside to USS BOLSTER					220	260	1	29.92	64	58			2	sc			20	260	2	4		
1949-12-07	14	33.75	-118.24	222		0.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	 			33.75	-118.24	222	260	1	29.90	65	59			2	sc			20	260	2	7		
1949-12-07	15	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	 			33.75	-118.24		280	2	29.90	64	58			2	sc			20	260	4	2		
1949-12-07	16	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	 			33.75	-118.24		170	2	29.86	60	55			3	sc		cb	30	170	9	4		
1949-12-07	17	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	 			33.75	-118.24		180	10	29.87	61	56			3	sc		cb	30	180	10	4		
1949-12-07	18	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	 			33.75	-118.24		180	10	29.87	61	56			3	sc		cb	30	180	10	4		
1949-12-07	19	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	 			33.75	-118.24		180	15	29.86	59	55			3	sc		cb	30	180	10	4		
1949-12-07	20	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	 			33.75	-118.24		180	2	29.86	59	55			50	ns			40	180	10	20		
1949-12-07	21	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	 			33.75	-118.24		190	2	29.85	58	54			50	ns			40	180	10	20		
1949-12-07	22	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	 			33.75	-118.24		190	2	29.86	58	54			50	ns			40	180	10	20		
1949-12-07	23	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	 			33.75	-118.24		190	2	29.84	58	54			50	ns			40	180	10	20		
1949-12-07	24	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0017.jpg	 			33.75	-118.24		190	2	29.84	56	53			50	ns			35	190	10	7		
1949-12-08	1	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	"Long Beach, California"			33.75	-118.24		190	2	29.84	57	54			50	ns			35	190	10	7		
1949-12-08	2	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		220	3	29.84	56	54			50	ns			30	220	10	7		
1949-12-08	3	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		210	3	29.84	56	54			53	sc-cb			40	210	10	4		
1949-12-08	4	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		210	3	29.86	56	53			53	sc-cb			30	210	10	4		
1949-12-08	5	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		210	3	29.84	56	54			3	sc-cb			30	210	10	4		
1949-12-08	6	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		210	15	29.84	56	54			3	sc-cb			30	210	10	4		
1949-12-08	7	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		210	15	29.84	56	54			60	sc-cb			30	210	10	7		
1949-12-08	8	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		225	5	29.86	56	54			60	sc-cb			30	210	10	7		
1949-12-08	9	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		256	11	29.86	55	57			60	sc-cb			30	225	10	7		
1949-12-08	10	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		256	8	29.86	57	57			60	sc-cb			30	256	10	7		
1949-12-08	11	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		256	19	29.86	58	57			60	sc-cb			30	256	10	4		
1949-12-08	12	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		260	15	29.75	59	57			60	sc-cb			30	260	10	4		
1949-12-08	13	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		240	15	29.75	59	57			60	sc-cb			30	260	10	4		
1949-12-08	14	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		260	12	29.74	60	57			60	sc-cb			40	260	10	7		
1949-12-08	15	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		250	15	29.71	62	58			2	cb			40	260	7	50		
1949-12-08	16	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		250	13	29.70	64	59			2	cb			40	260	7	50		
1949-12-08	17	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		250	11	29.72	64	59			2	cb			50	260	7	50		
1949-12-08	18	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		250	11	29.74	64	56			2	cb			50	260	7	50		
1949-12-08	19	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		260	11	29.78	61	56			2	cb			60	260	7	50		
1949-12-08	20	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		260	8	29.79	59	57			2	cb			60	260	7	50		
1949-12-08	21	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		260	5	29.79	60	59			2	cb			60	260	7	50		
1949-12-08	22	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		260	5	29.78	60	57			2	cb			60	260	7	50		
1949-12-08	23	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		260	5	29.78	59	57			2		as		60	260	7	50		
1949-12-08	24	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0019.jpg	 			33.75	-118.24		260	5	29.78	59	57			2		as		60	260	7	50		
1949-12-09	1	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0021.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0021.jpg	"Long Beach, California"			33.75	-118.24		260	5	29.78	58	56			2		as		60	260	7	50		
1949-12-09	2	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0021.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0021.jpg	 			33.75	-118.24		260	7	29.78	58	55			2		as		60	260	7	50		
1949-12-09	3	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0021.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0021.jpg	 			33.75	-118.24		260	10	29.78	57	55			2		as		60	260	7	50		
1949-12-09	4	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0021.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0021.jpg	 			33.75	-118.24		260	8	29.78	55	54			2		as		60	260	7	50		
1949-12-09	5	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0021.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0021.jpg	 			33.75	-118.24		260	9	29.78	54	53			2		as		60	260	7	50		
1949-12-09	6	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0021.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0021.jpg	 			33.75	-118.24		260	8	29.78	54	53			2		as		60	260	7	50		
1949-12-09	7	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0021.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0021.jpg	 			33.75	-118.24		260	7	29.78	53	52			2		as		60	260	7	50		
1949-12-09	8	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0021.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0021.jpg	 			33.75	-118.24		260	7	29.78	54	52			1		as		99	260	7	50		
1949-12-09	9	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0021.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0021.jpg	 			33.75	-118.24		260	7	29.78	56	52			0				99		0	4		
1949-12-09	10	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0021.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/1000/12100065/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-12/burton-island-agb-1-1949-12-0021.jpg	 			33.75	-118.24		260	7	29.86	57	53			0				99		0	4		
