YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Attd	Dry	Wet	Water	SeaT	Weather	Low	Mid	High	Ceil	From	Amount	VisM	People	Ships	Other
1948-01-03	5	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	 					97.00	100	17	29.21		30	30	32		1	sc	ac		99	110	2	7			
1948-01-03	6	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	 					88.00	100	17	29.20		29	27	32		1	sc	ac		99	110	4	7			
1948-01-03	7	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	 					103.00	100	20	29.20		29	27	32		2	sc			30	100	7	7			
1948-01-03	8	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	 					72.00	90	25	29.19		30	29	32		2	sc			30	90	7	7			
1948-01-03	9	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	 					65.00	90	20	29.18		32	30	32		1	sc		cs	35	90	4	7			
1948-01-03	10	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	 					67.00	90	18	29.18		33	31	32		1	sc		cs	35	90	4	7			
1948-01-03	11	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	 					80.00	105	26	29.17		33	31	32		2	sc		cs	35	105	7	7			
1948-01-03	12	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	 					77.00	80	24	29.17		33	31	32		2	sc	ac	cs	30	80	6	7			
1948-01-03	13	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	 					130.00	130	24	29.16		34	33	32		2	sc	ac	cs	30	120	6	7			
1948-01-03	14	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	 					95.00	100	23	29.15		34	33	32		2	sc	ac	cs	30	100	6	7			
1948-01-03	15	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	 					100.00	120	24	29.14		32	31	32		2	sc	ac	cs	30	100	8	7			
1948-01-03	16	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	 					91.00	110	35	29.12		34	33	32		2	scst	ac		18	105	8	7			
1948-01-03	17	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	 					77.00	100	28	29.10		34	33	32		2	scst	ac		15	100	8	7			
1948-01-03	18	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	 					65.00	100	30	29.10		34	32	32		2	scst	as		10	100	8	7			
1948-01-03	19	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	 					89.00	100	31	29.10		34	32	32		2	scst	as		10	100	7	6			
1948-01-03	20	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	 					74.00	105	40	29.10		33	32	32		2	sc	as	cs	30	105	9	7			
1948-01-03	21	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	 					86.00	100	31	29.10		34	32	32		3	sc	as	cs	20	100	10	7			
1948-01-03	22	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	 					99.00	100	41	29.09		35	33	32		3	st			20	100	10	7			
1948-01-03	23	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	 					90.00	100	34	29.09		35	33	32		3	st			20	100	10	7			
1948-01-03	24	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0008.jpg	 					86.00	100	34	29.09		33	31	32		3	st			20	100	10	6			
1948-01-04	1	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					95.00	110	30	29.08		34	32	32		3	st			20	110	10	6			
1948-01-04	2	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					87.00	120	30	29.08		33	31	32		70	cb			20	120	10	3			
1948-01-04	3	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					103.00	123	32	29.08		33	32	32		70	cb			10	123	10	3			
1948-01-04	4	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					112.00	100	33	29.09		33	32	32		70	ns			10	100	10	3			
1948-01-04	5	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					102.00	99	29	29.09		33	32	32		70	ns			4	99	10	3			
1948-01-04	6	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					66.00	80	29	29.09		32	31	32		70	ns			4	80	10	3			
1948-01-04	7	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					104.00	85	29	29.10		32	31	32		70	ns			2	85	10	2			
1948-01-04	8	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					109.00	95	30	29.10		32	31	32		70	ns			4	95	10	3			
1948-01-04	9	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					94.00	95	31	29.09		32	31	32		3	ns			4	95	10	3			
1948-01-04	10	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					107.00	95	38	29.10		32	31	32		70	ns			4	95	10	3			
1948-01-04	11	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					77.00	95	33	29.12		32	31	32		70	ns			4	95	10	3			
1948-01-04	12	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					101.00	115	35	29.12		32	31	32		83	ns			4	105	10	3			
1948-01-04	13	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					94.00	109	35	29.13		31	31	32		83	ns			4	105	10	3			
1948-01-04	14	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					80.00	95	32	29.13		32	31	32		83	ns			4	95	10	3			
1948-01-04	15	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					70.00	95	28	29.11		33	32	32		83	ns			4	95	10	3			
1948-01-04	16	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					75.00	100	30	29.11		33	32	32		70	ns			2	100	10	3			
1948-01-04	17	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					90.00	100	32	29.11		33	32	32		70	ns			2	100	10	3			
1948-01-04	18	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					105.00	120	33	29.10		33	32	32		40	st			3	120	10	5			
1948-01-04	19	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					105.00	110	34	29.10		33	32	32		70	ns			3	110	10	5			
1948-01-04	20	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					85.00	105	36	29.09		33	32	32		83	ns			4	105	10	5			
1948-01-04	21	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					84.00	104	34	29.08		33	32	32		70	ns			4	104	10	5			
1948-01-04	22	-66.04	95.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/89/984/12098489/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-01/burton-island-agb-1-1948-01-0010.jpg	 					90.00	95	35	29.07		33	32	32		70	ns			4	110	10	5			
