YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Flora&Fauna	Ships	Other
1931-07-28	5	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	 						0	0	0	29.50	78	76	74		cz	acu		10	15			
1931-07-28	6	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	 						0	0	0	29.50	76	76	72		cz	acu		10	10			
1931-07-28	7	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	 						0	0	0	29.50	76	77	75		cz	acu		8	12			
1931-07-28	8	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	 						0	0	0	29.53	77	78	75		of	nb	135	10	2			
1931-07-28	9	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	 						0	0	0	29.52	78	79	76		of	nb		10	8			
1931-07-28	10	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	 						0	0	0	29.51	79	83	78		cz	cu 	135	8	18			
1931-07-28	11	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	 						0	0	0	29.50	83	83	78		cz	cu 		8	18			
1931-07-28	12	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	 						158	158	1	29.49	83	83	78		cz	cunb	135	9	18			
1931-07-28	13	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	 						0	0	0	29.48	83	84	79		cz	acu		8	20			
1931-07-28	14	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	 						0	0	0	29.47	84	85	80		cz	acu		7	20			
1931-07-28	15	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	 						0	0	0	29.45	85	85	79		c 	acu		6	30			
1931-07-28	16	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	 						0	0	0	29.42	85	85	79		c 	acu		6	30			
1931-07-28	17	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	 						158	158	1	29.39	85	85	78		c 	acu	135	8	30			
1931-07-28	18	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	 						0	0	0	29.38	85	88	81		c 	acu	135	9	30			
1931-07-28	19	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	 						0	0	0	29.40	88	84	79		c 	acu		5	20			
1931-07-28	20	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	 						0	0	0	29.42	84	82	78		c 	acu		6	20			
1931-07-28	21	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	 						0	0	0	29.44	82	83	78		c 	acu		5	15			
1931-07-28	22	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	 						0	0	0	29.46	83	83	77		c 	acu		5	15			
1931-07-28	23	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	 						0	0	0	29.48	83	81	77		c 	acu		5	15			
1931-07-28	24	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0099.JPG	"0000h: Moored starboard side to Standard Oil pontoon at Ichang, China"						0	0	0	29.48	81	81	76		c 	acu		5	15			
1931-07-29	1	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						158	158	2	29.40	81	80	76		bc 	cist		4	15			
1931-07-29	2	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						158	158	1	29.40	80	80	76		bc 	cist		4	15			
1931-07-29	3	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						0	0	0	29.40	80	77	75		bc 	cist		6	15			
1931-07-29	4	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						0	0	0	29.40	77	77	75		bc 	acu		6	15			
1931-07-29	5	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						0	0	0	29.40	77	77	75		bc 	acu		6	10			
1931-07-29	6	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						0	0	0	29.40	77	77	75		bc 	acu		6	10			
1931-07-29	7	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						0	0	0	29.40	77	77	75		bc 	acu		6	10			
1931-07-29	8	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						0	0	0	29.50	77	79	76		cf	acu		7	4			
1931-07-29	9	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						0	0	0	29.50	79	80	77		cf	acu		6	4			
1931-07-29	10	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						0	0	0	29.40	80	81	78		bcz	acu		5	12			
1931-07-29	11	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						0	0	0	29.40	81	83	79		bcz	acu		5	18			
1931-07-29	12	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						158	158	1	29.40	83	82	78		bcz	acu		4	25			
1931-07-29	13	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						158	158	1	29.40	82	87	79		bcz	acu		4	25			
1931-07-29	14	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						158	158	1	29.40	87	90	80		bcz	acu	135	3	25			
1931-07-29	15	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						158	158	1	29.30	90	89	79		bcz	acu	135	4	25			
1931-07-29	16	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						158	158	1	29.30	89	87	78		bcz	acu	135	3	25			
1931-07-29	17	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						158	158	1	29.36	87	87	78		bc 	acu		4	25			
1931-07-29	18	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						158	158	1	29.30	87	86	78		bc 	acu		4	25			
1931-07-29	19	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						135	135	1	29.30	86	85	78		bc 	acu		4	25			
1931-07-29	20	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						135	135	1	29.30	85	85	79		bc 	acu		3	25			
1931-07-29	21	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						135	135	1	29.40	85	82	78		bc 	cu		1	20			
1931-07-29	22	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						135	135	1	29.40	82	83	78		bc 	cu		4	14			
1931-07-29	23	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	 						0	0	0	29.40	83	83	77		bc 	cu		1	15			
1931-07-29	24	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0100.JPG	"0000h: Moored starboard side to Standard Oil pontoon at Ichang, China"						0	0	0	29.40	83	81	77		bc 	cu		2	15			
1931-07-30	1	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.50	81	81	77		bc	cu		2	15			
1931-07-30	2	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.49	81	80	77		bc	cu		2	15			
1931-07-30	3	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.49	80	79	75		bc	cu		2	15			
1931-07-30	4	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.48	79	79	73		bc	cu		2	15			
1931-07-30	5	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.48	79	79	76		bcz	cu		5	16			
1931-07-30	6	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.48	79	79	77		cz	cu		7	15			
1931-07-30	7	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.49	79	79	77		cz	cu		8	16			
1931-07-30	8	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.49	79	80	77		cz	cu		9	16			
1931-07-30	9	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.49	80	83	79		oz	cu	135	10	16			
1931-07-30	10	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.49	83	83	79		oz	cu		10	16			
1931-07-30	11	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.48	83	84	79		cz	cu		8	18			
1931-07-30	12	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.46	84	85	80		cz	cu		7	18			
1931-07-30	13	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.45	85	85	80		cz	cu		7	20			
1931-07-30	14	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.43	85	87	80		c 	cu		7	30			
1931-07-30	15	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.41	87	88	80		c 	cu		6	30			
1931-07-30	16	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.37	88	88	80		c 	cu		7	30			
1931-07-30	17	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.35	88	86	80		or	nb		7	25		1730h: XXX reported aboard (having come via commercial transportation)  from the USS Oahu at Chungking China to the USS Chaumont at Shanghai from the USS Oahu at Chungking China to the USS Chaumont at Shanghai	
1931-07-30	18	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.35	86	86	80		or	nb		7	25			
1931-07-30	19	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.38	86	85	80		or	nb		7	8			
1931-07-30	20	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.42	85	85	80		or	nb		7	8			
1931-07-30	21	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.45	85	85	78		o 	nb	135	7	10			
1931-07-30	22	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.46	85	81	78		bc	cicu	135	9	12			
1931-07-30	23	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	 						0	0	0	29.48	81	81	78		bc	cicu	135	10	15			
1931-07-30	24	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0101.JPG	"0000h: Moored starboard side to Standard Oil pontoon at Ichang, China"						0	0	0	29.48	81	80	77		bc	cicu	135	8	15			
1931-07-31	1	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0102.JPG	 						0	0	0	29.48	80	80	77		bc 	cicu		8	10			
1931-07-31	2	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0102.JPG	 						0	0	0	29.47	80	78	76		bc 	cicu		8	10			
1931-07-31	3	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0102.JPG	 						0	0	0	29.46	78	78	76		bc 	cicu		8	10			
1931-07-31	4	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0102.JPG	 						0	0	0	29.46	78	78	76		bc 	cicu		8	10			
1931-07-31	5	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b03of07/panayii-b03of07_0102.JPG	 						0	0	0	29.45	78	78	76		c 	cunb		10	15			
