YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Ships
1930-09-03	24	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0537.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0537.JPG	"0000h: Kiangnan Drydock, Shanghai, China"			31.196	121.484		0	0	0	29.87	81	80	79		or	nb		10	15	
1930-09-04	1	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0540.JPG	 			31.196	121.484		0	0	0	29.86	77	77	75		or	cunb	360	10	5	
1930-09-04	2	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		0	0	0	29.86	75	75	74		or	cunb	360	10	5	
1930-09-04	3	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		0	0	0	29.86	75	75	74		or	cunb	360	10	5	
1930-09-04	4	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		0	0	0	29.86	75	75	74		or	cunb	360	10	5	
1930-09-04	5	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		0	0	0	29.88	76	76	75		or	cunb	360	10	5	
1930-09-04	6	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		0	0	0	29.89	76	76	75		or	cunb	360	10	10	
1930-09-04	7	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		0	0	0	29.9	78	78	76		or	cunb	360	10	10	
1930-09-04	8	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		0	0	0	29.9	79	79	77		or	cunb	360	10	10	
1930-09-04	9	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		0	0	0	29.9	79	79	77		or	cunb	360	10	15	
1930-09-04	10	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		0	0	0	29.89	80	80	78		oc	cunb		10	10	
1930-09-04	11	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		0	0	0	29.89	80	80	78		r	bc		10	10	
1930-09-04	12	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		0	0	0	29.86	83	83	80		cp	cunb	360	10	20	
1930-09-04	13	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		360	357	1	29.84	84	84	81		cg	cunb	360	10	20	
1930-09-04	14	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		360	357	0	29.83	85	85	81		c 	acu	360	7	20	
1930-09-04	15	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		360	357	0	29.82	86	86	81		c 	acu	360	7	20	
1930-09-04	16	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		0	0	0	29.82	86	86	81		c 	acu	360	7	20	
1930-09-04	17	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		0	0	0	29.82	86	86	81		c 	acu	360	5	20	
1930-09-04	18	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		0	0	0	29.82	86	86	81		c 	acu	360	5	20	
1930-09-04	19	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		0	0	0	29.82	85	85	81		c 	acu	360	3	15	
1930-09-04	20	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		0	0	0	29.84	85	85	81		c 	acu	360	3	15	
1930-09-04	21	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		0	0	0	29.86	83	83	80		bc	cicu		3	15	
1930-09-04	22	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		0	0	0	29.87	82	82	79		bc	cicu		3	15	
1930-09-04	23	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	 			31.196	121.484		0	0	0	29.87	82	82	79		bc	cicu		4	15	
1930-09-04	24	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0539.JPG	"0000h: Kiangnan Drydock, Shanghai, China"			31.196	121.484		0	0	0	29.88	82	82	79		c 	cicu		8	15	
1930-09-05	1	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0542.JPG	 			31.196	121.484		0	0	0	29.88	80	80	78		o	cunb	315	10	10	
1930-09-05	2	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		0	0	0	29.88	80	80	78		o	cunb	315	10	10	
1930-09-05	3	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		0	0	0	29.88	79	79	78		bc	acu	360	8	10	
1930-09-05	4	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		0	0	0	29.88	78	78	77		bc	acu	360	7	15	
1930-09-05	5	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		0	0	0	29.88	78	78	77		bc	acu	360	3	20	
1930-09-05	6	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		0	0	0	29.9	79	79	78		bc	acu	360	3	25	
1930-09-05	7	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		0	0	0	29.9	81	81	80		bc	acu	360	4	25	
1930-09-05	8	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		180	177	1	29.9	84	84	81		bc	acu	135	5	25	
1930-09-05	9	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		180	177	2	29.9	85	85	81		c 	cunb	135	6	25	
1930-09-05	10	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		180	177	2	29.89	86	86	81		cp	cunb	135	8	25	
1930-09-05	11	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		180	177	2	29.89	86	86	81		c 	acu	135	7	25	
1930-09-05	12	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		180	177	2	29.87	88	88	82		c 	acu	135	7	25	
1930-09-05	13	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		180	177	2	29.86	88	88	81		c 	acu	135	8	20	
1930-09-05	14	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		180	177	2	29.84	87	87	80		c 	acu	135	8	20	
1930-09-05	15	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		180	177	2	29.82	90	90	81		c 	acu	135	8	20	
1930-09-05	16	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		180	177	2	29.82	90	90	81		c 	acu	135	8	20	
1930-09-05	17	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		180	177	2	29.82	90	90	81		c 	acu	135	9	20	
1930-09-05	18	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		180	177	2	29.82	90	90	81		c 	acu	135	7	15	
1930-09-05	19	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		180	177	2	29.83	86	86	80		c 	acu	135	7	15	
1930-09-05	20	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		180	177	2	29.83	85	85	78		c 	acu	135	9	15	
1930-09-05	21	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		0	0	0	29.88	83	83	77		c 	acu	135	7	15	
1930-09-05	22	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		0	0	0	29.9	81	81	77		c 	acu	135	7	10	
1930-09-05	23	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	 			31.196	121.484		0	0	0	29.9	81	80	77		c 	acu		7	10	
1930-09-05	24	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0541.JPG	"0000h: Kiangnan Drydock, Shanghai, China"			31.196	121.484		0	0	0	29.91	81	81	77		c 	acu		7	10	
1930-09-06	1	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0544.JPG	 			31.196	121.484		0	0	0	29.92	80	80	79		o 	nb	180	10	5	
1930-09-06	2	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	 			31.196	121.484		0	0	0	29.9	80	80	78		o 	nb	180	10	5	
1930-09-06	3	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	 			31.196	121.484		0	0	0	29.9	80	80	78		o 	nb	180	10	5	
1930-09-06	4	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	 			31.196	121.484		0	0	0	29.9	80	80	78		o 	nb		10	5	
1930-09-06	5	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	 			31.196	121.484		0	0	0	29.91	80	80	78		bc	ci 		5	15	
1930-09-06	6	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	 			31.196	121.484		0	0	0	29.92	80	80	78		bc	cist		5	20	
1930-09-06	7	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	 			31.196	121.484		0	0	0	29.93	81	81	79		bc	cicu	135	5	25	
1930-09-06	8	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	 			31.196	121.484		0	0	0	29.93	82	81	79		bc	cicu	135	5	30	
1930-09-06	9	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	 			31.196	121.484		0	0	0	29.93	82	82	79		o 	cicu		5	30	
1930-09-06	10	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	 			31.196	121.484		45	42	0	29.92	84	84	80		cg	cunb	45	8	25	
1930-09-06	11	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	 			31.196	121.484		90	87	2	29.92	84	84	80		or	nb	45	10	25	
1930-09-06	12	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	 			31.196	121.484		90	87	2	29.91	84	84	80		og	nb		10	25	
1930-09-06	13	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	 			31.196	121.484		90	87	2	29.89	85	85	81		or	nb		10	20	
1930-09-06	14	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	 			31.196	121.484		90	87	2	29.86	85	85	81		or	nb		10	20	
1930-09-06	15	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	 			31.196	121.484		90	87	2	29.85	84	84	81		or	nb		10	20	
1930-09-06	16	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	 			31.196	121.484		90	87	2	29.86	85	82	81		or	nb		10	20	
1930-09-06	17	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	 			31.196	121.484		90	87	2	29.86	85	82	81		or	nb		10	20	
1930-09-06	18	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	 			31.196	121.484		90	87	2	29.86	85	82	81		or	nb		10	20	
1930-09-06	19	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	 			31.196	121.484		0	0	0	29.86	84	81	81		or	nb		10	20	
1930-09-06	20	31.2	121.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0543.JPG	 			31.196	121.484		0	0	0	29.88	84	81	81		or	nb		10	20	
