YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Flora&Fauna	Ships
1933-05-01	15	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0540.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0540.JPG	 																			
1933-05-01	16	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0540.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0540.JPG	 						45	64	8	29.72	42	38		o	s-cu	45	10	20		
1933-05-01	17	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0540.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0540.JPG	 																			
1933-05-01	18	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0540.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0540.JPG	 																			
1933-05-01	19	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0540.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0540.JPG	 																			
1933-05-01	20	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0540.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0540.JPG	 						315	334	13	29.78	42	39		o	s-cu	11.25	10	20		
1933-05-01	21	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0540.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0540.JPG	 																			
1933-05-01	22	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0540.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0540.JPG	 																			
1933-05-01	23	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0540.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0540.JPG	 																			
1933-05-01	24	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0540.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0540.JPG	 						315	334	13	29.84	46	42		os	n	315	10	4		
1933-05-02	1	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 																			
1933-05-02	2	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 																			
1933-05-02	3	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 																			
1933-05-02	4	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 						22	42	13	29.93	37	35		os	n	360	10	7		
1933-05-02	5	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 																			
1933-05-02	6	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 																			
1933-05-02	7	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 																			
1933-05-02	8	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 						315	334	19	30.08	38	36		os	n	360	10	7		
1933-05-02	9	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 																			
1933-05-02	10	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 																			
1933-05-02	11	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 																			
1933-05-02	12	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	Noon: Unalaska						315	334	13	30.15	40	36		os	n	315	10	7		
1933-05-02	13	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 																			
1933-05-02	14	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 																			
1933-05-02	15	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 																			
1933-05-02	16	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 						315	334	13	30.24	43	38		os	n	315	10	7		
1933-05-02	17	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 																			
1933-05-02	18	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 																			
1933-05-02	19	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 																			
1933-05-02	20	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 						315	334	13	30.30	39	35		os	n	315	10	7		
1933-05-02	21	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 																			
1933-05-02	22	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 																			
1933-05-02	23	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 																			
1933-05-02	24	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0541.JPG	 						315	334	13	30.36	39	35		os	n	315	10	7		
1933-05-03	1	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 																			
1933-05-03	2	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 																			
1933-05-03	3	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 																			
1933-05-03	4	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 						315	334	5	30.41	45	38		bc	cu n	315	5	20		
1933-05-03	5	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 																			
1933-05-03	6	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 																			
1933-05-03	7	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 																			
1933-05-03	8	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 						270	289	8	30.45	42	36		c	cu n	360	8	20		
1933-05-03	9	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 																			
1933-05-03	10	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 																			
1933-05-03	11	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 																			
1933-05-03	12	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	Noon: Unalaska						292	312	8	30.48	50	44		os	n	315	10	20		
1933-05-03	13	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 																			
1933-05-03	14	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 																			
1933-05-03	15	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 																			
1933-05-03	16	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 						292	312	2	30.50	52	46		c	s-cu	315	7	20		
1933-05-03	17	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 																			
1933-05-03	18	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 																			
1933-05-03	19	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 																			
1933-05-03	20	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 						135	154	2	30.51	46	40		c	s-cu	90	8	20		
1933-05-03	21	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 																			
1933-05-03	22	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 																			
1933-05-03	23	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 																			
1933-05-03	24	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0542.JPG	 						135	154	2	30.52	46	39		c	s-cu	90	9	20		
1933-05-04	1	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0543.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0543.JPG	 																			
