YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	People	Ships	Other	
1882-11-30	17	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-111.JPG	 						113	103	10	29.77	64	55	50		oc	ci cu	0				
1882-11-30	18	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-111.JPG	 						113	103	21	29.75	64	55	50		ocqrl	ni	0				
1882-11-30	19	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-111.JPG	 						113	103	21	29.75	64	55	50		bcqrl	cu	5				
1882-11-30	20	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-111.JPG	 						113	103	21	29.69	64	55	52		cqrl	cu ni	0				
1882-11-30	21	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-111.JPG	 						113	103	21	29.68	64	55	54		ocqrl	cu ni	0				
1882-11-30	22	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-111.JPG	 						113	103	28	29.65	64	55	54		ocqrl	cu ni	0				
1882-11-30	23	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-111.JPG	 						113	103	24	29.63	64	55	54		cqr	cu ni	0				
1882-11-30	24	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-111.JPG	 						113	103	13	29.61	61	55	54		cqr	cu ni	0				
1882-12-01	1	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						113	103	13	29.61	58	54	53		ocqlr	ni	0				
1882-12-01	2	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						113	103	5	29.60	58	53	52		ocqlr	ni	0				
1882-12-01	3	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						113	103	5	29.59	60	52	52		ocqlr	ni	0				
1882-12-01	4	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						113	103	14	29.58	60	52	52		ochqrlt	ni	0				
1882-12-01	5	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						225	215	26	29.56	58	49	48		ochqrlt	ni	0				
1882-12-01	6	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						225	215	16	29.56	58	48	47		ochqrlt	ni	0				
1882-12-01	7	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						23	13	5	29.58	56	48	47		ocltr	ni	0				
1882-12-01	8	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						270	260	1	29.63	57	48	48		bcr	cu ni	2				
1882-12-01	9	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						68	58	6	29.63	61	51	50		bcp	cu ni	4				
1882-12-01	10	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						360	350	8	29.58	62	51	51		bcp	cu ni	2				
1882-12-01	11	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						360	350	5	29.58	62	52	51		bcp	cu ni	1				
1882-12-01	12	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	"Noon: Naples, Italy"						360	350	3	29.58	62	53	51		bcp	cu ni	2				
1882-12-01	13	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						113	103	8	29.57	60	52	50		bclr	cu ni	3				
1882-12-01	14	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						45	35	8	29.57	60	52	50		bcrt	cu ni	5				
1882-12-01	15	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						23	13	5	29.56	59	51	49		bcrt	cu ni	3				
1882-12-01	16	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						23	13	5	29.55	58	50	50		bcr	cu ni	4				
1882-12-01	17	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						360	350	3	29.54	58	50	48		ocrl	cu ni	0				
1882-12-01	18	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						68	58	6	29.54	58	48	48		ocrl	cu ni	0				
1882-12-01	19	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						23	13	3	29.53	56	48	47		ocrlt	cu ni	0				
1882-12-01	20	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						23	13	6	29.53	56	47	45		ocrlt	cu ni	0				
1882-12-01	21	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						360	350	5	29.54	55	45	46		bclr	cu ni	4				
1882-12-01	22	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						360	350	5	29.54	55	46	46		bclr	cu ni	6				
1882-12-01	23	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						23	13	2	29.54	55	47	47		pcl	cu ni	7				
1882-12-01	24	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-112.JPG	 						23	13	2	29.55	54	47	47		bc	ci cu	4				
1882-12-02	1	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						23	13	1	29.57	55	47	47		bc	cu ni	6				
1882-12-02	2	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						23	13	1	29.60	54	46	46		bc	cu	7				
1882-12-02	3	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						23	13	1	29.62	53	46	46		bc	cu	7				
1882-12-02	4	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						23	13	1	29.62	53	46	46		bc	cu	7				
1882-12-02	5	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						23	13	1	29.67	52	45	45		bc	cu	9				
1882-12-02	6	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						23	13	1	29.66	54	45	45		bc	cu	8				
1882-12-02	7	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						23	13	1	29.69	52	45	45		bcm	cu	7				
1882-12-02	8	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						23	13	1	29.72	52	49	45		bcm	ci cu	5				
1882-12-02	9	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						293	283	1	29.76	55	50	47		ocm	ci cu	0				
1882-12-02	10	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						293	283	1	29.76	56	50	50		bc	ci cu	8				
1882-12-02	11	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						293	283	1	29.76	56	52	50		bc	ci cu	7				
1882-12-02	12	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	"Noon: Naples, Italy"						293	283	1	29.76	56	52	50		ocd	ni	0				
1882-12-02	13	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						0	0	0	29.77	59	50	50		ocr	ni	0				
1882-12-02	14	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						0	0	0	29.77	58	49	49		bc	ci	4				
1882-12-02	15	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						315	305	1	29.77	57	50	50		bc	ci	2				
1882-12-02	16	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						360	350	2	29.77	57	51	51		bc	ci	6				
1882-12-02	17	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						360	350	1	29.79	58	50	50		ocr	ni	0				
1882-12-02	18	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						360	350	1	29.81	59	49	49		ocr	ni	0				
1882-12-02	19	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						360	350	1	29.82	60	48	48		bc	ni	9				
1882-12-02	20	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						360	350	1	29.82	58	47	47		oc	ni	0				
1882-12-02	21	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						360	350	1	29.82	58	47	47		ocr	ni	0				
1882-12-02	22	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						293	283	1	29.80	61	52	52		ocr	ni	0				
1882-12-02	23	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						293	283	1	29.80	61	52	52		ocr	ni	0				
1882-12-02	24	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-113.JPG	 						293	283	1	29.80	61	52	52		ocr	ni	0				
1882-12-03	1	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	 						248	238	12	29.80	60	53	52		bcq	ci cu	4				
1882-12-03	2	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	 						248	238	12	29.82	62	52	49		bcq	ci cu	5				
1882-12-03	3	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	 						270	260	5	29.82	61	51	49		bc	cu	8				
1882-12-03	4	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	 						270	260	13	29.82	61	51	49		bcq	cu	9				
1882-12-03	5	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	 						338	328	12	29.90	56	48	44		bcq	cu	9				
1882-12-03	6	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	 						338	328	9	29.92	52	46	43		bcq	cu	8				
1882-12-03	7	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	 						338	328	8	29.93	52	44	42		bc	ci cu	8				
1882-12-03	8	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	 						338	328	8	29.95	51	44	41		bc	ci	7				
1882-12-03	9	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	 						90	80	8	30.00	52	45	42		bcm	ci st	8				
1882-12-03	10	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	 						90	80	5	30.03	58	46	43		bcm	ci st	9				
1882-12-03	11	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	 						45	35	2	30.03	59	49	44		bcm	cu	9				
1882-12-03	12	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	"Noon: Naples, Italy"						360	350	2	30.03	59	49	45		bcm	cu	5				
1882-12-03	13	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	 						45	35	2	29.99	57	49	45		bcm	ci cu	5				
1882-12-03	14	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	 						315	305	8	29.99	58	49	44		bcm	ci cu	4				
1882-12-03	15	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	 						315	305	5	30.00	59	49	44		bcm	ci cu	4				
1882-12-03	16	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	 						315	305	5	30.00	59	49	44		bcm	ci cu	5				
1882-12-03	17	40.84	14.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-035/581208-lancaster-035-114.JPG	 						360	350	1	30.00	57	47	43		bcm	ci cu	7				
