YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	Url_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	Dir	Force	Baro	Dry	Water	Weather	Ships	Other
1859-11-29	10	-12.46	-78.44	nxw1/2w		4.0		154		 					nxw1/2w	se	2				c		
1859-11-29	11	-12.42	-78.45	nxw1/2w		3.0		154		 					nxw1/2w	se	1				c		
1859-11-29	12	12 23S	 78 28W	nxw1/2w		2.5		154		 			12 23S	78 28W	nxw1/2w	se	1	29.98	79	67	c		1200: Specific gravity ocean water 26.
1859-11-29	13	-12.36	-78.47	nxw1/2w		1.3		154		 					nxw1/2w	se	1				bc		
1859-11-29	14	-12.33	-78.48	nxw1/2w		1.5		154		 					nxw1/2w	se	1				bc		
1859-11-29	15	-12.30	-78.48	nxw1/2w		2.0		154		 					nxw1/2w	se	1				bc		
1859-11-29	16	-12.24	-78.49	nxw1/2w		3.5		154		 					nxw1/2w	se	1	29.99	81	67	bc		1600: Specific gravity ocean water 26.
1859-11-29	17	-12.09	-78.51	nxw1/2w		8.5		154		 					nxw1/2w	c	0				bc		
1859-11-29	18	-11.94	-78.53	nxw1/2w		9.0		154		 					nxw1/2w	c	0				bc		
1859-11-29	19	-11.78	-78.56	340		9.4		154		 					"nxw1/2w,nnw"	se	1				b		
1859-11-29	20	-11.62	-78.61	nnw1/2w		9.8		154		 					nnw1/2w	se	2	30.00	76	67	b		2000: Specific gravity ocean water 26.
1859-11-29	21	-11.48	-78.67	328		9.4		154		 					"nnw1/2w,nwxn"	se	2				b		
1859-11-29	22	-11.33	-78.74	nwxn		9.5		154		 					nwxn	se	1				bc		
1859-11-29	23	-11.19	-78.80	nwxn		9.0		154		 					nwxn	se	1				bc		
1859-11-29	24	-11.04	-78.87	nwxn		9.5		154		 					nwxn	se	1	29.98	68	66	bc		2400: Specific gravity ocean water 26.
1859-11-30	1	-10.89	-78.93	nwxn		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-155.JPG		 					nwxn	sse	2				bc		
1859-11-30	2	-10.75	-79.00	nwxn		9.5		155		 					nwxn	sse	2				bc		
1859-11-30	3	-10.60	-79.07	nwxn		9.5		155		 					nwxn	sse	2				bc		
1859-11-30	4	-10.45	-79.13	nwxn		9.5		155		 					nwxn	sse	1	29.95	68	67	bc		0400: Specific gravity ocean water 28.
1859-11-30	5	-10.31	-79.20	nwxn		9.0		155		 					nwxn	sse	1				c		
1859-11-30	6	-10.17	-79.26	nwxn		9.0		155		 					nwxn	sse	1				o		
1859-11-30	7	-10.03	-79.32	nwxn		9.0		155		 					nwxn	sse	1				o		
1859-11-30	8	-9.89	-79.38	nwxn		9.0		155		 					nwxn	c	0	29.94	75	68	o		0800: Specific gravity ocean water 30.
1859-11-30	9	-9.75	-79.45	nwxn		9.0		155		 					nwxn	c	0				o		
1859-11-30	10	-9.61	-79.51	nwxn		9.0		155		 					nwxn	c	0				o		
1859-11-30	11	-9.47	-79.57	nwxn		9.0		155		 					nwxn	c	0				c		
1859-11-30	12	9 19 40 S	 79 38W	nwxn		9.0		155		 			9 19 40 S	79 38W	nwxn	c	0	29.93	80	68	c		1200: Specific gravity ocean water 29.
1859-11-30	13	-9.20	-79.71	nwxn		9.0		155		 					nwxn	c	0				c		
1859-11-30	14	-9.07	-79.78	nwxn		9.0		155		 					nwxn	c	0				bc		
1859-11-30	15	-8.94	-79.85	nwxn		9.0		155		 					nwxn	c	0				bc		
1859-11-30	16	-8.81	-79.93	nwxn		9.0		155		 					nwxn	c	0	29.90	77	68	bc		1600: Specific gravity ocean water 28.
1859-11-30	17	-8.67	-80.00	nwxn		9.0		155		 					nwxn	sexs	1				bc		
1859-11-30	18	-8.55	-80.08	321		8.8		155		 					"nwxn,nw"	sse	1				bc		
1859-11-30	19	-8.44	-80.18	nw		9.0		155		 					nw	sse	2				bc		
1859-11-30	20	-8.32	-80.28	nw		9.0		155		 					nw	sse	2	29.90	74	69	bc		2000: Specific gravity ocean water 27.
1859-11-30	21	-8.21	-80.38	nw		9.0		155		 					nw	v	2				bc		
1859-11-30	22	-8.09	-80.48	nw		9.0		155		 					nw	v	2				bc		
1859-11-30	23	-7.97	-80.58	nw		9.3		155		 					nw	S-sw	2				bc		
1859-11-30	24	-7.87	-80.70	nwxw		9.5		155		 					nwxw	S-sw	1	29.75	72	69	bc		2400: Specific gravity ocean water 26.
1859-12-01	1	-7.73	-80.78	nwxn		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-156.JPG		 					nwxn	c	0	29.97			bc		
1859-12-01	2	-7.60	-80.85	nwxn		9.0		156		 					nwxn	c	0	29.97			ol		
1859-12-01	3	-7.47	-80.93	nwxn		9.0		156		 					nwxn	c	0	29.97			o		
1859-12-01	4	-7.34	-81.00	nwxn		9.0		156		 					nwxn	c	0	29.98	67	66	o		0400: Specific gravity ocean water 26.
1859-12-01	5	-7.22	-81.10	nw		9.0		156		 					nw	ne	1	29.99			om		
1859-12-01	6	-7.08	-81.13	343		8.7		156		 					"nwxn,nxw"	nne	2	29.99			om		
1859-12-01	7	-6.94	-81.14	nxw		9.0		156		 					nxw	nne	2	29.99			c		
1859-12-01	8	-6.79	-81.16	nxw		9.0		156		 					nxw	nne	2	30.00	68	67	bc		0800: Specific gravity ocean water 27.
1859-12-01	9	-6.65	-81.17	nxw		9.0		156		 					nxw	ne	2	30.00			bc		
1859-12-01	10	-6.51	-81.19	nxw		9.0		156		 					nxw	ne	1	30.00			bc		
1859-12-01	11	-6.36	-81.20	nxw		9.0		156		 					nxw	ne	1	30.00			bc		
1859-12-01	12	 6 17S	 81 13W	nxw		5.0		156		 			6 17S	81 13W	nxw	ne	1	30.00	73	68	bc		1200: Specific gravity ocean water 27.
1859-12-01	13	-6.14	-81.26	nnw		9.0		156		 					nnw	se	2	29.94			bc		
1859-12-01	14	-5.99	-81.26	n1/2w		9.0		156		 					n1/2w	 n1/2w	1	29.94			bc		
1859-12-01	15	-5.83	-81.26	n1/4w		9.5		156		 					n1/4w	 n1/4w	1	29.83			bc		
1859-12-01	16	-5.66	-81.28	nxw		10.0		156		 					nxw	s	4	29.80	70	68	bc		1600: Specific gravity ocean water 27.
1859-12-01	17	-5.48	-81.31	nxw1/2w		10.5		156		 					nxw1/2w	s	4	29.89			bc		
1859-12-01	18	-5.31	-81.34	nxw1/2w		10.5		156		 					nxw1/2w	s	4	29.80			bc		
1859-12-01	19	-5.14	-81.40	335		10.3		156		 					"nxw1/2w,nwxn"	s	4	29.80			bc		
1859-12-01	20	-4.98	-81.49	nwxn		10.5		156		 					nwxn	s	4	29.92	68	68	bc		2000: Specific gravity ocean water 27.
1859-12-01	21	-4.82	-81.57	nwxn		10.5		156		 					nwxn	se	3	29.92			bc		
1859-12-01	22	-4.67	-81.65	nwxn		10.0		156		 					nwxn	se	3	29.95			bc		
1859-12-01	23	-4.52	-81.68	346		9.3		156		 					"nwxn,nxw"	se	3	29.96			bc		
1859-12-01	24	-4.35	-81.69	nxw		10.0		156		 					nxw	 s1/2e	4	29.98	66	69	bc		2400: Specific gravity ocean water 27.
1859-12-02	1	-4.18	-81.71	nxw		10.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-157.JPG		 					nxw	s	4				bc		
1859-12-02	2	-4.01	-81.73	nxw		10.0		157		 					nxw	s	5				bc		
1859-12-02	3	-3.84	-81.75	nxw		10.5		157		 					nxw	s	5				bc		
1859-12-02	4	-3.66	-81.76	nxw		10.5		157		 					nxw	s	5	29.89	70	70	bc		0400: Specific gravity ocean water 27.
1859-12-02	5	-3.49	-81.77	352		10.0		157		 					"nxw,n1/2w"	s	5				bc		
1859-12-02	6	-3.31	-81.77	n1/2w		10.5		157		 					n1/2w	s	5				bc		
1859-12-02	7	-3.15	-81.75	n1/4e		10.0		157		 					n1/4e	s	5				bc		
1859-12-02	8	-3.02	-81.73	n1/4e		8.0		157		 					n1/4e	s	5	29.92	76	75	b		0800: Specific gravity ocean water 27.
1859-12-02	9	-2.90	-81.72	n1/4e		7.3		157		 					n1/4e	swxs	4				b		
1859-12-02	10	-2.78	-81.69	n3/4e		7.3		157		 					n3/4e	sw	4				b		
1859-12-02	11	-2.66	-81.66	n3/4e		7.0		157		 					n3/4e	sw	4				b		
1859-12-02	12	 2 32S	 81 38W	n3/4e		8.0		157		 			2 32S	81 38W	n3/4e	sw	4	29.90	78	75	bc		1200: Specific gravity ocean water 27.
1859-12-02	13	-2.39	-81.59	n3/4e		8.8		157		 					n3/4e	sw	5				bc		
1859-12-02	14	-2.25	-81.55	n3/4e		8.8		157		 					n3/4e	sw	5				bc		
1859-12-02	15	-2.11	-81.50	n3/4e		9.0		157		 					n3/4e	sw	6				bc		
1859-12-02	16	-1.95	-81.50	n1/2w		9.3		157		 					n1/2w	sw	6	29.80	75	77	bc		1600: Specific gravity ocean water 24.
1859-12-02	17	-1.79	-81.49	n1/2w		9.8		157		 					n1/2w	sw	6				c		
1859-12-02	18	-1.63	-81.48	n1/2w		9.5		157		 					n1/2w	sw	6				c		
1859-12-02	19	-1.49	-81.47	n1/2w		8.5		157		 					n1/2w	sw	6				c		
1859-12-02	20	-1.37	-81.47	n1/2w		7.0		157		 					n1/2w	sw	5	29.90	75	77	o		2000: Specific gravity ocean water 24.
1859-12-02	21	-1.26	-81.46	n1/2w		6.8		157		 					n1/2w	ssw	5				o		
1859-12-02	22	-1.16	-81.46	n1/2w		6.3		157		 					n1/2w	ssw	4				o		
1859-12-02	23	-1.06	-81.45	n1/2w		6.0		157		 					n1/2w	ssw	4				o		
1859-12-02	24	-0.95	-81.45	n1/2w		6.5		157		 					n1/2w	ssw	4	29.94	75	77	o		2400: Specific gravity ocean water 24.
1859-12-03	1	-0.84	-81.44	n1/2w		6.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-158.JPG		 					n1/2w	sw	3				o		
1859-12-03	2	-0.76	-81.44	n1/2w		5.0		158		 					n1/2w	sw	3				o		
1859-12-03	3	-0.67	-81.43	n1/2w		5.0		158		 					n1/2w	sw	3				o		
1859-12-03	4	-0.57	-81.43	n1/2w		6.0		158		 					n1/2w	sw	3	29.92	74	70	o		0400: Specific gravity ocean water 26.
1859-12-03	5	-0.47	-81.42	n1/2w		6.0		158		 					n1/2w	s	3				o		
1859-12-03	6	-0.37	-81.42	n1/2w		6.5		158		 					n1/2w	s	3				o		
1859-12-03	7	-0.26	-81.41	n1/2w		6.3		158		 					n1/2w	s	3				o		
1859-12-03	8	-0.18	-81.41	n1/2w		5.0		158		 					n1/2w	s	3	29.90	76	76	o		0800: Specific gravity ocean water 26.
1859-12-03	9	-0.09	-81.40	n1/2w		5.0		158		 					n1/2w	s	3				o		
1859-12-03	10	0.00	-81.39	n		5.5		158		 					n	s	3				o		
1859-12-03	11	0.09	-81.37	n		5.5		158		 					n	s	3				o		
1859-12-03	12	 0 11N	81 21 30 W	n		5.8		158		 			0 11N	81 21 30 W	n	s	3	29.90	77	80	o		1200: Specific gravity ocean water 26.
1859-12-03	13	0.29	-81.34	n		6.0		158		 					n	swxs	3				o		
1859-12-03	14	0.41	-81.31	n		6.0		158		 					n	swxs	3				o		
1859-12-03	15	0.52	-81.29	n		6.0		158		 					n	swxs	3				o		
1859-12-03	16	0.62	-81.27	n		5.5		158		 					n	swxs	3	29.87	76	80	o		1600: Specific gravity ocean water 26.
1859-12-03	17	0.72	-81.25	n		5.5		158		 					n	sw	3				o		
1859-12-03	18	0.81	-81.23	n		5.0		158		 					n	sw	3				o		
1859-12-03	19	0.90	-81.21	n		4.5		158		 					n	swxs	3				o		
1859-12-03	20	0.99	-81.19	n		5.0		158		 					n	swxs	3	29.85	75	77	o		2000: Specific gravity ocean water 26.
1859-12-03	21	1.08	-81.17	n		4.5		158		 					n	swxs	3				o		
1859-12-03	22	1.19	-81.15	n		6.0		158		 					n	swxs	3				o		
1859-12-03	23	1.36	-81.12	n		9.8		158		 					n	swxs	3				o		
1859-12-03	24	1.39	-81.11	n		0.8		158		 					n	swxs	3	29.95	74	79	o		2400: Specific gravity ocean water 26.
1859-12-04	1	1.57	-81.08	n		10.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-159.JPG		 					n	ssw	3				o		
1859-12-04	2	1.74	-81.05	n		9.8		159		 					n	ssw	3				o		
1859-12-04	3	1.91	-81.02	n		9.8		159		 					n	ssw	3				o		
1859-12-04	4	2.09	-80.99	n		9.8		159		 					n	ssw	3	29.92	76	81	o		0400: Specific gravity ocean water 24.
1859-12-04	5	2.25	-80.96	n		9.5		159		 					n	ssw	3				c		
1859-12-04	6	2.42	-80.93	n		9.5		159		 					n	ssw	3				c		
1859-12-04	7	2.59	-80.90	n		9.5		159		 					n	sw	3				c		
1859-12-04	8	2.77	-80.87	n		10.0		159		 					n	sw	3	29.94	78	81	c		0800: Specific gravity ocean water 26.
1859-12-04	9	2.95	-80.84	n		10.0		159		 					n	sw	3				c		
1859-12-04	10	3.11	-80.81	n		9.5		159		 					n	s	2				c		
1859-12-04	11	3.29	-80.78	n		10.0		159		 					n	s	2				bc		
1859-12-04	12	 3 28N	 80 45W	n		10.0		159		 			3 28N	80 45W	n	wsw	2	29.99	83	84	bc		1200: Specific gravity ocean water 27.
1859-12-04	13	3.62	-80.74	n		10.0		159		 					n	sw	3				o		
1859-12-04	14	3.77	-80.73	n		10.0		159		 					n	sw	3				o		
1859-12-04	15	3.91	-80.71	n		9.8		159		 					n	sw	3				or		
1859-12-04	16	4.05	-80.70	n		9.3		159		 					n	 sw1/2w	2	29.91	81	84	or		1600: Specific gravity ocean water 26.
1859-12-04	17	4.18	-80.69	n		9.0		159		 					n	v	2				or		
1859-12-04	18	4.32	-80.68	n		9.0		159		 					n	wxn	3				or		
1859-12-04	19	4.47	-80.67	n		10.0		159		 					n	wxn	3				o		
1859-12-04	20	4.62	-80.66	n		10.0		159		 					n	wnw	3	29.91	81	84	c		2000: Specific gravity ocean water 25.
1859-12-04	21	4.76	-80.65	n		9.5		159		 					n	wnw	3				op		
1859-12-04	22	4.90	-80.63	n		9.5		159		 					n	wnw	3				op		
1859-12-04	23	5.04	-80.62	n		9.5		159		 					n	wnw	3				op		
1859-12-04	24	5.18	-80.61	n		9.5		159		 					n	wnw	3	29.91	80	84	op		2400: Specific gravity ocean water 25.
1859-12-05	1	5.32	-80.60	n		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-160.JPG		 					n	w	2				c		
1859-12-05	2	5.46	-80.59	n		9.5		160		 					n	w	2				c		
1859-12-05	3	5.61	-80.58	n		9.5		160		 					n	v	3				o		
1859-12-05	4	5.71	-80.57	n		7.0		160		 					n	n	3	29.91	78	79	or		0400: Specific gravity ocean water 25.
1859-12-05	5	5.81	-80.56	n		7.3		160		 					n	n	'3-5				or		
1859-12-05	6	5.91	-80.56	n		7.0		160		 					n	nne	'3-5				or		
1859-12-05	7	6.00	-80.55	n		6.5		160		 					n	nne	'3-4				bc		
1859-12-05	8	6.10	-80.54	n		6.8		160		 					n	nnw	4	29.97	80	83	b c		0800: Specific gravity ocean water 20.
1859-12-05	9	6.20	-80.54	n		7.0		160		 					n	nnw	4				bc		
1859-12-05	10	6.27	-80.45	ne1/2n		7.8		160		 					ne1/2n	nxw	4				bc		
1859-12-05	11	6.35	-80.36	ne1/2n		8.0		160		 					ne1/2n	nxw	4				cp		
1859-12-05	12	6.35	-80.23	exn		7.8		160		 					exn	nexn	4	29.98	80	83	cp		1200: Specific gravity ocean water 20.
1859-12-05	13	6.48	-80.22	n		8.8		160		 					n	nexn	4				bc		
1859-12-05	14	6.59	-80.21	n		8.0		160		 					n	nexn	4				p		
1859-12-05	15	6.70	-80.21	357		7.4		160		 					"n,n1/2w"	nexn	4				bc		
1859-12-05	16	6.82	-80.22	n1/2w		8.0		160		 					n1/2w	nexn	4	29.90	80	83	bc		1600: Specific gravity ocean water 20.
1859-12-05	17	6.93	-80.23	nxw		8.0		160		 					nxw	nexn	4				bc		
1859-12-05	18	7.06	-80.24	353		8.4		160		 					"nxw,n1/4w"	nexn	4				bc		
1859-12-05	19	7.10	-80.18	42		5.5		160		 					"n,ene"	nnw	4				b		
1859-12-05	20	7.16	-80.05	nexe		8.8		160		 					nexe	nnw	4	29.85	80	84	b		2000: Specific gravity ocean water 20.
1859-12-05	21	7.21	-79.99	39		6.0		160		 					"ne,nexn"	nnw	4				b		
1859-12-05	22	7.28	-79.94	28		6.0		160		 					"nexn,nne"	nnw	4				bcp		
1859-12-05	23	7.34	-79.92	nxe		5.0		160		 					nxe	nnw	2				bc		
1859-12-05	24	7.41	-79.90	n1/2e		5.0		160		 					n1/2e	nnw	4	29.91	79	83	bc		2400: Specific gravity ocean water 24.
1859-12-06	1	7.50	-79.89	n1/2e		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-161.JPG		 					n1/2e	n	3				bc		
1859-12-06	2	7.61	-79.87	n1/2e		7.3		161		 					n1/2e	n	2				bc		
1859-12-06	3	7.69	-79.85	n1/2e		6.0		161		 					n1/2e	n	2				bc		
1859-12-06	4	7.79	-79.83	n1/2e		7.0		161		 					n1/2e	n	4	29.90	80	86	bc		0400: Specific gravity ocean water 20.
1859-12-06	5	7.87	-79.82	n1/2e		6.0		161		 					n1/2e	n	4				bc		
1859-12-06	6	7.97	-79.80	n1/2e		7.0		161		 					n1/2e	n	4				bc		
1859-12-06	7	8.05	-79.80	356		6.0		161		 					"n,n3/4w"	n	4				bc		
1859-12-06	8	8.15	-79.80	357		7.0		161		 					"n1/4w,n1/2w"	n	4	29.97	83	85	bc		0800: Specific gravity ocean water 20.
1859-12-06	9	8.25	-79.80	355		6.9		161		 					"n3/4w,nxe1/2e"	n	4				bc		
1859-12-06	10	8.36	-79.74	nne		8.3		161		 					nne	n	4				bc		
1859-12-06	11	8.47	-79.68	nne		8.8		161		 					nne	n	3				bc		
1859-12-06	12	8.57	-79.60	nne1/2e		8.5		161		"Noon: Posn: 8.567, -79.595. Isla Bona brg NNE Mag 1/2 mile."					nne1/2e	n	3	29.93	88	84	bc		1200: Specific gravity ocean water 20.
1859-12-06	13	8.67	-79.56	v		6.0		161		 													
1859-12-06	14	8.77	-79.51	v		6.0		161		 													
1859-12-06	15	8.88	-79.52	v		6.0		161		"1530: Anchored. Posn: 8.93517, -79.51913."													
1859-12-06	16	8.94	-79.52	v		3.0		161		 													
1859-12-06	17	8.94	-79.52			a		161		 						n	3				bc		
1859-12-06	18	8.94	-79.52			a		161		 													
1859-12-06	19	8.94	-79.52			a		161		 													
1859-12-06	20	8.94	-79.52			a		161		 													
1859-12-06	21	8.94	-79.52			a		161		 						ne	2				bc		
1859-12-06	22	8.94	-79.52			a		161		 													
1859-12-06	23	8.94	-79.52			a		161		 													
1859-12-06	24	8.94	-79.52			a		161		 													
1859-12-07	1	8.94	-79.52			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-162.JPG		 						n	2				bc		
1859-12-07	2	8.94	-79.52			a		162		 													
1859-12-07	3	8.94	-79.52			a		162		 													
1859-12-07	4	8.94	-79.52			a		162		 													
1859-12-07	5	8.94	-79.52			a		162		 						n	2				bc		
1859-12-07	6	8.94	-79.52			a		162		 													
1859-12-07	7	8.94	-79.52			a		162		 													
1859-12-07	8	8.94	-79.52			a		162		 													
1859-12-07	9	8.94	-79.52			a		162		 						v	'1-2				bc		
1859-12-07	10	8.94	-79.52			a		162		 													
1859-12-07	11	8.94	-79.52			a		162		 													
1859-12-07	12	8.94	-79.52			a		162		"Noon: Panama City, Panama."													
1859-12-07	13	8.94	-79.52			a		162		 													
1859-12-07	14	8.94	-79.52			a		162		 													
1859-12-07	15	8.94	-79.52			a		162		 													
1859-12-07	16	8.94	-79.52			a		162		 								29.87	83				
1859-12-07	17	8.94	-79.52			a		162		 						 nw1/2w	1				bc		
1859-12-07	18	8.94	-79.52			a		162		 													
1859-12-07	19	8.94	-79.52			a		162		 													
1859-12-07	20	8.94	-79.52			a		162		 									85				
1859-12-07	21	8.94	-79.52			a		162		 						nw	2				bc		
1859-12-07	22	8.94	-79.52			a		162		 													
1859-12-07	23	8.94	-79.52			a		162		 													
1859-12-07	24	8.94	-79.52			a		162		 								29.90					
1859-12-08	1	8.94	-79.52			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-162.JPG		 						w	3				b		
1859-12-08	2	8.94	-79.52			a		162		 													
1859-12-08	3	8.94	-79.52			a		162		 													
1859-12-08	4	8.94	-79.52			a		162		 								29.89	77				
1859-12-08	5	8.94	-79.52			a		162		 											bc		
1859-12-08	6	8.94	-79.52			a		162		 													
1859-12-08	7	8.94	-79.52			a		162		 													
1859-12-08	8	8.94	-79.52			a		162		 													
1859-12-08	9	8.94	-79.52			a		162		 						se	1				bc		
1859-12-08	10	8.94	-79.52			a		162		 													
1859-12-08	11	8.94	-79.52			a		162		 													
1859-12-08	12	8.94	-79.52			a		162		"Noon: Panama City, Panama."								29.97	84				
1859-12-08	13	8.94	-79.52			a		162		 						ne	3				bc		
1859-12-08	14	8.94	-79.52			a		162		 													
1859-12-08	15	8.94	-79.52			a		162		 													
1859-12-08	16	8.94	-79.52			a		162		 								29.73	83				
1859-12-08	17	8.94	-79.52			a		162		 													
1859-12-08	18	8.94	-79.52			a		162		 													
1859-12-08	19	8.94	-79.52			a		162		 													
1859-12-08	20	8.94	-79.52			a		162		 								29.97	87				
1859-12-08	21	8.94	-79.52			a		162		 						nnw	2				bc		
1859-12-08	22	8.94	-79.52			a		162		 													
1859-12-08	23	8.94	-79.52			a		162		 													
1859-12-08	24	8.94	-79.52			a		162		 								29.95	77				
1859-12-09	1	8.94	-79.52			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-163.JPG		 						nw	1				bc		
1859-12-09	2	8.94	-79.52			a		163		 													
1859-12-09	3	8.94	-79.52			a		163		 													
1859-12-09	4	8.94	-79.52			a		163		 								29.95					
1859-12-09	5	8.94	-79.52			a		163		 						nw	2						
1859-12-09	6	8.94	-79.52			a		163		 													
1859-12-09	7	8.94	-79.52			a		163		 													
1859-12-09	8	8.94	-79.52			a		163		 									84				
1859-12-09	9	8.94	-79.52			a		163		 						v	1				bc		
1859-12-09	10	8.94	-79.52			a		163		 													
1859-12-09	11	8.94	-79.52			a		163		 													
1859-12-09	12	8.94	-79.52			a		163		"Noon: Panama City, Panama."								29.90	83				
1859-12-09	13	8.94	-79.52			a		163		 						w	4				bc		
1859-12-09	14	8.94	-79.52			a		163		 													
1859-12-09	15	8.94	-79.52			a		163		 													
1859-12-09	16	8.94	-79.52			a		163		 								29.90					
1859-12-09	17	8.94	-79.52			a		163		 						nnw	2				bc		
1859-12-09	18	8.94	-79.52			a		163		 													
1859-12-09	19	8.94	-79.52			a		163		 													
1859-12-09	20	8.94	-79.52			a		163		 								29.94	77				
1859-12-09	21	8.94	-79.52			a		163		 						n	4				bc		
1859-12-09	22	8.94	-79.52			a		163		 													
1859-12-09	23	8.94	-79.52			a		163		 													
1859-12-09	24	8.94	-79.52			a		163		 								29.94	77				
1859-12-10	1	8.94	-79.52			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-163.JPG		 						n	1				bc		
1859-12-10	2	8.94	-79.52			a		163		 													
1859-12-10	3	8.94	-79.52			a		163		 													
1859-12-10	4	8.94	-79.52			a		163		 								29.90	80				
1859-12-10	5	8.94	-79.52			a		163		 						nnw	2				cp		
1859-12-10	6	8.94	-79.52			a		163		 													
1859-12-10	7	8.94	-79.52			a		163		 													
1859-12-10	8	8.94	-79.52			a		163		 													
1859-12-10	9	8.94	-79.52			a		163		 						n	3				bc		
1859-12-10	10	8.94	-79.52			a		163		 													
1859-12-10	11	8.94	-79.52			a		163		 													
1859-12-10	12	8.94	-79.52			a		163		"Noon: Panama City, Panama."								29.95	81				
1859-12-10	13	8.94	-79.52			a		163		 						n					bc		
1859-12-10	14	8.94	-79.52			a		163		 													
1859-12-10	15	8.94	-79.52			a		163		 													
1859-12-10	16	8.94	-79.52			a		163		 								29.97	87				
1859-12-10	17	8.94	-79.52			a		163		 						n	3				bc		
1859-12-10	18	8.94	-79.52			a		163		 													
1859-12-10	19	8.94	-79.52			a		163		 													
1859-12-10	20	8.94	-79.52			a		163		 								29.94	80				
1859-12-10	21	8.94	-79.52			a		163		 						v					bc		
1859-12-10	22	8.94	-79.52			a		163		 													
1859-12-10	23	8.94	-79.52			a		163		 													
1859-12-10	24	8.94	-79.52			a		163		 													
1859-12-11	1	8.94	-79.52			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-164.JPG		 						nw	1				bc		
1859-12-11	2	8.94	-79.52			a		164		 													
1859-12-11	3	8.94	-79.52			a		164		 													
1859-12-11	4	8.94	-79.52			a		164		 													
1859-12-11	5	8.94	-79.52			a		164		 						nw	2				bc		
1859-12-11	6	8.94	-79.52			a		164		 													
1859-12-11	7	8.94	-79.52			a		164		 													
1859-12-11	8	8.94	-79.52			a		164		 								29.93	77				
1859-12-11	9	8.94	-79.52			a		164		 						ne	2				bc		
1859-12-11	10	8.94	-79.52			a		164		 													
1859-12-11	11	8.94	-79.52			a		164		 													
1859-12-11	12	8.94	-79.52			a		164		"Noon: Panama City, Panama."								29.80	85				
1859-12-11	13	8.94	-79.52			a		164		 						nw	2				bc		
1859-12-11	14	8.94	-79.52			a		164		 													
1859-12-11	15	8.94	-79.52			a		164		 													
1859-12-11	16	8.94	-79.52			a		164		 									83				
1859-12-11	17	8.94	-79.52			a		164		 						ne	1				bc		
1859-12-11	18	8.94	-79.52			a		164		 													
1859-12-11	19	8.94	-79.52			a		164		 													
1859-12-11	20	8.94	-79.52			a		164		 								29.84	85				
1859-12-11	21	8.94	-79.52			a		164		 						n	1				b		
1859-12-11	22	8.94	-79.52			a		164		 													
1859-12-11	23	8.94	-79.52			a		164		 													
1859-12-11	24	8.94	-79.52			a		164		 								29.90					
1859-12-12	1	8.94	-79.52			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-164.JPG		 						nw	2				b		
1859-12-12	2	8.94	-79.52			a		164		 													
1859-12-12	3	8.94	-79.52			a		164		 													
1859-12-12	4	8.94	-79.52			a		164		 								29.82	76				
1859-12-12	5	8.94	-79.52			a		164		 						ne	2				bc		
1859-12-12	6	8.94	-79.52			a		164		 													
1859-12-12	7	8.94	-79.52			a		164		 													
1859-12-12	8	8.94	-79.52			a		164		 								29.90	86				
1859-12-12	9	8.94	-79.52			a		164		 							2				bcp		
1859-12-12	10	8.94	-79.52			a		164		 													
1859-12-12	11	8.94	-79.52			a		164		 													
1859-12-12	12	8.94	-79.52			a		164		"Noon: Panama City, Panama."								29.90	85				
1859-12-12	13	8.94	-79.52			a		164		 						v	2				bc		
1859-12-12	14	8.94	-79.52			a		164		 													
1859-12-12	15	8.94	-79.52			a		164		 													
1859-12-12	16	8.94	-79.52			a		164		 								29.97	83				
