YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Weather	Clouds	From	Amount	Ships
1916-01-28	22	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0011.JPG	 					SW	315	314	2	30.41	57	44	43	OCZ	S CU	270	10	
1916-01-28	23	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0011.JPG	 					SW	315	314	2	30.41	55	43	42	OCZ	S CU	270	10	
1916-01-28	24	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0011.JPG	 					SW	315	314	2	30.40	53	43	42	OCZ	S CU	270	10	
1916-01-29	1	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SW	315	314	2	30.38	50	41	41	BCZ	S CU	315	7	
1916-01-29	2	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	45	44	2	30.37	49	41	40	BCZ	S CU	315	7	
1916-01-29	3	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	45	44	2	30.38	46	44	40	OCZ	S CU	315	10	
1916-01-29	4	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	45	44	2	30.38	50	41	40	OCZ	S CU	315	10	
1916-01-29	5	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	45	44	2	30.39	51	40	40	OCZ	S CU	315	10	
1916-01-29	6	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	45	44	2	30.41	51	40	40	OCZ	S CU	315	10	
1916-01-29	7	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	45	44	2	30.43	53	41	41	OCZ	S CU	315	10	
1916-01-29	8	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	45	44	2	30.43	55	42	41	OCZ	S CU	315	10	
1916-01-29	9	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW			2	30.44	52	41	40	OCZ	S CU	315	10	
1916-01-29	10	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	0	0	0	30.44	56	45	43	BCZ	S CU	225	9	
1916-01-29	11	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	0	0	0	30.44	60	50	47	BCZ	S CU	225	7	
1916-01-29	12	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	0	0	0	30.45	60	52	48	BCZ	S CU	225	7	
1916-01-29	13	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	360	359	2	30.40	60	55	49	BCZ	S CU	225	6	
1916-01-29	14	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	360	359	2	30.38	60	57	52	BCZ	S CU	225	6	
1916-01-29	15	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	360	359	2	30.37	60	55	50	BCZ	S CU	225	6	
1916-01-29	16	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	360	359	2	30.38	58	52	48	BCZ	S CU	225	8	
1916-01-29	17	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	0	0	0	30.40	76	50	47	BCZ	S CU	225	9	
1916-01-29	18	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	0	0	0	30.41	70	49	46	BCZ	S CU	225	9	
1916-01-29	19	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	90	89	2	30.42	65	42	40	BCZ	S CU	225	5	
1916-01-29	20	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	90	89	2	30.43	61	40	38	BCZ	S CU	225	4	
1916-01-29	21	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	90	89	2	30.41	60	40	38	BCZ	S CU	225	5	
1916-01-29	22	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	90	89	2	30.40	60	40	38	BCZ	S CU	225	5	
1916-01-29	23	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	90	89	2	30.39	59	40	38	BCZ	S CU	225	7	
1916-01-29	24	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0012.JPG	 					SSW	90	89	2	30.40	59	40	39	BCZ	S CU	225	4	
1916-01-30	1	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	90	89	2	30.42	59	40	39	BCZ	S CU	270	4	
1916-01-30	2	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	90	89	2	30.42	55	39	39	BCZ	S CU	270	4	
1916-01-30	3	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	90	89	2	30.42	50	39	38	BCZ	S CU	270	4	
1916-01-30	4	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	90	89	2	30.42	50	38	37	BCZ	S CU	270	4	
1916-01-30	5	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	90	89	2	30.41	52	38	37	BCF	S CU	270	5	
1916-01-30	6	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	0	0	0	30.41	60	37	36	BCF	S CU	270	5	
1916-01-30	7	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	0	0	0	30.40	62	37	36	BCF	S CU	270	5	
1916-01-30	8	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	0	0	0	30.40	61	39	38	BCF	S CU	270	3	
1916-01-30	9	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	0	0	0	30.41	61	41	40	BCF	S CU	270	3	
1916-01-30	10	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	0	0	0	30.41	62	47	43	BCF	S CU	270	3	
1916-01-30	11	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	0	0	0	30.40	65	49	46	BCF	S CU	270	3	
1916-01-30	12	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	0	0	0	30.39	66	51	48	BCF	S CU	270	3	
1916-01-30	13	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	0	0	0	30.34	67	52	49	BCZ	CI S	270		
1916-01-30	14	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	0	0	0	30.33	67	52	49	BCZ	CI S	270		
1916-01-30	15	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	0	0	0	30.32	67	52	49	BCZ	CI S	270		
1916-01-30	16	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	225	224	0	30.31	67	52	49	BCZ	CI S	270		
1916-01-30	17	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	225	224	2	30.32	64	50	47	BCZ	S CU	270		
1916-01-30	18	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	225	224	2	30.34	62	50	47	BCZ	S CU	270		
1916-01-30	19	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	225	224	2	30.33	57	47	47	BCZ	S CU	270		
1916-01-30	20	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	135	134	2	30.34	56	45	41	BCZ	S CU	270		
1916-01-30	21	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	135	134	2	30.35	54	44	40	BCZ	S CU	270		
1916-01-30	22	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	135	134	2	30.35	54	44	40	BCZ	S CU	270		
1916-01-30	23	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	135	134	2	30.34	52	43	40	BCZ	S CU	270		
1916-01-30	24	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0013.JPG	 					SSW	135	134	2	30.34	52	42	40	BCZ	S CU	270		
1916-01-31	1	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	 					SSW	0	0	0	30.33	52	42	40	BCZ	S CU	270	5	
1916-01-31	2	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	 					SSW	0	0	0	30.33	51	42	40	BCZ	S CU	270	5	
1916-01-31	3	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	 					SSW	0	0	0	30.32	51	41	40	BCZ	S CU	270	5	
1916-01-31	4	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	 					SSW	0	0	0	30.32	50	40	38	BCZ	S CU	270	5	
1916-01-31	5	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	 					SSW	315	314	2	30.32	50	40	38	BCZ	S CU	270	4	
1916-01-31	6	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	 					SSW	315	314	2	30.32	52	39	38	BCZ	S CU	270	4	
1916-01-31	7	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	 					SSW	315	314	2	30.32	54	39	38	BCZ	S CU	270	4	
1916-01-31	8	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	 					SSW	45	44	2	30.32	53	41	40	BCZ	S CU	270	4	
1916-01-31	9	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	 					SSW	45	44	2	30.35	52	41	39	BCZ	CI	270	2	
1916-01-31	10	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	 					SSW	360	359	2	30.35	58	54	51	BCZ	CI	270	3	
1916-01-31	11	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	 					SSW	360	359	2	30.35	60	55	51	BCZ	CI	270	7	
1916-01-31	12	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	 					SSW	360	359	2	30.34	62	56	51	BCZ	CI	270	8	
1916-01-31	13	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	 					SSW	45	44	2	30.31	65	50	46	BCZ	S CU	270	7	
1916-01-31	14	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	 					SSW	45	44	2	30.29	68	51	46	BCZ	S CU	270	8	
1916-01-31	15	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	 					SSW	45	44	2	30.26	68	50	45	BCZ	S CU	270	8	
1916-01-31	16	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	 					S	45	44	2	30.25	68	49	45	BCZ	S CU	270	8	
1916-01-31	17	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	 					SE	360	359	2	30.25	67	49	45	BCZ	S CU	270	5	
1916-01-31	18	32.10	118.73		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0014.JPG	 					SE	360	359	2	30.27	65	48	45	BCZ	S CU	270	6	
