YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	People	Ships	Merc Baro	Alt Baro Notes	Aneroid Baro	Aneroid - Merc	Baro Orig	Merc Only
1873-01-03	22	22.39	88.12			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-061.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-062.JPG	 						225	227	1	29.94	71	69			bm	none	10							29.94	29.94
1873-01-03	23	22.39	88.12			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-061.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-062.JPG	 						225	227	1	29.94	71	69			bm	none	10							29.94	29.94
1873-01-03	24	22.39	88.12			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-061.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-062.JPG	 						225	227	1	29.94	70	69			bm	none	10							29.94	29.94
1873-01-04	1	22.39	88.12			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	 						0	0	0	29.94	69	67			b	none	10							29.94	29.94
1873-01-04	2	22.39	88.12			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	 						0	0	0	29.93	69	66			b	none	10							29.93	29.93
1873-01-04	3	22.39	88.12			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	 						0	0	0	29.93	68	63			b	none	10							29.93	29.93
1873-01-04	4	22.39	88.12			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	 						0	0	0	29.92	67	62			b	none	10							29.92	29.92
1873-01-04	5	22.39	88.12			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	 						0	0	0	29.93	66	61			b	none	10							29.93	29.93
1873-01-04	6	22.39	88.12			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	0615AM: Got Underway. Under steam in charge of Pilot						315	317	1	29.93	66	61			b	none	10							29.93	29.93
1873-01-04	7	22.32	88.09	888		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	 						315	317	2	29.93	66	61			b	none	10							29.93	29.93
1873-01-04	8	22.21	88.06	888		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	 						315	317	2	29.94	66	63			b	none	10							29.94	29.94
1873-01-04	9	22.18	88.17	888		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	0900: Reached Diamond Harbor and went slow to Kulpee in order to wait for the tide to rise. At 12% Jiggercolly bore NW b W (pc) and Kuplee pagoda E3/4S (pc). Ship's head SSW1/4W						315	317	2	30.01	68	67			b	none	10							30.01	30.01
1873-01-04	10	22.10	88.21	888		4.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	 						315	317	2	30.02	71	73			b	none	10							30.02	30.02
1873-01-04	11	22.10	88.21			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	 						0	0	0	30.02	71	74			b	none	10							30.02	30.02
1873-01-04	12	22.10	88.21			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	"He gives a Lat/long here and a description, but his distances don't match to him reaching a light ship."			22 6N	88 14E		315	317	1	30.01	71	74			b	none	10							30.01	30.01
1873-01-04	13	22.03	88.16	888		7.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	I took the light ship that was farthest south.						293	295	2	29.98	78	76			b	none	10							29.98	29.98
1873-01-04	14	21.94	88.11	888		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	 						203	205	2	29.97	78	77			b	none	10							29.97	29.97
1873-01-04	15	21.86	88.06	888		8.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	 						203	205	3	29.95	78	78			b	none	10							29.95	29.95
1873-01-04	16	21.77	88.05	888		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	 						203	205	3	29.95	77	77			b	none	10							29.95	29.95
1873-01-04	17	21.69	88.03	888		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	 						203	205	5	29.96	76	76			bc	cirrus	8							29.96	29.96
1873-01-04	18	21.62	88.02	888		7.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	1800: SbyE						203	205	5	29.99	75	75			bc	cirrus	7							29.99	29.99
1873-01-04	19	21.50	88.07	168.75		7.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	 					S by E	203	205	5	29.99	75	75			bm	none	10							29.99	29.99
1873-01-04	20	21.38	88.12	168.75		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	2045: S					S by E	203	205	5	30.04	75	75			bm	none	10							30.04	30.04
1873-01-04	21	21.29	88.15	172		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	2100: Sand Heads LS brg E dist 2 mi.					S	203	205	5	30.04	76	76	76		bm	none	10							30.04	30.04
1873-01-04	22	21.16	88.15	180		7.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	 					S	203	205	5	30.04	76	76	76		bm	none	10							30.04	30.04
1873-01-04	23	21.03	88.16	180		7.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	 					S	236	238	5	30.04	76	76	76		bm	none	10							30.04	30.04
1873-01-04	24	20.89	88.16	180		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-063.JPG	"0000: At sea, making passage to Penang"					S	236	238	6	30.04	76	76	76		bm	none	10							30.04	30.04
1873-01-05	1	20.75	88.17	180		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					S	225	227	5	30.01	76	75	75	75	bm	none	10							30.01	30.01
1873-01-05	2	20.61	88.17	180		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					S	225	227	5	30.00	76	76	75	75	bm	none	10							30.00	30.00
1873-01-05	3	20.48	88.18	180		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					S	225	227	5	29.99	76	76	75	75	bm	none	10							29.99	29.99
1873-01-05	4	20.34	88.18	180		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					S	225	227	5	29.99	76	76	75	75	bm	none	10							29.99	29.99
1873-01-05	5	20.20	88.18	180		8.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					S	225	227	5	29.99	76	76	75	75	bc	stratus	9							29.99	29.99
1873-01-05	6	20.06	88.19	180		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					S	225	227	5	30.01	76	76	75	75	bc	cirrus & stratus	6							30.01	30.01
1873-01-05	7	19.92	88.19	180		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					S	225	227	5	30.04	76	76	74	74	bc	cirrus	8							30.04	30.04
1873-01-05	8	19.78	88.20	180		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					S	225	227	5	30.07	76	76	74	74	bc	cirrus	8							30.07	30.07
1873-01-05	9	19.65	88.20	180		7.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	0930AM: SE					S	225	227	5	30.08	77	77	76	76	bc	cirrus & stratus	7							30.08	30.08
1873-01-05	10	19.53	88.25	158		7.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					"S, SE"	180	182	5	30.08	77	77	76	76	bc	cirrus & stratus	8							30.08	30.08
1873-01-05	11	19.43	88.36	135		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					SE	180	182	5	30.08	77	78	77	77	bc	cirrus	9							30.08	30.08
1873-01-05	12	19.32	88.46	135		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	1230: SE1/2E			19 19 28 N	88 27 48 E	SE	180	182	5	30.04	77	78	77	77	bc	cirrus	9							30.04	30.04
1873-01-05	13	19.23	88.57	132		7.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					"SE, SE1/2E"	191	193	5	30.01	79	78	77	77	bc	cirrus	9							30.01	30.01
1873-01-05	14	19.15	88.67	129.38		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					SE1/2E	203	205	5	30.00	79	78	77	77	bc	cirrus	9							30.00	30.00
1873-01-05	15	19.10	88.73	129.38		3.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					SE1/2E	203	205	5	29.99	79	78	77	77	bc	cirrus	9							29.99	29.99
1873-01-05	16	19.05	88.79	129.38		3.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					SE1/2E	236	238	5	29.98	79	78	77	77	bc	cirrus	9							29.98	29.98
1873-01-05	17	19.00	88.85	129.38		3.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					SE1/2E	236	238	5	29.99	77	78	77	77	bc	cirrus	9							29.99	29.99
1873-01-05	18	18.96	88.90	129.38		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					SE1/2E	236	238	3	29.99	77	76	76	76	bc	cirrus	9							29.99	29.99
1873-01-05	19	18.89	88.99	129.38		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					SE1/2E	225	227	5	30.00	78	76	76	76	b	none	10							30.00	30.00
1873-01-05	20	18.79	89.10	129.38		7.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					SE1/2E	225	227	5	30.01	78	78	76	76	b	none	10							30.01	30.01
1873-01-05	21	18.70	89.21	129.38		7.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					SE1/2E	225	227	2	30.01	77	77	76	76	b	none	10							30.01	30.01
1873-01-05	22	18.61	89.32	129.38		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					SE1/2E	225	227	2	30.01	77	77	76	76	b	none	10							30.01	30.01
1873-01-05	23	18.53	89.42	129.38		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					SE1/2E	225	227	2	30.01	77	77	76	76	b	none	10							30.01	30.01
1873-01-05	24	18.44	89.52	129.38		6.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-064.JPG	 					SE1/2E	248	250	2	30.01	77	77	76	76	b	none	10							30.01	30.01
1873-01-06	1	18.37	89.62	129.38		6.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-065.JPG	 					SE1/2E	315	317	2	29.96	77	77	76	76	b	none	10							29.96	29.96
1873-01-06	2	18.29	89.71	129.38		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-065.JPG	 					SE1/2E	315	317	2	29.94	77	77	76	76	b	none	10							29.94	29.94
1873-01-06	3	18.21	89.81	129.38		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-065.JPG	 					SE1/2E	315	317	2	29.93	77	77	76	76	b	none	10							29.93	29.93
1873-01-06	4	18.13	89.90	129.38		6.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-065.JPG	 					SE1/2E	315	317	2	29.93	77	77	76	76	b	none	10							29.93	29.93
1873-01-06	5	18.06	89.99	129.38		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-065.JPG	 					SE1/2E	281	283	1	29.93	75	77	75	75	b	none	10							29.93	29.93
