YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships
1875-12-02	13	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	 						225	242	0	30.28	70	55	55		oc	nim	0			
1875-12-02	14	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	 						225	242	0	30.27	68	54	55		oc	nim	0			
1875-12-02	15	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	 						225	242	0	30.25	67	54	55		ocf	fog	0			
1875-12-02	16	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	 						225	242	0	30.24	66	54	55		ocf	fog	0			
1875-12-02	17	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	 						113	130	2	30.18	70	53	54		ocf	fog	0			
1875-12-02	18	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	 						270	287	2	30.18	72	52	54		ocf	fog	0			
1875-12-02	19	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	 						270	287	2	30.16	74	52	54		ocf	fog	0			
1875-12-02	20	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	 						270	287	2	30.16	74	52	54		ocf	fog	0			
1875-12-02	21	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	 						270	287	2	30.16	74	52	54		ocf	fog	0			
1875-12-02	22	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	 						270	287	2	30.16	74	52	54		ocf	fog	0			
1875-12-02	23	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	 						270	287	2	30.16	74	52	53		ocf	fog	0			
1875-12-02	24	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-014.JPG	 						270	287	0	30.16	74	52	53		ocf	fog	0			
1875-12-03	1	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						0	0	0	30.19	67	53	52		bf		4		Top of Page: Death of Vice President Henry Wilson (special order appended.)	
1875-12-03	2	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						0	0	0	30.2	67	53	51		bf		4			
1875-12-03	3	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						0	0	0	30.2	67	53	51		bf		4			
1875-12-03	4	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						0	0	0	30.2	67	52	51		f		0			
1875-12-03	5	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						0	0	0	30.23	65	51	51		f	fog	0			
1875-12-03	6	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						0	0	0	30.23	64	51	51		bcf	cir	2			
1875-12-03	7	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						0	0	0	30.23	63	51	51		bcf	cir	4			
1875-12-03	8	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						0	0	0	30.23	63	51	51		f	fog	0			
1875-12-03	9	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						113	130	2	30.22	63	52	52		oc	nim	0			
1875-12-03	10	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						113	130	2	30.21	62	53	53		oc	nim	0			
1875-12-03	11	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						113	130	2	30.21	62	54	53		oc	nim	0			
1875-12-03	12	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	"Noon: Mare Is, Navy Yard, Cal."						113	130	2	30.21	62	55	53		oc	nim	0			
1875-12-03	13	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						169	186	0	30.18	62	55	53		or	nim	0			
1875-12-03	14	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						169	186	0	30.16	61	56	54		or	nim	0			
1875-12-03	15	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						169	186	0	30.14	61	56	54		or	nim	0			
1875-12-03	16	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						169	186	0	30.12	61	56	54		or	nim	0			
1875-12-03	17	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						11	28	0	30.12	61	56	55		or	nim	0			
1875-12-03	18	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						11	28	0	30.12	62	55	56		or	nim	0			
1875-12-03	19	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						11	28	0	30.12	62	55	56		or	nim	0			
1875-12-03	20	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						11	28	0	30.13	62	55	56		oc	nim	0			
1875-12-03	21	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						0	0	0			57	56		oc	nim	0			
1875-12-03	22	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						0	0	0			58	57		oc	nim	0			
1875-12-03	23	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						0	0	0			58	57		ocr	nim	0			
1875-12-03	24	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-015.JPG	 						0	0	0			58	57		oc	nim	0			
1875-12-04	1	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						0	0	0	30.16	61	57	56		oc	nim				
1875-12-04	2	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						0	0	0	30.16	61	57	56		bc	cum				
1875-12-04	3	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						225	242	2	30.17	60	56	55		bc	cum				
1875-12-04	4	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						225	242	2	30.17	60	55	54		bc	cum				
1875-12-04	5	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						270	287	0	30.18	60	55	54		ocf	cum				
1875-12-04	6	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						270	287	0	30.19	60	55	55		ocf	cum				
1875-12-04	7	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						270	287	0	30.2	60	55	55		ocf	cum				
1875-12-04	8	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						270	287	0	30.2	60	54	56		ocf	cum				
1875-12-04	9	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						270	287	2	30.22	60	55	56		of	cum				
1875-12-04	10	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						270	287	2	30.22	60	56	57		of	cum				
1875-12-04	11	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						270	287	2	30.23	59	57	58		bc	cir cum				
1875-12-04	12	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	"Noon: Mare Is, Navy Yard, Cal."						270	287	2	30.24					bc	cir cum				
1875-12-04	13	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						270	287	5	30.25	60	59	58		bc	cir cum				
1875-12-04	14	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						270	287	5	30.25	61	60	59		bc	cir cum				
1875-12-04	15	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						248	265	2	30.25	61	59	58		bc	cir cum				
1875-12-04	16	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						248	265	2	30.25	61	58	57		bc	cir cum				
1875-12-04	17	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						270	287	2	30.25	61	58	57		bc	cir cum				
1875-12-04	18	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						270	287	0	30.25	61	57	56		b	none				
1875-12-04	19	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						0	0	0	30.24	60	56	55		b	none				
1875-12-04	20	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						270	287	0	30.24	60	56	54		b	none				
1875-12-04	21	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						270	287	0	30.26	60	55	54		bc	cir				
1875-12-04	22	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						270	287	0	30.28	60	53	51		bc	cir				
1875-12-04	23	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						270	287	0	30.3	60	52	50		bc	cir				
1875-12-04	24	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-016.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-017.JPG	 						270	287	0	30.31	60	52	50		bc	cir				
1875-12-05	1	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	 						0	0	0	30.31	52	52	50		bc	cir	9			
1875-12-05	2	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	 						0	0	0	30.31	52	51	50		bc	cir	9			
1875-12-05	3	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	 						0	0	0	30.31	52	50	50		bc	cir	9			
1875-12-05	4	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	 						0	0	0	30.3	52	50	49		bc	cir	9			
1875-12-05	5	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	 						0	0	0	30.3	53	50	49		bc	cir	9			
1875-12-05	6	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	 						191	208	0	30.3	54	50	49		bc	cir	9			
1875-12-05	7	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	 						888	888	0	30.3	55	50	49		bcf	cir	9			
1875-12-05	8	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	 						888	888	0	30.29	56	51	49		bc	cir	9			
1875-12-05	9	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	 						191	208	0	30.31	56	52	50		bc	cir	9			
1875-12-05	10	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	 						191	208	0	30.32	56	53	52		bc	cir	9			
1875-12-05	11	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	 						191	208	0	30.33	56	54	52		bc	cir	9			
1875-12-05	12	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-023/581208-lackawanna-023-018.JPG	"Noon: Mare Is, Navy Yard, Cal."						191	208	0	30.33	56	56	54		bc	cir	9			
