YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Long	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	Other
1867-09-13	23	32.96	-164.07	22.5		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-125.JPG	 					nne	101	113	8	28.52	76	75	86	77	bc	cum	6		
1867-09-13	24	33.01	-164.02	22.5		3.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-125.JPG	 					nne	101	113	8	28.52	76	75	86	77	bc	cum	7		
1867-09-14	1	33.06	-163.97	22.5		3.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					nne	90	102	8	28.52	77	76	86	78	bc	cu nimb	6		
1867-09-14	2	33.12	-163.91	25.31		3.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					nne1/4e	90	102	8	28.52	77	76	86	78	bc	cu nimb	6		
1867-09-14	3	33.16	-163.87	25.31		3.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					nne1/4e	90	102	8	28.50	77	76	86	78	bc	cu nimb	8		
1867-09-14	4	33.22	-163.82	22.5		3.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					nne	90	102	8	28.50	76	74	86	78	bc	cu nimb	8		
1867-09-14	5	33.28	-163.76	22.5		4.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					nne	101	113	8	28.50	76	74	86	77	bc	cu nimb	8		
1867-09-14	6	33.34	-163.70	22.5		4.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					nne	101	113	8	28.50	76	74	86	77	bc	cu nimb	8		
1867-09-14	7	33.40	-163.64	22.5		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					nne	101	113	8	28.50	76	74	86	77	bc	cu nimb	8		
1867-09-14	8	33.47	-163.58	22.5		4.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					nne	101	113	8	28.50	77	76	86	77	bc	cu nimb	8		
1867-09-14	9	33.53	-163.52	28.12		4.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					nne1/2e	124	136	8	28.50	78	76	87	77	bc	cu nimb	3		
1867-09-14	10	33.58	-163.45	33.75		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					nebn	113	125	8	28.49	78	77	88	77	bc	cum	5		
1867-09-14	11	33.65	-163.34	39.38		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					ne1/2n	113	125	8	28.48	78	77	88	77	bc	cum	6		
1867-09-14	12	33.72	-163.24	39.38		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 			33 42 59 N	163 14 18 W	ne1/2n	101	113	13	28.48	78	77	88	77	bc	cum	7		
1867-09-14	13	33.78	-163.13	47.81		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					ne1/4e	101	113	13	28.46	79	77	88	79	bc	cum	9		
1867-09-14	14	33.84	-163.03	47.81		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					ne1/4e	101	113	13	28.46	79	77	88	79	bc	cum	8		
1867-09-14	15	33.90	-162.94	45		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					ne	101	113	13	28.46	79	77	88	79	bc	cum	8		
1867-09-14	16	33.97	-162.85	45		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					ne	101	113	13	28.45	79	77	88	79	bc	cum	8		
1867-09-14	17	34.03	-162.75	45		5.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					ne	101	113	13	28.46	78	78	88	78	bc	cum	7		
1867-09-14	18	34.09	-162.66	45		5.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					ne	101	113	13	28.46	78	78	88	78	bc	cum	6		
1867-09-14	19	34.17	-162.56	42.19		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					ne1/4n	101	113	13	28.46	77	78	87	77	bc	cu str	4		
1867-09-14	20	34.24	-162.45	45		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					ne	101	113	13	28.48	77	78	87	77	bc	cu str	6		
1867-09-14	21	34.30	-162.34	47.81		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					ne1/4e	101	113	13	28.47	77	78	87	77	bc	cu str	4		
1867-09-14	22	34.36	-162.25	45		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					ne	101	113	19	28.47	77	78	87	77	bc	cu str	4		
1867-09-14	23	34.42	-162.14	47.81		5.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					ne1/4e	101	113	19	28.47	75	78	87	77	bc	cu str	6		
1867-09-14	24	34.48	-162.02	56.25		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-126.JPG	 					nebe	101	113	19	28.47	75	78	87	77	bc	cu str	6		
1867-09-15	1	34.49	-161.93	78.75		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					ebn	158	170	8	28.46	76	76	86	77	bc	cu nimb	5		
1867-09-15	2	34.49	-161.85	90		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					e	169	181	8	28.46	76	76	86	77	bc	cu nimb	5		
1867-09-15	3	34.51	-161.76	78.75		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					ebn	158	170	8	28.46	76	76	86	77	bc	cu nimb	8		
1867-09-15	4	34.53	-161.69	73.12		3.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					ebn1/2n	158	171	8	28.45	76	76	86	77	bc	cu nimb	8		
1867-09-15	5	34.55	-161.62	73.12		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					ene1/2e	135	148	19	28.45	76	75	85	76	bc	cu nimb	6		
1867-09-15	6	34.57	-161.54	73.12		3.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					ene1/2e	135	148	19	28.45	76	75	86	76	bc	cu nimb	7		
1867-09-15	7	34.59	-161.46	73.12		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					ene1/2e	135	148	19	28.45	76	75	86	77	bc	cu nimb	7		
1867-09-15	8	34.61	-161.35	73.12		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					ene1/2e	135	148	19	28.44	76	75	86	77	bc	cu nimb	3		
1867-09-15	9	34.64	-161.24	73.12		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					ene1/2e	135	148	19	28.44	76	77	87	77	bc	cu nimb	4		
1867-09-15	10	34.66	-161.14	70.31		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					ebn3/4n	146	159	19	28.44	76	77	87	77	bc	cu nimb	4		
1867-09-15	11	34.69	-161.03	73.12		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					ene1/2e	146	159	19	28.43	78	77	88	77	bc	cu nimb	6		
1867-09-15	12	34.70	-160.94	75.94		4.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 			34 42 13 N	160 56 30 W	ebn1/4n	146	159	19	28.43	78	77	88	78	bc	cu nimb	6		
1867-09-15	13	34.69	-160.86	84.38		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					e1/2n	124	137	19	28.42	78	77	79	78	bc	cu str	8		
1867-09-15	14	34.68	-160.77	78.75		4.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					ebn	124	137	19	28.42	78	77	79	78	bc	cu str	8		
1867-09-15	15	34.67	-160.68	78.75		4.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					ebn	124	137	19	28.41	77	77	88	79	bc	cu str	7		
1867-09-15	16	34.66	-160.60	78.75		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					ebn	124	137	19	28.41	77	77	88	77	bc	cu nimb	3		
1867-09-15	17	34.67	-160.55	56.25		2.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					nebe	888	888	18	28.44	76	75	86	76	bcrq	cu nimb	1		
1867-09-15	18	34.67	-160.48	78.75		3.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					ebn	158	171	8	28.44	76	75	86	76	bc	cu nimb	1		
1867-09-15	19	34.66	-160.42	78.75		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					ebn	158	171	8	28.44	77	75	86	77	bc	cu nimb	3		
1867-09-15	20	34.65	-160.36	84.38		2.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					e1/2n	158	171	8	28.44	77	75	86	77	bc	cu nimb	3		
1867-09-15	21	34.63	-160.31	90		2.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					e	169	182	8	28.44	76	75	86	76	bc	cu nimb	2		
1867-09-15	22	34.62	-160.23	81.56		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					e3/4n	169	182	8	28.44	76	75	86	76	bc	cu nimb	2		
1867-09-15	23	34.61	-160.16	84.38		3.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					e1/2n	169	182	8	28.44	76	75	86	76	bc	cu nimb	2		
1867-09-15	24	34.59	-160.07	84.38		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-127.JPG	 					e1/2n	169	182	8	28.44	76	75	86	76	bc	cu nimb	2		
1867-09-16	1	34.58	-159.99	84.38		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	 					e1/2n	158	171	13	28.44	76	75	85	76	bc	cum	4		
1867-09-16	2	34.58	-159.89	73.12		4.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	 					ene1/2e	146	159	13	28.44	76	75	85	76	bc	cum	6		
1867-09-16	3	34.57	-159.80	73.12		4.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	 					ene1/2e	146	159	13	28.43	76	75	85	76	bc	cum	3		
1867-09-16	4	34.57	-159.71	73.12		4.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	 					ene1/2e	146	159	13	28.42	76	75	85	76	bc	cum	2		
1867-09-16	5	34.57	-159.62	78.75		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	 					ebn	146	159	13	28.42	76	75	86	76	bc	cum	7		
1867-09-16	6	34.56	-159.54	78.75		3.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	 					ebn	146	159	13	28.43	76	75	86	76	bc	cu cir	7		
1867-09-16	7	34.55	-159.46	78.75		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	 					ebn	146	159	13	28.43	76	75	86	76	bc	cu cir	7		
1867-09-16	8	34.54	-159.39	81.56		3.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	 					e3/4n	146	159	8	28.44	77	75	86	76	bc	cu cir	6		
1867-09-16	9	34.53	-159.33	84.38		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	 					e1/2n	146	159	8	28.44	78	76	88	76	bc	cu cir	6		
1867-09-16	10	34.52	-159.26	73.12		3.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	 					ebn1/2n	146	159	8	28.44	77	76	88	76	bc	cu cir	6		
1867-09-16	11	34.56	-159.18	45		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	 					ne	135	148	8	28.42	80	79	89	76	bc	cu cir	6		
1867-09-16	12	34.59	-159.10	45		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	 			34 35 7 N	159 6 15 W	ne	135	148	8	28.42	80	79	89	76	bc	cu cir	6		
1867-09-16	13	34.60	-158.99	67.5		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	 					ene	135	148	13	28.42	78	76	89	76	bc	cum	5		
1867-09-16	14	34.61	-158.89	67.5		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	 					ene	135	148	8	28.42	78	76	89	76	bc	cum	4		
1867-09-16	15	34.63	-158.79	67.5		4.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	 					ene	135	148	8	28.42	78	76	89	76	bc	cum	5		
1867-09-16	16	34.64	-158.69	67.5		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	 					ene	135	148	8	28.42	78	76	88	76	bc	cum	4		
1867-09-16	17	34.66	-158.59	61.88		4.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-128.JPG	 					nebe1/2e	169	182	8	28.42	78	76	88	76	bc	cum	6		
