YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	Dir	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships	Other
1882-10-02	12	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	 						225	5	30.10	66	64	61		oc	Cum	0				
1882-10-02	13	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	 						225	5	30.08	67	67	63		bc	Cum	1				
1882-10-02	14	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	 						225	6	30.06	68	65	63		bc	Cum	1				
1882-10-02	15	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	 						225	8	30.05	68	66	62		bc	Cum	1				
1882-10-02	16	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	 						225	8	30.05	68	65	62		oc	Cum	0				
1882-10-02	17	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	 						225	8	30.05	67	63	60		oc	Cum	0				
1882-10-02	18	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	 						225	5	30.07	68	64	61		oc	Cum	0				
1882-10-02	19	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	 						225	5	30.10	68	64	61		oc	Cum	0				
1882-10-02	20	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	 						225	2	30.10	68	64	61		oc	Cum	0				
1882-10-02	21	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	 						225	5	30.14	67	63	61		oc	Cum	0				
1882-10-02	22	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	 						225	5	30.14	67	63	61		bc	Cum	2				
1882-10-02	23	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	 						225	2	30.15	67	64	61		oc	Cum	0				
1882-10-02	24	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-113.JPG	 						225	2	30.15	67	64	61		oc	Cum	0				
1882-10-03	1	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						225	2	30.13	66	62	60		oc	Cum	0				
1882-10-03	2	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						225	2	30.13	66	62	60		ocm	Cum	0				
1882-10-03	3	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						225	2	30.12	66	62	60		ocm	Cum	0				
1882-10-03	4	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						225	1	30.12	66	62	60		ocm	Cum	0				
1882-10-03	5	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						45	1	30.14	66	64	60		ocm	Cum	0				
1882-10-03	6	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						45	2	30.15	65	63	59		bc	Cir Cum	2				
1882-10-03	7	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						45	1	30.16	65	63	59		bc	Cir Cum	2				
1882-10-03	8	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						888	1	30.17	65	64	60		bc	Cir Cum	1				
1882-10-03	9	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						888	1	30.18	66	65	61		bc	Cir Cum	1				
1882-10-03	10	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						888	1	30.19	67	66	62		bc	Cir Cum	2				
1882-10-03	11	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						225	2	30.19	67	66	62		bc	Cir Cum	3				
1882-10-03	12	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						225	2	30.18	67	66	62		bc	Cir Cum	3			"1200-1600: HBMS Swiftsure, Mutine, Chilian gunboat Tolten"	
1882-10-03	13	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						225	5	30.15	68	66	62		bc	Cir Cum	3				
1882-10-03	14	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						225	8	30.13	68	66	62		bc	Cir Cum	3				
1882-10-03	15	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						225	8	30.10	67	66	62		bc	Cir Cum	3				
1882-10-03	16	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						225	8	30.10	67	66	62		bc	Cir Cum	3				
1882-10-03	17	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						225	8	30.10	67	64	61		bc	Cir Cum	2				
1882-10-03	18	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						225	8	30.10	68	64	61		bc	Cir Cum	1				
1882-10-03	19	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						225	8	30.10	68	64	61		oc	Cum	0				
1882-10-03	20	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						225	8	30.10	68	64	61		oc	Cum	0				
1882-10-03	21	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						225	2	30.15	68	63	60		oc	Cum	0				
1882-10-03	22	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						225	1	30.16	68	64	60		oc	Cum	0				
1882-10-03	23	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						225	1	30.16	68	64	60		oc	Cum	0				
1882-10-03	24	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-114.JPG	 						225	1	30.16	67	64	60		oc	Cum	0				
1882-10-04	1	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	2	30.18	67	64	61		oc	Cum	0				
1882-10-04	2	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	2	30.18	67	64	61		oc	Cum	0				
1882-10-04	3	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	2	30.18	67	63	61		oc	Cum	0				
1882-10-04	4	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	2	30.18	67	63	61		oc	Cum	0			0400-0800: USS Essex	
1882-10-04	5	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	2	30.18	66	63	61		oc	Cum	0				
1882-10-04	6	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	1	30.18	66	63	61		bcm	Cir Cum	1				
1882-10-04	7	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	2	30.18	65	62	60		oc	Cum	0				
1882-10-04	8	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	1	30.20	65	63	61		bc	Cum	1			"0800-1200: HBMS Swiftsure, HBMS Mutine, USS Essex, Chilean gunboat Tolten"	
1882-10-04	9	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	2	30.20	64	63	60		bc	Cum	1				
1882-10-04	10	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	5	30.20	64	63	60		bc	Cum	1				
1882-10-04	11	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						203	8	30.21	64	63	60		bc	Cum	1				
1882-10-04	12	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						203	8	30.20	64	63	60		bc	Cum	1				
1882-10-04	13	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	8	30.19	64	64	61		bc	Cum	1				
1882-10-04	14	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	8	30.18	64	65	62		bc	Cum	3				
1882-10-04	15	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	8	30.16	65	66	62		bc	Cum	5				
1882-10-04	16	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	8	30.16	66	67	62		bc	Cum	3			1600-2000: CSA Steamer Maipo	
1882-10-04	17	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	8	30.16	67	64	61		bc	Cum	3				
1882-10-04	18	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	8	30.16	66	62	60		oc	Cum	0				
1882-10-04	19	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	8	30.17	66	62	60		oc	Cum	0				
1882-10-04	20	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	5	30.20	66	62	60		oc	Cum	0				
1882-10-04	21	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	2	30.22	66	62	60		oc	Cum	0				
1882-10-04	22	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	2	30.22	66	63	60		oc	Cum	0				
1882-10-04	23	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	5	30.22	66	63	60		oc	Cum	0				
1882-10-04	24	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-115.JPG	 						225	5	30.22	65	61	60		oc	Cum	0				
1882-10-05	1	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-116.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-116.JPG	 						180	5	30.21	64	61	59		ocw	Cum	0				
1882-10-05	2	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-116.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-116.JPG	 						180	5	30.19	64	61	59		ocw	Cum	0				
1882-10-05	3	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-116.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-116.JPG	 						180	5	30.18	64	61	58		ocw	Cum	0				
1882-10-05	4	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-116.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-116.JPG	 						180	5	30.17	64	61	58		ocw	Cum	0				
1882-10-05	5	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-116.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-116.JPG	 						180	5	30.16	64	61	58		ocw	Cum	0				
1882-10-05	6	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-116.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-116.JPG	 						180	5	30.16	64	61	58		bc	Cum	1				
1882-10-05	7	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-116.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-116.JPG	 						180	5	30.16	63	62	59		bc	Cum	1				
1882-10-05	8	-20.20	-70.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-116.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-116.JPG	0800: Got Underway. Got underway 						180	5	30.16	63	62	59		bc	Cum	1			0800-1200: Essex	
1882-10-05	9	-20.24	-70.24	888		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-116.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-116.JPG	 						180	5	30.18	64	63	59	60	bc	Cum	1				
1882-10-05	10	-20.27	-70.31	888		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-116.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-116.JPG	"1000: took departure; Bearings Grueso Pt SExE 3/4 E, Iquique LH. NE 3/4 E (pc)"						180	5	30.20	64	64	59	62	bc	Cum	1				
