YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Clouds	Amount	VisM	Ships	Other
1928-05-23	6	54.29	-165.65	v		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	 			54.29	-165.65	v	349	3	19	29.90	37	42	of	f	10	4		
1928-05-23	7	54.29	-165.65			0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	 			54.29	-165.65		349	3	19	29.91	37	41	of	f	10	4		
1928-05-23	8	54.31	-165.61	v		2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	0810: Got Underway 0810: course 31 gyro 0850: Akun Island brg 229 gyro			54.31	-165.61	v	349	3	19	29.92	35	41	of	f	10	4		
1928-05-23	9	54.44	-165.4	31		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	"0927: Scotch Cap brg 183 gyro, Sarachoff Point brg 113 gyro 0959: 24 gyro"			54.438	-165.402	31	349	3	19	29.91	35	41	of	n	10	4		
1928-05-23	10	54.62	-165.14	31		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	"1012: Saracheff abeam, brg 114 gyro"			54.623	-165.135	31	349	3	19	29.91	35	40	oz	n	10	7		
1928-05-23	11	54.82	-164.91	24		13.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	 			54.819	-164.91	24	360	14	19	29.89	34	40	oz	n	10	20		
1928-05-23	12	55.02	-164.68	24		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	"Noon: Cape Mordvinof abeam, starboard side, brg 114 gyro, dist. 10 miles"			55 1 0 	164 41W	24	360	14	19	29.90	34	40	o	n	10	20		
1928-05-23	13	55.11	-164.39	59		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	 			55.112	-164.394	59	360	14	19	29.90	34	40	o	cun	10	20	Unalga	
1928-05-23	14	55.21	-164.09	59		13.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	 			55.211	-164.094	59	360	14	19	29.90	34	40	oz	cun	10	7		
1928-05-23	15	55.31	-163.8	59		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	 			55.309	-163.799	59	360	14	19	29.90	34	40	oz	cun	10	20		
1928-05-23	16	55.4	-163.51	59		13.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	 			55.403	-163.51	59	360	14	19	29.89	34	40	oz	cun	10	20		
1928-05-23	17	55.5	-163.22	59		13.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	"1700: Amak Island abeam to starboard, dist. 5 miles, cc 51 gyro"			55.5	-163.215	59	360	14	19	29.86	34	40	ofm	f	10	7		
1928-05-23	18	55.62	-162.95	51		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	 			55.623	-162.95	51	360	14	19	29.85	34	40	ofm	f	10	4		
1928-05-23	19	55.73	-162.73	51		11.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	 			55.727	-162.727	51	360	14	13	29.87	33	40	of	f	10	1		
1928-05-23	20	55.82	-162.53	51		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	 			55 49 0 	162 32W	51	360	14	8	29.86	33	40	of	f	10	0.5		
1928-05-23	21	55.91	-162.32	51		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	 			55.911	-162.321	51	360	14	13	29.85	34	40	of	f	10	1		
1928-05-23	22	56	-162.12	51		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	 			56	-162.122	51	360	14	13	29.83	33	40	of	f	10	1		
1928-05-23	23	56.1	-161.89	51		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	 			56.102	-161.892	51	360	14	13	29.82	33	40	ofw	f	10	1		
1928-05-23	24	56.2	-161.66	51		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0033.JPG	 			56.203	-161.664	51	360	14	19	29.81	34	40	ofw	f	10	1		
1928-05-24	1	56.3	-161.44	51		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0036.JPG	 			56.303	-161.438	51	326	340	19	29.79	33	38	oz	cun	10	4		
1928-05-24	2	56.4	-161.21	51		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	 			56.403	-161.211	51	338	352	19	29.78	33	38	oz	cun	10	4		
1928-05-24	3	56.51	-160.98	51		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	 			56.505	-160.979	51	338	352	19	29.72	33	36	oz	cun	10	4		
1928-05-24	4	56.62	-160.73	51		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	 			56.617	-160.725	51	338	358	19	29.71	33	40	oz	cun	10	7		
1928-05-24	5	56.73	-160.46	51		11.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	 			56.732	-160.461	51	281	301	8	29.71	37	40	c	scu	8	4		
1928-05-24	6	56.88	-160.13	51		13.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	 			56.876	-160.132	51	270	290	2	29.72	37	37	c	scu	7	7		
1928-05-24	7	57.02	-159.81	51		13.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	 			57.018	-159.807	51	90	110	5	29.72	38	37	c	scu	7	7		
1928-05-24	8	57.17	-159.47	51		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	 			57 10 0 	159 28W	51	79	99	5	29.72	38	40	c	scu	7	20		
1928-05-24	9	57.28	-159.28	51		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	 			57.275	-159.279	51	79	99	2	29.75	36	36	f	n	10	0.5		
1928-05-24	10	57.4	-159.05	51		10.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	 			57.403	-159.045	51	79	99	2	29.76	37	37	f	n	10	0.5		
1928-05-24	11	57.53	-158.8	54		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	1122: 90 gyro			57.526	-158.796	54	79	99	2	29.77	38	38	oz	cun	10	4		
1928-05-24	12	57.58	-158.5	77		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	"1237: 8 gyro 1253: Cape Creig Light on starboard side, brg 83 gyro, cc 28 gyro"			57 35 0 	158 30W	77	79	99	2	29.78	40	40	c	cun	8	20		
1928-05-24	13	57.66	-158.26	63		8.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	1315: 45 gyro			57.66	-158.26	63	79	99	5	29.76	45	38	c	cun	7	20		
1928-05-24	14	57.77	-158.1	41		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	 			57.766	-158.1	41	101	121	8	29.76	44	40	c	cun	9	20		
1928-05-24	15	57.91	-157.98	v		8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	 			57.909	-157.982	v	90	110	19	29.75	45	38	bc	cun	4	20		
1928-05-24	16	58.04	-157.87	v		7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	 			58.043	-157.87	v	90	110	13	29.75	44	40	bc	cun	5	20		
1928-05-24	17	58.18	-157.76	v		7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	 			58.177	-157.758	v	11	31	19	29.76	42	40	bcq	n	7	20		
1928-05-24	18	58.32	-157.64	v		8.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	 			58.315	-157.642	v	349	9	13	29.77	42	40	q	n	10	20		
1928-05-24	19	58.45	-157.58	v		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	 			58.451	-157.58	v	349	9	5	29.77	43	40	q	n	10	20		
1928-05-24	20	58.58	-157.42	v		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	2055: Anchored. Johnstone Hill brg 161 gyro			58 35 0 	157 25W	v	360	20	5	29.77	43	40	bc	cun	6	20		
1928-05-24	21	58.67	-157.28	v		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	 			58.6723	-157.282	v	45	65	13	29.78	43	40	bc	cun	7	20		
1928-05-24	22	58.67	-157.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	 			58.6723	-157.282		45	65	13	29.78	42		bc	cun	6	20		
1928-05-24	23	58.67	-157.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	 			58.6723	-157.282													
1928-05-24	24	58.67	-157.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0035.JPG	 			58.6723	-157.282		45	65	13	29.79	40		bc	cu	6	50		
1928-05-25	1	58.67	-157.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0037.JPG	 			58.6723	-157.282													
1928-05-25	2	58.67	-157.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0037.JPG	 			58.6723	-157.282		79	99	19	29.77	40		bc	cun	5			
1928-05-25	3	58.67	-157.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0037.JPG	 			58.6723	-157.282													
1928-05-25	4	58.67	-157.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0037.JPG	 			58.6723	-157.282		45	65	19	29.75	41		c	cun	6			
1928-05-25	5	58.67	-157.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0037.JPG	 			58.6723	-157.282													
1928-05-25	6	58.67	-157.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0037.JPG	0615: Got Underway			58.67	-157.28													
1928-05-25	7	58.6	-157.45	230		5.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0037.JPG	 			58.602	-157.451	230	45	65	13	29.74	43	40	c	cun	6	50		
1928-05-25	8	58.5	-157.67	225		7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0037.JPG	"0804: 200 gyro 0826: Light south of Johnston Hill abeam 0852: Cape Chichakof brg 133 gyro, Johnstone Hill brg 53 gyro"			58 30 0 	157 40W	225	45	65	13	29.73	44	40	c	cun	6	50		
1928-05-25	9	58.34	-157.75	200		8.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0037.JPG	 			58.339	-157.745	200	45	65	8	29.71	48	40	c	cun	8	50		
1928-05-25	10	58.14	-157.85	200		10.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6849/23684981/content/dc-metro/rg-026/585454/0002/Haida-1928-05/Haida-1928-05-0037.JPG	 			58.135	-157.851	200	45	65	5	29.71	47	40	c	cun	9	50		
