YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	From	Amount	VisM	People	Ships	Other
1937-09-24	7	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	 																			
1937-09-24	8	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	 						135	164	2	30.18	47	46	or	N		10	7			0855: Range party returned on account of inclement weather
1937-09-24	9	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	 																			
1937-09-24	10	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	 																			
1937-09-24	11	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	 																			
1937-09-24	12	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	Noon: Juneau						135	164	2	30.14	48	47	OR	N		10	4			
1937-09-24	13	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	 																			
1937-09-24	14	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	 																			
1937-09-24	15	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	 																			
1937-09-24	16	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	 						135	164	5	30.12	48	47	OR	N		10	4			
1937-09-24	17	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	 																			
1937-09-24	18	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	 																			
1937-09-24	19	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	 																			
1937-09-24	20	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	 						135	164	2	30.12	49	48	OR	N		10	4			
1937-09-24	21	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	 																			
1937-09-24	22	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	 																			
1937-09-24	23	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	 																			
1937-09-24	24	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0031.JPG	 						135	164	2	30.12	50	49	OR	N		10	4			
1937-09-25	1	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 																			
1937-09-25	2	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 																			
1937-09-25	3	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 																			
1937-09-25	4	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 						135	164		30.09	50	49	OR	N		10	4			
1937-09-25	5	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 																			
1937-09-25	6	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 																			
1937-09-25	7	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 																			
1937-09-25	8	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 						135	164		30.10	50	49	or	N		10	7			
1937-09-25	9	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 																			
1937-09-25	10	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 																			
1937-09-25	11	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 																			
1937-09-25	12	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	Noon: Juneau						135	164		30.13	50	49	od	e		10	7			
1937-09-25	13	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 																			
1937-09-25	14	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 																			
1937-09-25	15	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 																			
1937-09-25	16	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 									30.11	51	51	od	N		10	7			
1937-09-25	17	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 																			
1937-09-25	18	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 																			
1937-09-25	19	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 																			
1937-09-25	20	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 									30.12	52	51	od	N		10	7			
1937-09-25	21	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 																			
1937-09-25	22	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 																			
1937-09-25	23	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 																			
1937-09-25	24	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0032.JPG	 									30.14	51	50	o	N		10	7			
1937-09-26	1	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 																			
1937-09-26	2	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 																			
1937-09-26	3	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 																			
1937-09-26	4	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 									30.14	50	49	O	N		10	7			
1937-09-26	5	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 																			
1937-09-26	6	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 																			
1937-09-26	7	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 																			
1937-09-26	8	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 									30.13	49	48	O	CUN		10	7			
1937-09-26	9	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 																			
1937-09-26	10	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 																			
1937-09-26	11	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 																			
1937-09-26	12	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	Noon: Juneau						135	164	2	30.20	50	49	or	N		10	4			
1937-09-26	13	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 																			
1937-09-26	14	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 																			
1937-09-26	15	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 																			
1937-09-26	16	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 									30.22	49	48	od	N		10	7			
1937-09-26	17	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 																			
1937-09-26	18	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 																			
1937-09-26	19	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 																			
1937-09-26	20	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 						135	164	2	30.24	50	49	or	N		10	7			
1937-09-26	21	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 																			
1937-09-26	22	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 																			
1937-09-26	23	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 																			
1937-09-26	24	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0033.JPG	 									30.28	50	49	or	N		10	7			
1937-09-27	1	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0034.JPG	 																			
1937-09-27	2	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0034.JPG	 																			
1937-09-27	3	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0034.JPG	 									30.29	50	48	O	CUN		10	7			
1937-09-27	4	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0034.JPG	 																			
1937-09-27	5	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/6904/23690418/content/dc-metro/rg-026/585454/0002/Haida-1937-09/Haida-1937-09-0034.JPG	 																			
