YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Clouds	From	Amount	VisM	Flora&Fauna	People	Ships
1922-08-19	9	53.89	-166.53			0.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	 			53.89	-166.53															
1922-08-19	10	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	 			53.89	-166.53															
1922-08-19	11	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	 			53.89	-166.53															
1922-08-19	12	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	Noon: Dutch Harbor			53.89	-166.53		158	176	5	29.62	60		oc	a-cu	157.5	10	20			
1922-08-19	13	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	 			53.89	-166.53															
1922-08-19	14	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	 			53.89	-166.53															
1922-08-19	15	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	 			53.89	-166.53															
1922-08-19	16	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	1625: Got Underway			53.89	-166.53		225	244	5	29.58	60		oc	cu	225	10	50			
1922-08-19	17	53.98	-166.5	nxe		5.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	1725: cc 33			53.975	-166.5	nxe	225	244	13	29.57	56	49	bc	cu	225	9	50			
1922-08-19	18	54.12	-166.35	24		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	1830: cc 47			54.116	-166.349	24	225	244	13	29.58	52	49	bc	cu	225	8	50			
1922-08-19	19	54.23	-166.13	40		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	 			54.2251	-166.134	40	248	266	13	29.61	49	49	bc	cu-n	247.5	8	20			
1922-08-19	20	54.22	-165.82	v		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	2040: Anchored off village at Akutan Harbor			54.22	-165.82	v	248	266	19	29.60	51	49	bc	cu-n	247.5	9	20			
1922-08-19	21	54.13	-165.77	v		6.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	 			54 8N	165 46W	v														
1922-08-19	22	54.13	-165.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	 			54 8N	165 46W															
1922-08-19	23	54.13	-165.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	 			54 8N	165 46W															
1922-08-19	24	54.13	-165.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0026.JPG	 			54 8N	165 46W		248	266	8	29.60	50		ocr	n	247.5	10	2			
1922-08-20	1	54.13	-165.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54 8N	165 46W															
1922-08-20	2	54.13	-165.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54 8N	165 46W															
1922-08-20	3	54.13	-165.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54 8N	165 46W															
1922-08-20	4	54.13	-165.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54 8N	165 46W		0	0	0	29.53	47		of				1			
1922-08-20	5	54.13	-165.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54 8N	165 46W															
1922-08-20	6	54.13	-165.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54 8N	165 46W															
1922-08-20	7	54.13	-165.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54 8N	165 46W															
1922-08-20	8	54.13	-165.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54 8N	165 46W		0	0	0	29.58	48		bc	s-cu		6	20			
1922-08-20	9	54.13	-165.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54 8N	165 46W															
1922-08-20	10	54.13	-165.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54 8N	165 46W															
1922-08-20	11	54.13	-165.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54 8N	165 46W															
1922-08-20	12	54.13	-165.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54 8N	165 46W		315	334	2	29.59	50		ocz	a cu	315	9	7			
1922-08-20	13	54.13	-165.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	1305: Moved to dock.			54 8N	165 46W															
1922-08-20	14	54.13	-165.79			2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54.13	-165.79															
1922-08-20	15	54.13	-165.79			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54.13	-165.79															
1922-08-20	16	54.13	-165.79			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54.13	-165.79					29.66	46		bcz	cu		9	20			
1922-08-20	17	54.13	-165.79			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54.13	-165.79															
1922-08-20	18	54.13	-165.79			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54.13	-165.79															
1922-08-20	19	54.13	-165.79			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54.13	-165.79															
1922-08-20	20	54.13	-165.79			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54.13	-165.79					29.70	47		bc	cu		7	7			
1922-08-20	21	54.13	-165.79			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54.13	-165.79															
1922-08-20	22	54.13	-165.79			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54.13	-165.79															
1922-08-20	23	54.13	-165.79			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54.13	-165.79															
1922-08-20	24	54.13	-165.79			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0027.JPG	 			54.13	-165.79		135	154	2	29.72	49		bc	cu	135	8	1			
1922-08-21	1	54.13	-165.79			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0029.JPG	 			54.13	-165.79															
1922-08-21	2	54.13	-165.79			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	 			54.13	-165.79															
1922-08-21	3	54.13	-165.79			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	 			54.13	-165.79															
1922-08-21	4	54.13	-165.79			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	 			54.13	-165.79		225	244	2	29.72	44		bc	cu	225	4				
1922-08-21	5	54.13	-165.79			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	 			54.13	-165.79															
1922-08-21	6	54.13	-165.79			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	 			54.13	-165.79															
1922-08-21	7	54.13	-165.79			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	 			54.13	-165.79															
1922-08-21	8	54.13	-165.79			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	0800: Got Underway. Stood around North Head			54.13	-165.79		158	176	5	29.72	50		bc	cu	112.5	8				
1922-08-21	9	54.22	-165.74	nxe		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	 			54.22	-165.74	nxe	158	176	8	29.71	52	47	bc	cu	112.5	8	20			
1922-08-21	10	54.24	-165.97	v		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	1025: Lava Point abm dist 2.7 mi cc 202. 1050 cc 51			54.24	-165.97	v	158	176	8	29.68	47	48	bc	cu	112.5	8	50			
1922-08-21	11	54.15	-166.18	v		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	 			54.15	-166.18	v	158	176	8	29.66	50	50	bc	cu	112.5	5	50			
1922-08-21	12	54.28	-165.92	51		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	1238: cc 55			54 17N	165 55W	51	90	109	8	29.64	52	50	bc	cu	112.5	6	50			
1922-08-21	13	54.36	-165.63	52		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	 			54.3597	-165.63	52	158	176	24	29.65	52	48	bc	cu	157.5	9	20			
1922-08-21	14	54.43	-165.34	55		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	 			54.4274	-165.337	55	180	199	24	29.66	50	48	bc	cu	157.5	9	20			
1922-08-21	15	54.5	-165.04	55		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	1540: Anchored off Sasrichef LH			54.4952	-165.043	55	158	176	19	29.68	48	48	bc	cu	157.5	9	20			
1922-08-21	16	54.61	-164.95	v		6.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	 			54.61	-164.95	v	158	176	24	29.67	46	48	oc	cu	157.5	10	4			
1922-08-21	17	54.61	-164.95	v		a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	1705: Underway for Scotch Cap.			54.61	-164.95	v	146	165	24	29.65	48	48	bcp	cu n	157.5	8	7			
1922-08-21	18	54.47	-164.96	v		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	1855: Anchored off Scotch Cap.			54.47	-164.96	v	158	176	24	29.65	47	48	bcp	cu n	157.5	8	50			
1922-08-21	19	54.38	-164.75	v		9.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	1945: Underway cc 248.			54.3783	-164.745	v	158	176	13	29.68	48	48	oc	cu n	157.5	8	80			
1922-08-21	20	54.38	-164.8	248		1.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	 			54 23N	164 48W	248	158	176	8	29.70	48	48	oc	cu n	157.5	8	80			
1922-08-21	21	54.39	-165.04	248		10.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	2108: Sarichef Lt brg 24 T Scotch Cap Lt brg 89 T.			54.39	-165.04	248	158	176	8	29.68	46	47	or	n	157.5	10	20			
1922-08-21	22	54.41	-165.36	248		10.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	 			54.4055	-165.361	248	180	199	8	29.68	46	47	bc	n	180	7	7			
1922-08-21	23	54.42	-165.68	248		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	2303: cc 222			54.4208	-165.684	248	180	199	13	29.65	48	49	bc	cu-n	180	8	7			
1922-08-21	24	54.37	-165.95	223		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/6821/23682105/content/dc-metro/rg-026/585454/0002/Haida-1922-08/Haida-1922-08-0028.JPG	 			54.3697	-165.951	223	180	199	19	29.63	48	49	op	n	180	10	7			
