YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount	VisM	Ships	Other
1933-06-10	20	56.2	-132.02			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	8PM: Fools Harbor			56.20417	-132.02333		68	96	2	30.28	58	53		OP	N	10	20		
1933-06-10	21	56.2	-132.02			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	 			56.20417	-132.02333														
1933-06-10	22	56.2	-132.02			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	 			56.20417	-132.02333														
1933-06-10	23	56.2	-132.02			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	 			56.20417	-132.02333														
1933-06-10	24	56.2	-132.02			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	 			56.20417	-132.02333		45	74	2	30.30	46	44		O	N	10	20		
1933-06-11	1	56.2	-132.02			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0018.JPG	 			56.20417	-132.02333														
1933-06-11	2	56.2	-132.02			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	 			56.20417	-132.02333														
1933-06-11	3	56.2	-132.02			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	 			56.20417	-132.02333														
1933-06-11	4	56.2	-132.02			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	 			56.20417	-132.02333					30.32	49	45		OZ	SCU	10	7		
1933-06-11	5	56.2	-132.02			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	"0510: Underway, cc var. standing out of Fools Inlet 0525 cc 85 pgc 0540 Southeast Cove ats. dist. 1 mi. cc 220 pgc. Entering Earnest Sound 0545 Kukan Pt. atp dist. 0.5 mi. cc 207 pgc"			56.20417	-132.02333														
1933-06-11	6	56.05	-132.08	207		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	0603: Niblack Is. ats. dist. 0.5 mi. cc 180 pgc 0626 Eaton Pt. atp. dist. 0.5 mi. cc 190 pgc 0635 Bronson Is. ats. dist. 0.5 mi. cc 210 pgc 0642 Westerly Is. ats. dist. 0.5 mi. cc 225 pgc			56.05	-132.08	207	360	29	5	30.32	45	43	48	CZ	SCU	9	20		
1933-06-11	7	55.85	-132.22	225		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	0721: McHenry Ledge Buoy atp. dist. 0.5 mi. cc 160 pgc  Entering Clarence Strait. 			55.8507	-132.22	225	360	29	5	30.33	47	45	48	C	CU	9	20		
1933-06-11	8	55.48	-131.96	160		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	"0811: Ship Is. Lt. atp. dist. 1 mi. 0821 Ship Is. Lt. brg. 0 pgc, cc to 118 pgc 0857 Caamano Pt. Beacon atp. dist. 1 mi. cc to 111 pgc"			55.4793	-131.964	160	360	29	5	30.33	49	47	48	C	CUN	9	20		
1933-06-11	9	55.48	-131.96	132		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	0918: Guard Is. Lt. ats. dist. 1 mi. cc to 128 pgc. Standing into Tongass Narrows 0933 Rosa Reef Lt. ats. dist. 0.5 mi. cc var through Tongass Narrows			55.4793	-131.964	132			0	30.33	50	46	48	C	CUN	8	20		
1933-06-11	10	55.34	-131.67	v		13.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	"1004: Stopped Drifting 1017 Standard speed, standing out of Tongass Narrows 1032 Potter Rock Buoy atp. dist. 200 yds. 1049: Cutter Rocks Beacon atp. dist. 0.5 mi. cc to 113 pgc  Standing into Revillagigedo Channel 1054 Spire Is. Lt. ats, dist. 0.5 mi. cc to 136 "			55.34	-131.67	v	281	310	2	30.30	52	47	48	BC	CUN	4	20		
1933-06-11	11	55.26	-131.47	v		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	"1108: Angle Pt. Lt. atp. dist. 0.5 mi. cc to 116 pgc 1134 Hog Rocks Lt. ats, dist 0.5 mi. cc to 130 pgc 1148 Twin Is. ats. dist. 0.5 mi. cc to 146 pgc"			55.26	-131.47	v			0	30.30	56	49	46	BC	CICU	3	20		
1933-06-11	12	55.12	-131.17	v		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	1201: Mary Is. Lt. ats. dist. 1 mi. cc to 158 pgc (161 T) 1226 Black Rock Lt. atp. dist. 1 1/2 mi.			55 7N	131 10W	v	315	344	2	30.30	57	50	52	BC	CICU	3	20		
1933-06-11	13	54.89	-131.03	161		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	1329: Tree Pt. Lt. atp. dist. 1 1/5 mi.  1331 cc to 138 pgc (141 T) 			54.8931	-131.029	161	338	6	5	30.28	57	50	52	BC	CICU	4	50		
1933-06-11	14	54.69	-130.83	151		13.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	1422: Holliday Is. ats. dist. 1/2 mi. Entered Holliday Passage cc to 164 pgc (167 T) 1451 Whitesand Islet ats. dist. 2 1/4 mi. cc to 162 pgc (165 T)			54.69	-130.833	151	338	6	2	30.27	57	52	52	BC	CICU	5	50		
1933-06-11	15	54.48	-130.68	157		13.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	1531: Hodgson Reef Gas and Whistling Buoy atp. dist. 2 3/4 mi. 1551 Lucy Is. Lt. ats. dist. 1 mi. cc to 143 pgc (146 T)			54.4767	-130.675	157	22	52	2	30.25	62	55	52	BC	CICU	3	50		
1933-06-11	16	54.25	-130.55	162		13.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	1626: Kinahan Is. atp dist. 1 1/2 mi.  1633 Green Top Is. atp. dist. 1 mi. cc 146 pgc 1655 cc 119 pgc			54.2535	-130.546	162	22	52	2	30.24	63	55	52	BC	CICU	3	50		
1933-06-11	17	54.06	-130.27	144		13.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	1715: Hanmer Is. atp. cc 152 pgc 1725 cc 163 pgc 1752 Watson Rock Lt. atp. dist. 1/2 mi. cc 118 pgc			54.062	-130.27	144	315	344	5	30.22	61	55	50	BC	CICU	4	50		
1933-06-11	18	53.88	-130.09	144		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	1805: Calvert Pt. ats. dist. 1/2 mi. cc 130 pgc. Entering Grenville Channel steering mid channel courses 1817 Bonwick Pt. ats. dist. 1/2 mi. 			53.88	-130.09	144	315	344	5	30.20	58	52	50	BC	CICU	7	20		
1933-06-11	19	53.72	-129.82	v		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	1955: Lowe Inlet Pt. Beacon atp. dist. 1/4 mi.			53.72	-129.82	v	315	344	2	30.18	59	52	50	BC	CICU	8	20		
1933-06-11	20	53.53	-129.6	v		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	2056: Yoke Pt. Beacon ats. dist. 1/4 mi. cc to 120 pgc entering Wright Sound			53 32N	129 36W	v	315	344	2	30.18	57	50	50	BC	CICU	10	20		
1933-06-11	21	53.37	-129.33	v		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	2134: cc var standing into Homes Bay			53.37	-129.33	v	315	344	2	30.16	57	53	50	O	ACU	10	20		
1933-06-11	22	53.27	-129.08	v		11.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	2200: Anchored in Center Homes bay			53.274	-129.084	v	315	344	2	30.17	56	53	50	O	CUN	10	20		
1933-06-11	23	53.27	-129.08			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	 			53.274	-129.084														
1933-06-11	24	53.27	-129.08			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0017.JPG	 			53.274	-129.084					30.19	57	53		OZ	CUN	10	7		
