YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Mid	From	Amount	VisM	Ships	Other
1946-08-20	13	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	 			55.333	-131.627																
1946-08-20	14	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	 			55.333	-131.627																
1946-08-20	15	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	 			55.333	-131.627																
1946-08-20	16	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	 			55.333	-131.627		135	164	13	30.00	64	62		or	st ns		135	10	1		
1946-08-20	17	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	 			55.333	-131.627																
1946-08-20	18	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	 			55.333	-131.627																
1946-08-20	19	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	 			55.333	-131.627																
1946-08-20	20	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	 			55.333	-131.627		135	164	13	30.01	63	61		r	st ns		135	10	0.5		
1946-08-20	21	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	 			55.333	-131.627																
1946-08-20	22	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	 			55.333	-131.627																
1946-08-20	23	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	 			55.333	-131.627																
1946-08-20	24	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0031.JPG	 			55.333	-131.627		135	164	13	30.01	61	60		or	st ns		135	10	0.5		
1946-08-21	1	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627																
1946-08-21	2	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627																
1946-08-21	3	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627																
1946-08-21	4	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627		0	0	0	30.04	58	56		or	st ns			10	4		
1946-08-21	5	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627																
1946-08-21	6	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627																
1946-08-21	7	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627																
1946-08-21	8	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627		0	0	0	29.97	61	60		or	st ns			10	2		
1946-08-21	9	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627																
1946-08-21	10	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627																
1946-08-21	11	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627																
1946-08-21	12	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	Noon: Ketchikan			55.333	-131.627		135	164	5	30.00	63	62		or	ns			10	2		
1946-08-21	13	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627																
1946-08-21	14	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627																
1946-08-21	15	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627																
1946-08-21	16	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627		180	209	8	30.00	62	60		or	ns		180	10	2		
1946-08-21	17	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627																
1946-08-21	18	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627																
1946-08-21	19	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627																
1946-08-21	20	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627		180	209	8	30.00	63	62		or	ns		180	10	2		
1946-08-21	21	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627																
1946-08-21	22	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627																
1946-08-21	23	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627																
1946-08-21	24	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0032.JPG	 			55.333	-131.627		180	209	5	30.01	64	63		or	ns		180	10	2		
1946-08-22	1	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0034.JPG	 			55.333	-131.627																
1946-08-22	2	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	 			55.333	-131.627																
1946-08-22	3	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	 			55.333	-131.627																
1946-08-22	4	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	 			55.333	-131.627		158	186	5	29.99	64	63		or	ns		157.5	10	2		
1946-08-22	5	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	 			55.333	-131.627																
1946-08-22	6	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	 			55.333	-131.627																
1946-08-22	7	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	 			55.333	-131.627																
1946-08-22	8	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	 			55.333	-131.627		135	164	8	30.09	64	63		or	ns		135	10	4		
1946-08-22	9	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	 			55.333	-131.627																
1946-08-22	10	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	 			55.333	-131.627																
1946-08-22	11	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	1145: Got Underway			55.333	-131.627																
1946-08-22	12	55.37	-131.73	888		6.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	1200: Standing through Tongass Narrows 1239 Channel Is Lt abm stbd 0.25mi course 327T 1245 cc 313T 1255 Guard Is abm 0.25mi cc 292T into Clarence Str Noon: Tongass Narrows			55.37	-131.73	v	135	164	8	30.07	64	63	56	or	ns		135	10	2		
1946-08-22	13	55.45	-131.91	292		11.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	1320: 305T 1355 cc 331T			55.45	-131.91	292	270	299	5	29.94	62	60	50	or	st ns		270	10	4		
1946-08-22	14	55.58	-132.28	303		15.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	 			55.583	-132.275	303	270	299	8	29.90	58	56	52	or	st ns		270	10	4		
1946-08-22	15	55.81	-132.44	331		15.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	1524: 325T			55.806	-132.44	331	124	153	24	29.88	57	56	50	or	st ns		123.75	10	4		
1946-08-22	16	56.01	-132.71	327		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	1605: 340T 1637 Key Rf abm port 1.25mi 1639 cc 314T Nesbit Rf abm stbd 0.75mi 1657 cc 330T			56.009	-132.714	327	124	153	19	29.85	57	56	54	or	st ns		123.75	10	7		
1946-08-22	17	56.22	-132.88	330		14.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7192/23719217/content/dc-metro/rg-026/587169/0002/Haida-1946-08/Haida-1946-08-0033.JPG	1738: Bushy Is Lt abm port 0.5mi cc 296T through Snow Passage cc 315T into Sumner Str 1749 cc 276T			56.215	-132.88	330	169	198	19	29.84	58	57	53	or	ns		168.75	10	4		
