YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Long	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships	Other
1879-08-12	19	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0082.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0082.JPG	 						248	244	5	29.86	84	80	76	84	bc	cir cum	6				
1879-08-12	20	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0082.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0082.JPG	 						248	244	5	29.87	82	79	76	84	bc	cir cum	8				
1879-08-12	21	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0082.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0082.JPG	 						225	221	5	29.88	80	79	75	82	bc	stra	8				
1879-08-12	22	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0082.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0082.JPG	 						225	221	5	29.88	80	78	75	81	bc	stra	8				
1879-08-12	23	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0082.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0082.JPG	 						203	199	5	29.89	80	77	75	81	bc	stra	8				
1879-08-12	24	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0082.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0082.JPG	 						180	176	5	29.89	80	77	75	81	bc	stra	8				
1879-08-13	1	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						191	187	5	29.88	78	77	75	82	cbw	cum stra	8				
1879-08-13	2	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						225	221	3	29.88	78	76	74	82	cbw	cum stra	8				
1879-08-13	3	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						225	221	2	29.89	78	76	74	82	cbw	cum circum	3				
1879-08-13	4	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						225	221	2	29.89	78	76	74	82	cbw	cum circum	1				
1879-08-13	5	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						248	244	5	29.88	78	77	75	82	bc	cir cum	2				
1879-08-13	6	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						248	244	5	29.88	78	77	76	82	bc	cir cum	2				
1879-08-13	7	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						248	244	5	29.88	79	78	76	82	bc	cir cum	2			0730h:  USS Richmond present	
1879-08-13	8	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	"0800: Yokohama, Japan"						248	244	5	29.88	79	78	76	82	bc	cir cum	2			0835h:  USS Monongahela got underway and went out.	
1879-08-13	9	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						191	187	5	29.86	84	80	75	82	oc	cir cum nimb	0				
1879-08-13	10	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						191	187	5	29.86	85	81	75	82	bc	cir cum nimb	1				
1879-08-13	11	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						191	187	5	29.85	86	83	75	82	bc	cir cum nimb	2				
1879-08-13	12	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						191	187	8	29.84	87	83	76	82	bc	cir cum nimb	1				
1879-08-13	13	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						180	176	8	29.83	86	83	77	83	zbc	cum circum	1				
1879-08-13	14	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						180	176	8	29.81	87	83	77	83	zbc	cum circum	2				
1879-08-13	15	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						180	176	8	29.79	87	83	78	83	zbc	cir circum cum cumstra	3				
1879-08-13	16	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						180	176	8	29.77	87	82	78	83	zbc	cir circum cum cumstra	4				
1879-08-13	17	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						203	199	8	29.75	88	81	78	82	zbc	cir stra	4				
1879-08-13	18	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						191	187	8	29.75	87	81	78	82	zbc	cir stra	6				
1879-08-13	19	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						191	187	8	29.73	86	80	78	82	zbc	cir stra	7				
1879-08-13	20	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						203	199	8	29.73	85	80	78	82	zbc	cir stra	6				
1879-08-13	21	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						225	221	8	29.73	82	80	78	82	zbc	circum cumstra	6				
1879-08-13	22	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						214	210	8	29.72	82	80	78	82	bc	cum cumstra	6				
1879-08-13	23	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						203	199	8	29.72	82	80	78	82	lbc	cum cumstra	7				
1879-08-13	24	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0083.JPG	 						225	221	8	29.71	82	80	78	82	bc	cum cumstra	8				
1879-08-14	1	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						248	244	5	29.71	81	78	77	81	mco	nimb cum cumstra	0				
1879-08-14	2	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						225	221	2	29.71	80	78	77	81	mco	nimb cum cumstra	0				
1879-08-14	3	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						180	176	2	29.69	80	79	78	81	mco	nimb cum cumstra	0				
1879-08-14	4	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						0	0	0	29.69	79	79	78	81	mco	nimb cum cumstra	0				
1879-08-14	5	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						360	356	2	29.68	80	79	78	78	pbc	cir cum nimb	3				
1879-08-14	6	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						11	7	5	29.68	80	78	77	78	mco	cum nimb	0				
1879-08-14	7	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						360	356	3	29.67	80	78	77	78	mco	cum nimb	0			0730h:  USS Richmond present	
1879-08-14	8	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	"0800: Yokohama, Japan"						360	356	2	29.68	84	79	78	78	cbm	cir cum nimb	7				
1879-08-14	9	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						0	0	0	29.69	85	83	80	83	zbc	cir circum cirstra cum	6				
1879-08-14	10	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						158	154	3	29.69	86	86	81	83	zbc	cir circum cirstra cum cumstra	5				
1879-08-14	11	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						158	154	3	29.68	90	85	79	84	zbc	cir circum cirstra cum cumstra	6				
1879-08-14	12	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						158	154	6	29.68	92	87	81	84	zbc	cir circum cirstra cum	5				
1879-08-14	13	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						135	131	2	29.67	90	85	80	84	cbm	cir circum	7				
1879-08-14	14	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						158	154	2	29.66	92	84	80	84	cbm	cir circum	7				
1879-08-14	15	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						158	154	5	29.64	92	84	79	84	cbm	cir stra	9				
1879-08-14	16	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						158	154	5	29.64	90	84	79	83	cbm	cir stra	9				
1879-08-14	17	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						158	154	8	29.64	89	85	80	83	zbc	cir circum cum cumstra	3				
1879-08-14	18	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						158	154	8	29.64	85	83	80	83	zbc	cir circum stra cum cumstra	5				
1879-08-14	19	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						180	176	5	29.63	84	83	78	82	zbc	stra circum cum cumstra	6				
1879-08-14	20	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						203	199	2	29.63	81	80	78	82	zbcl	stra circum cum cumstra	5				
1879-08-14	21	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						0	0	0	29.63	83	82	79	82	zbc	cum cirstra	7				
1879-08-14	22	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						0	0	0	29.63	84	82	80	82	zbc	cum cirstra	9				
1879-08-14	23	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						338	334	2	29.63	84	82	80	82	zbc	cum cirstra	9				
1879-08-14	24	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0084.JPG	 						315	311	2	29.63	84	82	80	82	zbc	cum cirstra	9				
1879-08-15	1	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	 						315	311	2	29.63	82	81	79	82	bc	cum	9				
1879-08-15	2	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	 						315	311	2	29.63	81	82	78	82	lbc	cum	9				
1879-08-15	3	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	 						315	311	2	29.63	80	80	77	82	b	cum	10				
1879-08-15	4	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	 						338	334	2	29.63	80	80	76	82	b	cum	10				
1879-08-15	5	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	 						326	322	2	29.65	82	78	75	82	zbc	cir circum cirstra cum	8				
1879-08-15	6	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	 						315	311	2	29.68	84	78	75	82	zbc	cir cirstra cumstra	8				
1879-08-15	7	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	 						315	311	2	29.71	85	80	76	83	zbc	cir cirstra cumstra	9			0730h:  USS Richmond present	
1879-08-15	8	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	"0800: Yokohama, Japan"						315	311	2	29.72	86	82	76	83	zbc	cir cirstra cumstra	9				
1879-08-15	9	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	 						135	131	2	29.72	86	85	79	83	zbc	cir cirstra cumstra	9				
1879-08-15	10	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	 						158	154	5	29.72	90	85	78	83	zbc	cir cirstra cumstra	9				
1879-08-15	11	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	 						135	131	5	29.72	91	85	78	83	zbc	cir cirstra cumstra	9				
1879-08-15	12	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	 						146	142	5	29.72	93	87	79	84	zbc	cir cirstra cumstra	9				
1879-08-15	13	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol40of46/ashuelot-vol40of46_0085.JPG	 						203	199	5	29.72	94	92	80	85	bc	cir cum	8				
