YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Long	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Flora&Fauna	People	Ships	Other
1866-06-19	24	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						338	308	13	30.15	55		bcq				
1866-06-20	1	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						315	285	19				oqr				
1866-06-20	2	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						315	285	19		56		oqr				
1866-06-20	3	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						315	285	19				oqr				
1866-06-20	4	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						315	285	2	30.18	56		bcqm				
1866-06-20	5	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						270	240	7				oq				
1866-06-20	6	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						270	240	7				oq				
1866-06-20	7	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						270	240	7				oq				
1866-06-20	8	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						270	240	7	30.21			oq				
1866-06-20	9	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						270	240	5				bc				
1866-06-20	10	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						270	240	5		60		bc				
1866-06-20	11	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						270	240	5				bc				
1866-06-20	12	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	Noon: SImon's Town Harbor						270	240	5	30.29	60		bc				
1866-06-20	13	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						270	240	5				bc				
1866-06-20	14	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						270	240	5		60		bc				
1866-06-20	15	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						270	240	5				bc				
1866-06-20	16	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						315	285	2	30.28	59		bc				
1866-06-20	17	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						315	285	2				bc				
1866-06-20	18	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						315	285	2		58		bc				
1866-06-20	19	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						315	285	2				bc				
1866-06-20	20	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						315	285	2	30.27	55		bc				
1866-06-20	21	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						315	285	2				bc				
1866-06-20	22	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						315	285	2		55		bc				
1866-06-20	23	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						315	285	2				bc				
1866-06-20	24	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-110.JPG	 						315	285	2	30.27	55		bc				
1866-06-21	1	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						338	308	5				bc				
1866-06-21	2	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						338	308	6		55		o				
1866-06-21	3	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						338	308	6				od				
1866-06-21	4	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						338	308	9	30.19	54		or				
1866-06-21	5	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						338	308	9				or				
1866-06-21	6	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						315	285	8		55		or				
1866-06-21	7	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						315	285	8				or				
1866-06-21	8	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						349	319	8	30.18	55		or				
1866-06-21	9	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						315	285	5				or				
1866-06-21	10	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						315	285	5		57		or				
1866-06-21	11	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						315	285	5				or				
1866-06-21	12	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	Noon: SImon's Town Harbor						315	285	5	30.21	57		or				
1866-06-21	13	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						338	308	8		57		od				
1866-06-21	14	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						338	308	8				or				
1866-06-21	15	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						338	308	8				bnc				
1866-06-21	16	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						338	308	8	30.20	56		bnc				
1866-06-21	17	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						225	195	8				bnc				
1866-06-21	18	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						225	195	5		55		bnc				
1866-06-21	19	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						248	218	2				bnc				
1866-06-21	20	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						248	218	2	30.31	55		bnc				
1866-06-21	21	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						158	128	2				bnc				
1866-06-21	22	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						158	128	2		55		bnc				
1866-06-21	23	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						158	128	2				bnc				
1866-06-21	24	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						158	128	2	30.30	54		bnc				
1866-06-22	1	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						225	195	2				bc				
1866-06-22	2	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						225	195	2				bc				
1866-06-22	3	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						225	195	2				bc				
1866-06-22	4	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						225	195	2	30.32	50		bc				
1866-06-22	5	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						225	195	2				b				
1866-06-22	6	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						225	195	2		50		b				
1866-06-22	7	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						225	195	2				b				
1866-06-22	8	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						225	195	2	30.40	53		b				
1866-06-22	9	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						225	195	2				b				
1866-06-22	10	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						225	195	2		60		b				
1866-06-22	11	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						225	195	2				b				
1866-06-22	12	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	Noon: SImon's Town Harbor						225	195	2	30.40	64		b				
1866-06-22	13	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						270	240	2				bc				
1866-06-22	14	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						270	240	2				bc				
1866-06-22	15	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						270	240	2				bc				
1866-06-22	16	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						270	240	2		60		bc				
1866-06-22	17	-34.19	18.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-111.JPG	 						270	240	2	30.40			b				
