YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Ships
1941-06-24	16	54.75	-131.95	199	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0065.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0065.JPG	1639: Cape Chacon abeam to starboard dist 2.5 miles. cc 233 1655: 265					199	180	5	29.83	60	58		o	S Cu		10	20	
1941-06-24	17	54.61	-132.13	212	 	10.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0065.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0065.JPG	 					270	270	5	29.83	59	57		o	S Cu		10	20	
1941-06-24	18	54.60	-132.47	265	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0065.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0065.JPG	"1847: Cape Muzon abeam to starboard dist 4 miles Cc 272, entering Gulf of Alaska"					265	270	5	29.83	58	56		od	N		10	20	
1941-06-24	19	54.60	-132.82	267	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0065.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0065.JPG	 					272	270	5	29.84	57	56		o	S Cu		10	20	
1941-06-24	20	54.62	-133.17	272	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0065.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0065.JPG	 			54 37N	133 10W	272	270	5	29.85	56	54		o	S Cu		10	20	
1941-06-24	21	54.61	-133.49	272	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0065.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0065.JPG	2125: Ferrester Island abeam to starboard at 8 miles.					272	270	5	29.87	54	53		c	S Cu		9	20	
1941-06-24	22	54.61	-133.81	272	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0065.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0065.JPG	2225: 299					272	270	5	29.88	54	53		c	S Cu		9	20	
1941-06-24	23	54.65	-134.10	288	 	11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0065.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0065.JPG	 					299	270	5	29.89	54	53		bc	A Cu		9	50	
1941-06-24	24	54.83	-134.67	299	 	23.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0065.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0065.JPG	Set clocks back one hour to Zone Plus Nine Time.					299	270	5	29.89	54	52		bc	CiCu		6	50	
1941-06-25	1	54.91	-134.95	299	 	11.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0068.JPG	 					299	315	5	29.91	54	51		bc	A Cu		4	20	
1941-06-25	2	54.99	-135.23	299	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	 					299	315	5	29.91	54	51		bc	A Cu		4	20	
1941-06-25	3	55.07	-135.51	299	 	11.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	 					299	315	5	29.91	53	51		bc	A Cu		4	20	
1941-06-25	4	55.15	-135.79	299	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	0400: Determined gyro compass error as 1 deg 30' west by an azimuth with the sun.					299	315	5	29.93	54	51		bc	A Cu		5	20	
1941-06-25	5	55.23	-136.07	299	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	 					299	315	5	29.95	58	55		c	A Cu		9	20	
1941-06-25	6	55.31	-136.35	299	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	0633: 302					299	315	5	29.95	56	53		r	N		10	20	
1941-06-25	7	55.39	-136.63	300	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	 					302	315	5	29.94	64	58		o	A Cu		8	20	
1941-06-25	8	55.48	-136.90	302	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	 			55 29N	136 54W	302	315	5	29.93	64	58		c	A Cu		7	20	
1941-06-25	9	55.58	-137.17	302	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	 					302	315	5	29.93	64	58		c	A Cu		8	20	
1941-06-25	10	55.68	-137.43	302	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	 					302	270	5	29.93	63	57		c	A Cu		8	20	
1941-06-25	11	55.77	-137.70	302	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	 					302	270	5	29.93	59	55		or	N		10	20	
1941-06-25	12	55.87	-137.97	302	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	1215: 299			55 42N	137 28W	302	270	5	29.93	57	54		o	S Cu		10	20	
1941-06-25	13	55.95	-138.27	300	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	 					299	270	5	29.91	56	53		o	S Cu		10	20	
1941-06-25	14	56.03	-138.58	299	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	 					299	270	5	29.91	54	52		o	S Cu		10	20	
1941-06-25	15	56.10	-138.90	299	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	 					299	270	5	29.89	55	52		o	S Cu		10	20	
1941-06-25	16	56.18	-139.21	299	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	 					299	270	5	29.89	54	52		o	S Cu		10	20	
1941-06-25	17	56.26	-139.52	299	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	 					299	225	5	29.85	53	51		o	S Cu		10	20	
1941-06-25	18	56.34	-139.83	299	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	1830: 290 T					299	157.5	8	29.83	52	51		o	S Cu		10	20	
1941-06-25	19	56.41	-140.15	297	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	 					292	157.5	8	29.78	52	51		o	S Cu		10	7	
1941-06-25	20	56.47	-140.48	292	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	 			56 28N	140 29W	292	157.5	8	29.75	52	51		op	Cu N		10	7	
1941-06-25	21	56.53	-140.79	292	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	 					292	157.5	5	29.70	52	51		or	N		10	4	
1941-06-25	22	56.60	-141.10	292	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	 					292	157.5	5	29.69	53	52		or	N		10	4	
1941-06-25	23	56.66	-141.41	292	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	 					292	157.5	5	29.65	53	52		or	N		10	4	
1941-06-25	24	56.72	-141.71	292	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0067.JPG	 					292	157.5	5	29.63	53	52		or	N		10	2	
1941-06-26	1	56.79	-142.02	292	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0070.JPG	 					292	180	5	29.59	53	52		od	N		10	7	
1941-06-26	2	56.85	-142.33	292	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	 					292	180	5	29.59	53	52		o	S CU		10	7	
1941-06-26	3	56.92	-142.64	292	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	 					292	180	5	29.58	53	52		o	S CU		10	7	
1941-06-26	4	56.98	-142.95	292	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	0400: Determined gyro compass error as 1 deg 40' West by an azimuth with the sun.					292	202.5	5	29.56	52	51		od	N		10	7	
1941-06-26	5	57.04	-143.26	292	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	 					292	202.5	5	29.54	52	51		o	S CU		10	7	
1941-06-26	6	57.11	-143.57	292	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	 					292	202.5	5	29.53	52	51		o	S CU		10	7	
1941-06-26	7	57.17	-143.88	292	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	 					292	202.5	5	29.53	52	51		o	S CU		10	7	
1941-06-26	8	57.24	-144.20	292	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	 			57 30N	147 50W	292	202.5	5	29.53	54	52		c	S CU		10	20	
1941-06-26	9	57.30	-144.51	292	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	 					292	202.5	8	29.52	54	53		o	S CU		10	20	
1941-06-26	10	57.36	-144.82	292	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	1040: 276					292	202.5	8	29.52	55	53		c	S CU		9	20	
1941-06-26	11	57.41	-145.15	287	 	11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	 					276	202.5	13	29.53	56	54		c	S CU		9	20	
1941-06-26	12	57.42	-145.48	276	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	 			57 25 20 N	180 29W	276	225	8	29.55	56	54		c	S CU		9	20	
1941-06-26	13	57.44	-145.83	276	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	 					276	225	8	29.59	56	53		c	S CU		9	20	
1941-06-26	14	57.46	-146.18	276	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	 					276	247.5	8	29.62	56	53		c	S CU		8	20	
1941-06-26	15	57.48	-146.53	276	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	 					276	247.5	8	29.63	56	53		c	S CU		8	20	
1941-06-26	16	57.50	-146.88	276	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	 					276	247.5	8	29.65	55	52		c	S CU		6	20	
1941-06-26	17	57.52	-147.23	276	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	 					276	225	8	29.65	55	52		c	S CU		6	20	
1941-06-26	18	57.54	-147.58	276	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	 					276	225	8	29.66	55	53		c	S CU		6	20	
1941-06-26	19	57.56	-147.93	276	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6742/23674296/content/dc-metro/rg-026/585454/0002/Atalanta-1941-06/Atalanta-1941-06-0069.JPG	 					276	225	8	29.69	55	54		c	A Cu		6	20	
