YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Attd	Dry	Wet	Weather	Clouds	From	Amount	VisM	People	Ships	Other
1944-12-11	12	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	"Noon: Ketchikan, Alaksa."						0	0	30.26		45	43	bc	ci	135	3				
1944-12-11	13	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	 																			
1944-12-11	14	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	 						304	2	30.24		52	51	bc	ci	135	3				
1944-12-11	15	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	 																			
1944-12-11	16	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	 						304	2	30.26		50	49	bc	ci	135	3				
1944-12-11	17	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	 																			
1944-12-11	18	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	 						0	0	30.27		45	44	b	none		0				
1944-12-11	19	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	 																			
1944-12-11	20	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	 						315	2	30.26		45	44	b	none		0				
1944-12-11	21	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	 																			
1944-12-11	22	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	 						315	2	30.26		43	43	b	none		0				
1944-12-11	23	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	 																			
1944-12-11	24	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0015.JPG	 						0	0	30.26		44	43	bc	ci		3				
1944-12-12	1	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 																			
1944-12-12	2	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 						0	0	30.25		46	44	bc	ci		4				
1944-12-12	3	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 																			
1944-12-12	4	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 						0	0	30.28		46	44	bc	ci		1				
1944-12-12	5	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 																			
1944-12-12	6	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 						0	0	30.29		46	45	bc	ci		1				
1944-12-12	7	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 																			
1944-12-12	8	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 						293	2	30.30		46	45	bc	ci		1				
1944-12-12	9	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 																			
1944-12-12	10	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 						0	0	30.32		46	45	bc	ci	157.5	1				
1944-12-12	11	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 																			
1944-12-12	12	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	"Noon: Ketchikan, Alaksa."						281	2	30.32		48	46	bc	ci	180	2				
1944-12-12	13	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 																			
1944-12-12	14	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 						0	0	30.31		49	47	bc	ac	202.5	4				
1944-12-12	15	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 																			
1944-12-12	16	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 						113	5	30.34		52	50	bc	ac	202.5	4				
1944-12-12	17	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 																			
1944-12-12	18	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 						0	0	30.36		47	45	bc	cu		5				
1944-12-12	19	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 																			
1944-12-12	20	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 						0	0	30.38		45	44	c	cu		7				
1944-12-12	21	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 																			
1944-12-12	22	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 						135	5	30.37		50	47	bc	cu	157.5	5				
1944-12-12	23	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 																			
1944-12-12	24	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0016.JPG	 						135	8	30.34		51	47	c	sc	157.5	8				
1944-12-13	1	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	 																			
1944-12-13	2	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	 						135	5	30.32		50	47	c	sc		8	50			
1944-12-13	3	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	 																			
1944-12-13	4	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	 						135	2	30.34		51	47	c	sc		8	50			
1944-12-13	5	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	 																			
1944-12-13	6	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	 						135	2	30.38		53	49	o	sc		10	50			
1944-12-13	7	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	 																			
1944-12-13	8	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	 			55 19 58 N	131 37 30 W		135	5	30.40		52	50	oc	ns	157.5	10	20			
1944-12-13	9	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	 																			
1944-12-13	10	55.33	-131.63		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	"1020: Got Underway. 1035 Potter Rock bell buoy brg 67, cc 218. 1055 Blank Id Lt ats dist 0.3 mi cc 176."					v	169	5	30.44		52	50	o	ns	180	10	20			
1944-12-13	11	55.25	-131.63	178	 	4.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	"1138: Warburton Id Lt ats dist 0.3 mi, cc 213."					176	180	5	30.43		52	50	o	ns	180	10	20			
1944-12-13	12	55.08	-131.68	189	 	10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	"Noon: cc 203. Noon: Hid Reef Buoy, Nichols Passage."			55 4 30 N	131 41W	213	180	8	30.43		52	50	o	ns	180	10	20			
1944-12-13	13	54.90	-131.82	203	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	"1343: McLean Pt Lt ats, dist 2.0 mi.1355 cc 195."					203	135	8	30.42		53	49	o	ns	180	10	20			
1944-12-13	14	54.73	-131.95	201	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	1445: cc 308.					203	135	8	30.40		53	50	o	ns	180	10	20			
1944-12-13	15	54.62	-132.08	214	 	8.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	1526: cc var into Brownson Bay.					208	90	8	30.37		52	50	o	ns	180	10	20			
1944-12-13	16	54.73	-132.25	888	 	8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	1621: Anchored. Brgs: R tan Bay Entrance 200; L tan 194.					v	90	5	30.35		51	50	o	ns	180	10	20			
1944-12-13	17	54.76	-132.23	888	 	2.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	 					v														
1944-12-13	18	54.76	-132.23		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	 						113	2	30.42		51	49	bc	ac	135	4	50			
1944-12-13	19	54.76	-132.23		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	 																			
1944-12-13	20	54.76	-132.23		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	 			54 45 50 N	132 13 58 W		113	2	30.42		51	48	b	none		0	50			
1944-12-13	21	54.76	-132.23		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	 																			
1944-12-13	22	54.76	-132.23		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	 						113	2	30.43		51	48	bc	ac		3	50			
1944-12-13	23	54.76	-132.23		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	 																			
1944-12-13	24	54.76	-132.23		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0017.JPG	 						113	2	30.48		50	47	bc	ac		2	50			
1944-12-14	1	54.76	-132.23		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0018.JPG	 																			
1944-12-14	2	54.76	-132.23		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0018.JPG	 						45	5	30.42		50	47	b	none		0	50			
1944-12-14	3	54.76	-132.23		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/7148/23714875/content/dc-metro/rg-026/587169/0002/Atalanta-1944-12/Atalanta-1944-12-0018.JPG	 																			
