YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	From	Amount	VisM	Ships	Other
1943-02-09	1	59.97	-147.7			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0015.JPG	 			59.97	-147.7													
1943-02-09	2	59.97	-147.7			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	 			59.97	-147.7		67.5	8	29.81	21		b				20		
1943-02-09	3	59.97	-147.7			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	 			59.97	-147.7													
1943-02-09	4	59.97	-147.7			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	 			59.97	-147.7		67.5	8	29.78	21		bc	scu		1	20		
1943-02-09	5	59.97	-147.7			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	 			59.97	-147.7													
1943-02-09	6	59.97	-147.7			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	 			59.97	-147.7		337.5	5	29.73	22		bc	sc		1	20		
1943-02-09	7	59.97	-147.7			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	 			59.97	-147.7													
1943-02-09	8	59.97	-147.7			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	"0821: Got Underway 0832: Point Bazil brg 47 T, dist. 0.8 miles. cc 347 T"			59.97	-147.7		45	5	29.68	21		bc	c		1	20		
1943-02-09	9	60.03	-147.77	328		4.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	0927: Standing into Latouche Passage			60.03	-147.77	328	22.5	8	29.66	22		c	sc		8	20		
1943-02-09	10	60.04	-147.97	888		9.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	1005: standing into Saswmill Bay. 1050 Standing out of Latouche Passage.			60.04	-147.97	888	22.5	8	29.64	28		os	cu		9	7		
1943-02-09	11	60.07	-147.93	888		9.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	"1123: Point Grace brg 275 T, dist. 1.8 miles, cc 173 T 1140: 222 T"			60.07	-147.93	888	22.5	8	29.64	22		os	cr		10	7		
1943-02-09	12	59.97	-147.82	220		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	 			59.97	-147.82	220	45	8	29.65	23		bc	cu		4	7		
1943-02-09	13	59.82	-148	162		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	1325: Standing into MacLeod Harbor			59.82	-148	162	45	8	29.56	25		bc	cu		5	20		
1943-02-09	14	59.88	-147.86	888		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	1400: Standing out of MacLeod Harbor			59.88	-147.86	888	45	8	29.51	24		bc	cu		6	20		
1943-02-09	15	59.98	-147.78	28		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	1540: 220 T			59.98	-147.78	28	45	5	29.44	23		bc	sc		8	7		
1943-02-09	16	59.85	-148.01	220		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	 			59.85	-148.01	220	45	5	29.44	23		cs	sc		8	7		
1943-02-09	17	59.95	-147.89	888		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	 			59.95	-147.89	888	22.5	8	29.4	25		cs	sc		7	7		
1943-02-09	18	59.98	-147.81	888		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	 			59.98	-147.81	888	22.5	5	29.38	25		os	cu		10	7		
1943-02-09	19	59.92	-147.94	888		5.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	1906 Drifting in Montague Strait			59.92	-147.94	888	22.5	5	29.34	25		os	n		10	7		
1943-02-09	20	59.92	-147.94	888		0.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	 			59.92	-147.94	888	22.5	8	29.28	25		os	n		10	2		
1943-02-09	21	59.92	-147.96	888		1.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	2110: Standing up Montague Strait. 2140 Began escorting convoy cc 226			59.92	-147.96	888	45	5	29.28	26		os	cn		10	1		
1943-02-09	22	59.92	-148.06	888		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	"2210: Danger Island abeam to starboard, dist. 4 miles"			59.92	-148.06	888	45	5	29.29	24		c	sc		9	7		
1943-02-09	23	59.81	-148.27	226		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	 			59.81	-148.27	226	45	5	29.26	26		c	sc		8	20		
1943-02-09	24	59.66	-148.55	226		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0014.JPG	 			59.66	-148.55	226	22.5	5	29.22	28		c	sc		9	20		
1943-02-10	1	59.52	-148.83	228		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	 			59.52	-148.83	228	270	8	29.16	29		c	sc		9	50		
1943-02-10	2	59.38	-149.11	228		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	"0208: Seal Rock Light abeam to starboard, dist. 18.5 miles."			59.38	-149.11	228	270	8	29.14	29		c	sc		9	50		
1943-02-10	3	59.25	-149.38	228		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	 			59.25	-149.38	228	270	8	29.12	29		bc	sc		4	50		
1943-02-10	4	59.12	-149.64	228		12.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	 			59.12	-149.64	228	270	5	29.09	29		bc	sc		4	20		
1943-02-10	5	58.97	-149.9	225		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	 			58.97	-149.9	225	225	5	29.06	28		bcs	nc		5	4		
1943-02-10	6	58.82	-150.15	224		13.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	 			58.82	-150.15	224	225	5	29.04	27		bc	sc		3	20		
1943-02-10	7	58.68	-150.41	225		13.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	 			58.68	-150.41	225	247.5	5	29.04	27		bc	sc		3	20		
1943-02-10	8	58.52	-150.67	224		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	 			58.52	-150.67	224	225	8	29.04	28		bc	sc		7	20		
1943-02-10	9	58.33	-151	225		13.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	0935: Marmot Island brg 270 T			58.33	-151	225	315	8	29.06	24		c	sc		8	7		
1943-02-10	10	58.15	-151.35	229		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	1030: 240 T			58.15	-151.35	229	337.5	8	29.08	22		c	sc		8	7		
1943-02-10	11	58	-151.74	240		13.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	 			58	-151.74	240	337.5	8	29.1	21		o	sc		10	7		
1943-02-10	12	57.85	-152.08	235		12.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	1241: Stopped 1242: Got Underway			57.85	-152.08	235	337.5	8	29.12	22		o	sc		10	7		
1943-02-10	13	57.85	-152.33	222		7.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	 			57.85	-152.33	222	360	8	29.13	23		c	sc		9	7		
1943-02-10	14	57.94	-152.29	254		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	 			57.94	-152.29	254	45	8	29.14	24		os	cun		10	4		
1943-02-10	15	57.82	-152.29	86		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	1513: Standing into Chiniak Bay			57.82	-152.29	86	45	5	29.14	23		os	cun		10	4		
1943-02-10	16	57.78	-152.32	888		8.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	 			57.78	-152.32	888	45	5	29.13	24		os	cun		10	4		
1943-02-10	17	57.74	-152.46	888		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	"1740: Moored, Kodiak"			57.74	-152.46	888	315	5	29.14	24		os	cun		10	4		
1943-02-10	18	57.73	-152.52	888		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	 			57.73	-152.52	888	135	2	29.18	21		os	n		10	4		
1943-02-10	19	57.73	-152.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	 			57.73	-152.52													
1943-02-10	20	57.73	-152.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	 			57.73	-152.52		0	0	29.25	18		o	cu		10	7		
1943-02-10	21	57.73	-152.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	 			57.73	-152.52													
1943-02-10	22	57.73	-152.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	 			57.73	-152.52		0	0	29.3	18		o	sc		10	7		
1943-02-10	23	57.73	-152.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	 			57.73	-152.52													
1943-02-10	24	57.73	-152.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0016.JPG	 			57.73	-152.52		0	0	29.33	16		o	sc		10	7		
1943-02-11	1	57.73	-152.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	 			57.73	-152.52													
1943-02-11	2	57.73	-152.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	 			57.73	-152.52		360	5	29.34	20		os	n		10	4		
1943-02-11	3	57.73	-152.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	 			57.73	-152.52													
1943-02-11	4	57.73	-152.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	 			57.73	-152.52		360	5	29.31	20		os	n		10	4		
1943-02-11	5	57.73	-152.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	 			57.73	-152.52													
1943-02-11	6	57.73	-152.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	 			57.73	-152.52		360	8	29.2	22		os	n		10	2		
1943-02-11	7	57.73	-152.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	 			57.73	-152.52													
1943-02-11	8	57.73	-152.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	 			57.73	-152.52		45	8	29.07	32		os	n		10	2		
1943-02-11	9	57.73	-152.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	 			57.73	-152.52													
1943-02-11	10	57.73	-152.52			0.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	 			57.73	-152.52		45	13	28.97	34		os	n		10	2		
1943-02-11	11	57.73	-152.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	 			57.73	-152.52													
1943-02-11	12	57.73	-152.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0017.JPG	 			57.73	-152.52		45	8	28.87	37		os	n		10	4		
