YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	Kts	Baro	Dry	Wet	Water	SeaT	Weather	Clouds	From	Amount	VisM	People	Ships	Other
1924-03-03	22	14.41	120.55	243	 	7.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_017.jpg	2228: Anchored. Anchored in Mariveles Bay. Brgs:- Mariveles Light 284 t and Los Cochinos 195 t.						45	8	30.05	79	77	82	82	b	cis		3	50			
1924-03-03	23	14.43	120.50	888	 	3.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_017.jpg	 						45	5	30.05	78	77	82	82	b	cis		3	50			
1924-03-03	24	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_017.jpg	 						45	5	30.05	78	75			b	cis		3	50			
1924-03-04	1	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						0	0	30.05	77	75			bc	cist	45	4				
1924-03-04	2	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						0	0	30.05	76	74			bc	cist	45	4				
1924-03-04	3	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						0	0	30.05	76	74			bc	cist	45	4				
1924-03-04	4	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						23	2	30.04	75	74			bc	cist	45	2				
1924-03-04	5	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						45	5	30.04	77	75			c	cu	45	7				
1924-03-04	6	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						45	5	30.04	77	75			c	cu	45	6				
1924-03-04	7	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						45	5	30.04	77	75			bc	acu	45	2				
1924-03-04	8	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						45	5	30.05	78	76			bc	cu	45	3				
1924-03-04	9	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						45	5	30.05	80	77			bc	cu	45	3				
1924-03-04	10	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						45	5	30.05	81	77			bc	cu	45	3				
1924-03-04	11	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						45	5	30.05	82	78			bc	cu	45	4				
1924-03-04	12	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						45	8	30.05	84	78			bc	cu	45	4				
1924-03-04	13	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						90	2	30.05	85	80			bc	cu	45	3				
1924-03-04	14	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						90	2	30.05	86	81			bc	cu	45	3				
1924-03-04	15	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						90	2	30.05	87	80			bc	cu	45	3				
1924-03-04	16	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						90	5	30.05	87	82			bc	cicu	45	4				
1924-03-04	17	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						90	5	30.05	85	80			bc	ci	45	3				
1924-03-04	18	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						90	5	30.05	83	78			bc	ci	45	6				
1924-03-04	19	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						90	2	30.05	81	78			bc	ci	45	6				
1924-03-04	20	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						90	2	30.04	79	76			bc	ci	45	4				
1924-03-04	21	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						90	2	30.04	79	76			bc	cist	45	4				
1924-03-04	22	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						90	2	30.04	78	76			bc	cist	45	2				
1924-03-04	23	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						90	2	30.04	78	75			bc	cist	45	2				
1924-03-04	24	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_018.jpg	 						90	2	30.04	78	75			bc	cist	45	2				
1924-03-05	1	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						90	2	30.05	76	75			bc	cis	90	3				
1924-03-05	2	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						90	2	30.05	76	75			bc	cis	90	3				
1924-03-05	3	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						90	2	30.05	76	75			bc	cis	90	3				
1924-03-05	4	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						90	2	30.04	75	74			bc	cis	90	3				
1924-03-05	5	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						45	2	30.04	76	76			bc	cist	90	4				
1924-03-05	6	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						45	2	30.04	78	80			bc	cist	90	4				
1924-03-05	7	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						45	2	30.04	81	80			bc	cist	90	4				
1924-03-05	8	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						45	5	30.04	83	80			bc	cist	90	3				
1924-03-05	9	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						45	8	30.04	85	77			bc	cu	90	2	50			
1924-03-05	10	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						23	8	30.04	82	77			bc	cu	90	2	50			
1924-03-05	11	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						23	5	30.04	81	78			bc	cu	90	1	50			
1924-03-05	12	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						23	5	30.04	83	78			bc	cicu	90	1				
1924-03-05	13	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						90	5	30.04	84	79			c	cicu	45	3				
1924-03-05	14	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						90	5	30.04	86	79			c	cicu	45	4				
1924-03-05	15	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						90	5	30.04	86	79			c	cicu	45	4				
1924-03-05	16	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						90	5	30.04	84	79			c	cicu	45	3				
1924-03-05	17	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						90	2	30.04	90	81			bc	cis	45	3				
1924-03-05	18	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						68	2	30.04	86	82			bc	cis	45	5				
1924-03-05	19	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						0	0	30.04	84	81			bc	cis	45	2				
1924-03-05	20	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						0	0	30.04	81	80			bc	cis	45	2				
1924-03-05	21	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						0	0	30.04	79	76			bc	cist	90	3				
1924-03-05	22	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						0	0	30.04	79	76			bc	cist	90	3				
1924-03-05	23	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						0	0	30.04	77	75			bc	cist	90	4				
1924-03-05	24	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_020.jpg	 						0	0	30.05	77	75			bc	cist	90	4				
1924-03-06	1	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_023.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_024.jpg	 						0	0	30.04	76	75			c	cicu	45	3				
1924-03-06	2	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_023.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_024.jpg	 						0	0	30.04	76	75			c	cicu	45	2				
1924-03-06	3	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_023.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_024.jpg	 						0	0	30.04	75	76			c	cicu	45	2				
1924-03-06	4	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_023.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_024.jpg	 						0	0	30.04	75	74			c	cicu	45	4				
1924-03-06	5	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_023.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_024.jpg	 						45	2	30.04	77	77			bc	cis	45	3				
1924-03-06	6	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_023.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_024.jpg	 						45	2	30.04	77	77			bc	acu	45	2				
1924-03-06	7	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_023.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_024.jpg	 						45	5	30.04	78	77			bc	acu	45	3				
1924-03-06	8	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_023.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_024.jpg	 						45	5	30.04	78	74			bc	as	45	3				
1924-03-06	9	14.43	120.50		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_023.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/103/29010361/content/hub/2016-05/USS_Sacramento_03011924_to_04301924/USS_Sacramento_03011924_to_04301924_024.jpg	 						45	5	30.04	80	75			bc	acu	45	6				
