YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	People	Ships	Other
1923-12-10	4	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_097.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_098.jpg	 						23	23	1	30.00		75	75		C	A S		2				
1923-12-10	5	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_097.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_098.jpg	 						23	23	1	30.00		75	75		CZ	A S		1				
1923-12-10	6	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_097.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_098.jpg	 						23	23	1	30.00		75	75		CZ	A S		5				
1923-12-10	7	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_097.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_098.jpg	 						0	0	0	30.00		76	77		CZ	A CU	90	4				
1923-12-10	8	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_097.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_098.jpg	 						0	0	0	30.00		79	79		CZ	A CU	90	4				
1923-12-10	9	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_097.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_098.jpg	 						0	0	0	30.00		91	80		CZ	A CU	90	4				
1923-12-10	10	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_097.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_098.jpg	 						0	0	0	30.01		84	80		CZ	A CU	90	4				
1923-12-10	11	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_097.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_098.jpg	 						0	0	0	30.01		87	82		CZ	A CU	90	4				
1923-12-10	12	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_097.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_098.jpg	"Noon: Manila, PI"						0	0	0	30.01		87	82		CZ	A CU	90	5				
1923-12-10	13	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_097.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_098.jpg	 						180	180	2	30.01		84	81		BC	A CU	90	5				
1923-12-10	14	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_097.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_098.jpg	 						225	225	2	30.01		85	81		CZ	CU N	360	9				
1923-12-10	15	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_097.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_098.jpg	 						315	315	2	30.01		85	81		BC	A CU	360	5				
1923-12-10	16	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_097.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_098.jpg	 						180	180	2	30.01		85	81		CZ	A CU	360	5				
1923-12-10	17	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_097.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_098.jpg	 						45	45	1	30.01		84	79		CZ	A CU	360	6				
1923-12-10	18	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_097.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_098.jpg	 						45	45	2	30.01		82	78		BCZ	A CU	90	4				
1923-12-10	19	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_097.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_098.jpg	 						45	45	2	30.01		80	77		BCZ	CI S	90	3				
1923-12-10	20	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_097.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_098.jpg	 						45	45	2	30.01		79	76		BCZ	CI S						
1923-12-10	21	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_097.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_098.jpg	 						45	45	2	30.01		78	76		BCZ	CI S						
1923-12-10	22	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_097.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_098.jpg	 						45	45	2	30.01		77	75		B	CI S						
1923-12-10	23	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_097.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_098.jpg	 						45	45	2	30.00		77	75		B	CI S						
1923-12-10	24	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_097.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_098.jpg	 						45	45	2	30.00		77	75		B	CI S					0000: USS Abarenda; USS J D Edwards	
1923-12-11	1	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	 						45	45	2	30.00		77	75		B	CU	45	5				
1923-12-11	2	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	 						45	45	2	30.00		77	76		BC	CU	45	4				
1923-12-11	3	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	 						45	45	2	30.00		77	76		BC	CU	45	5				
1923-12-11	4	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	 						45	45	2	30.00		77	77		BC	CU	45	8				
1923-12-11	5	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	 						0	0	0	30.00		76	76		BC	S CU	45	10				
1923-12-11	6	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	 						360	360	2	30.00		76	75		C	S CU	45	10				
1923-12-11	7	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	 						45	45	2	30.00		77	75		CZ	S CU	45	8				
1923-12-11	8	14.58	120.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	0800: Got underway.						45	45	2	30.00		79	77		CZ	CU	45	6				
1923-12-11	9	14.49	120.91	888		6.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	0907: Cavite Coal Dock						45	45	2	30.00		82	80		C	CU	45	5				
1923-12-11	10	14.49	120.91			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	 						0	0	0	30.00		84	80		C	CU	45	5				
1923-12-11	11	14.49	120.91			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	 						0	0	0	30.00		86	81		BC	CU	45	5				
1923-12-11	12	14.49	120.91			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	"Noon: Manila, PI"						0	0	0	30.00		87	82		BC	CU	45	5				
1923-12-11	13	14.49	120.91			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	 						0	0	0	30.00		87	85		C	A CU	90	8				
1923-12-11	14	14.49	120.91			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	 						90	90	2	30.01		88	85		C	A CU	90	6				
1923-12-11	15	14.49	120.91			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	 						90	90	5	30.01		88	85		C	CI CU	90	3				
1923-12-11	16	14.49	120.91			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	"1617: Got Underway. standing out into Cavite Harbor. 1626 anchored. NW and NW Radio towers inline, Sangley Point Lt 324T"						90	90	5	30.01		88	85		C	CI CU	90	3				
1923-12-11	17	14.49	120.92	888		0.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	 						90	90	2	30.01		87	85		C	CI CU	90	3				
1923-12-11	18	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	 						90	90	1	30.01		86	84		C	A	90	2				
1923-12-11	19	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	 						0	0	0	30.01		86	86		C	A S	90	2				
1923-12-11	20	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	 						0	0	0	30.01		85	85		C	A S	90	2				
1923-12-11	21	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	 						0	0	0	30.01		85	81		B	A S	90	2				
1923-12-11	22	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	 						0	0	0	30.00		84	78		B	A S	90	2				
1923-12-11	23	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	 						0	0	0	30.00		83	78		BC	A S	90	3				
1923-12-11	24	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_099.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_102.jpg	 						0	0	0	30.00		79	75		BC	A S	90	3			0000: USS Ajax; USS P L Barnes; USS Pensocola; USS Rainbow; USS Sarah Thompson; USS Steward	
1923-12-12	1	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_103.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_104.jpg	 						0	0	0	30.00		79	75		C	CU	45	3				
1923-12-12	2	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_103.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_104.jpg	 						0	0	0	30.01		79	75		C	CI CU	45	2				
1923-12-12	3	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_103.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_104.jpg	 						0	0	0	30.01		78	75		C	A CU	45	2				
1923-12-12	4	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_103.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_104.jpg	 						45	45	1	30.01		78	76		C	A CU	45	3				
1923-12-12	5	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_103.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_104.jpg	 						45	45		30.01		77	76		C	A CU	45	3				
1923-12-12	6	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_103.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_104.jpg	 						45	45		30.01		77	76		C	A CU	45	4				
1923-12-12	7	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_103.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_104.jpg	 						45	45		30.01		78	76		CZ	S CU	45	8				
1923-12-12	8	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_103.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_104.jpg	 						23	23	1	30.01		80	78		CZ	S CU	45	7				
1923-12-12	9	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_103.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_104.jpg	 						23	23		30.01		86	84		CZ	S CU	45	9				
1923-12-12	10	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_103.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_104.jpg	 						23	23		30.01		85	81		CZ	CU N	45	8				
1923-12-12	11	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_103.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_104.jpg	 						23	23		30.01		85	81		CZ	CU N	45	9				
1923-12-12	12	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_103.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_104.jpg	Noon: Cavite PI						0	0	0	30.01		85	82		CZ	CU	45	7				
1923-12-12	13	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_103.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_104.jpg	 						360	360	1	30.01		85	81		C	CU	68	8				
1923-12-12	14	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_103.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/100/29010034/content/hub/2016-05/USS_Sacramento_11011923_to_12311923/USS_Sacramento_11011923_to_12311923_104.jpg	 						90	90	2	30.01		86	80		BC	CU	68	5				
