YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Ships
1949-09-14	11	64.36	-166.3	127		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	1113: 082T			64.3612	-166.296	127	112	132	3	29.56	51	50		c	sc	135	9	50	
1949-09-14	12	64.39	-165.9	82		12.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	 			64.3946	-165.895	82	112	132	3	29.57	51	50		c	sc	135	8	50	
1949-09-14	13	64.43	-165.47	82		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	"1317: Off Nome, brg Aero beacon 341T, Look out tower 006.5T, Right radio tower 055T."			64.4293	-165.471	82	191	211	3	29.57	52	50		c	sc	135	7	50	
1949-09-14	14	64.47	-165.45	45		3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	 			64.47	-165.45	45	259	279	3	29.57	53	53		cp	ns sc	135	8	50	
1949-09-14	15	64.47	-165.45			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	1535: 1545 Set course 214T			64.47	-165.45														
1949-09-14	16	64.44	-165.51	213		3.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	 			64.4356	-165.509	213	326	346	3	29.56	51	50		od	st sc	348.75	10	50	
1949-09-14	17	64.27	-165.77	213		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	 			64.2683	-165.767	213	326	346	4	29.57	53	52		od	st sc	348.75	10	50	
1949-09-14	18	64.1	-166.02	213		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	 			64.1011	-166.024	213	326	346	3	29.58	50	50		od	st sc	348.75	10	50	
1949-09-14	19	63.93	-166.28	213		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	 			63.9339	-166.28	213	304	324	2	29.59	49	49		od	ns sc	348.75	10	50	
1949-09-14	20	63.77	-166.53	213		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	 			63 46N	166 32W	213	304	324	2	29.60	49	49		od	ns sc	348.75	10	50	
1949-09-14	21	63.59	-166.8	213		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	 			63.5915	-166.796	213	315	335	3	29.61	49	49		or	ns	315	10	20	
1949-09-14	22	63.42	-167.06	213		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	 			63.4163	-167.056	213	304	324	3	29.63	48	48		or	ns	315	9	20	
1949-09-14	23	63.24	-167.32	213		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	 			63.2411	-167.316	213	304	324	3	29.64	48	48		o	sc	315	10	20	
1949-09-14	24	63.07	-167.57	213		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0117.JPG	 			63.0659	-167.573	213	304	324	3	29.65	47	47		o	sc	315	10	20	
1949-09-15	1	62.89	-167.84	214		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	0100: 191T			62.8928	-167.836	214	304	324	4	29.64	47	47		od	ns st	315	10	7	
1949-09-15	2	62.69	-167.92	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			62.6867	-167.918	190	315	335	4	29.68	46	46		od	ns st	315	10	7	
1949-09-15	3	62.48	-168	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			62.4806	-168	190	315	335	4	29.69	46	46		od	ns st	315	10	7	
1949-09-15	4	62.27	-168.08	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			62.2745	-168.081	190	315	335	3	29.70	46	45		od	ns st	292.5	10	7	
1949-09-15	5	62.07	-168.16	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			62.0683	-168.161	190	315	335	5	29.70	47	46		o	st sc	315	10	20	
1949-09-15	6	61.86	-168.24	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			61.8622	-168.242	190	338	358	5	29.71	47	46		o	as	315	10	50	
1949-09-15	7	61.66	-168.32	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			61.6561	-168.321	190	338	358	5	29.72	47	47		o	sc as	270	10	50	
1949-09-15	8	61.45	-168.4	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			61 27N	168 24W	190	315	335	5	29.72	47	47		o	sc as	270	10	50	
1949-09-15	9	61.25	-168.48	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			61.2458	-168.484	190	338	358	5	29.72	48	48		o	sc	315	10	50	
1949-09-15	10	61.04	-168.57	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			61.0417	-168.568	190	326	346	5	29.76	48	47		o	sc	315	10	50	
1949-09-15	11	60.84	-168.65	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			60.8375	-168.651	190	326	346	5	29.77	49	48		o	sc	315	10	50	
1949-09-15	12	60.63	-168.73	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			60 38N	168 44W	190	326	346	5	29.78	49	48		o	sc	270	9	50	
1949-09-15	13	60.42	-168.82	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			60.4208	-168.816	190	326	346	5	29.78	49	48		of	st sc	348.75	10	7	
1949-09-15	14	60.21	-168.9	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			60.2083	-168.899	190	304	324	5	29.79	50	48		c	st sc	315	9	20	
1949-09-15	15	60	-168.98	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			59.9958	-168.981	190	315	329	4	29.80	50	49		c	sc as	337.5	8	20	
1949-09-15	16	59.78	-169.06	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			59.7833	-169.062	190	315	329	4	29.80	52	51		c	sc as	292.5	8	20	
1949-09-15	17	59.57	-169.14	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			59.5708	-169.143	190	304	318	5	29.82	47	46		c	cb	270	8	20	
1949-09-15	18	59.36	-169.22	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			59.3583	-169.224	190	292	306	5	29.83	46	45		o	sc cu	270	10	20	
1949-09-15	19	59.15	-169.3	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			59.1458	-169.304	190	304	318	6	29.85	45	44		o	cb cu	270	9	20	
1949-09-15	20	58.93	-169.38	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			58 56N	169 23W	190	304	318	5	29.87	45	44		ow	st cb	270	10	7	
1949-09-15	21	58.72	-169.46	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			58.7227	-169.459	190	304	318	5	29.89	45	44		c	cb	270	9	7	
1949-09-15	22	58.51	-169.53	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			58.512	-169.533	190	304	318	6	29.91	46	44		c	cb	270	9	7	
1949-09-15	23	58.3	-169.61	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			58.3013	-169.608	190	304	318	5	29.92	46	45		c	sc	270	9	20	
1949-09-15	24	58.09	-169.68	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0119.JPG	 			58.0906	-169.682	190	304	318	5	29.93	46	44		c	sc	270	9	20	
1949-09-16	1	57.88	-169.76	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	 			57.8799	-169.755	190	304	318	5	29.95	46	44		c	cb sc	270	8	50	
1949-09-16	2	57.67	-169.83	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	 			57.6693	-169.828	190	315	329	5	29.96	46	45		bc	as sc	281.25	4	50	
1949-09-16	3	57.46	-169.9	190		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	 			57.4586	-169.901	190	281	295	5	29.98	46	45		c	as sc	281.25	6	50	
1949-09-16	4	57.27	-169.97	190		11.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	0417: 205T			57.2725	-169.965	190	270	284	5	29.99	44	43		o	ns sc	292.5	10	20	
1949-09-16	5	57.14	-170.06	201		8.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	"0500: 220T. 0517 cc 270T. 0551 Anchored off East Landing, St Paul Is."			57.1412	-170.06	201	292	306	5	30.00	46	45		c	as sc	281.25	8	20	
1949-09-16	6	57.11	-170.25	254		6.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	 			57.11	-170.25	254	338	352	4	30.04	48	45		bc	cb cu	315	4	50	
1949-09-16	7	57.11	-170.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	0745: 0752 set course 180T. 0758 cc 204T			57.11	-170.25														
1949-09-16	8	57.1	-170.25	183		1.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	0817: Otter is brg 270T 3mi cc 216T			57 6N	170 15W	183	304	318	5	30.06	49	46		bc	sc	270	2	50	
1949-09-16	9	56.93	-170.47	213		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	 			56.9261	-170.472	213	292	306	5	30.08	49	47		c	sc	270	8	50	
1949-09-16	10	56.76	-170.71	215		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	 			56.7563	-170.705	215	315	329	5	30.12	49	48		c	sc	270	7	50	
1949-09-16	11	56.59	-170.94	215		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	 			56.5865	-170.936	215	315	329	5	30.14	52	49		bc	cu	270	2	50	
1949-09-16	12	56.42	-171.17	215		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	 			56 25N	171 10W	215	304	318	5	30.15	53	50		bc	cu	270	2	50	
1949-09-16	13	56.25	-171.38	215		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	 			56.249	-171.382	215	326	340	5	30.16	55	50		bc	ac	270	2	50	
1949-09-16	14	56.08	-171.6	215		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	 			56.0813	-171.597	215	281	295	5	30.18	55	51		bc	as ac	270	4	50	
1949-09-16	15	55.91	-171.81	215		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	 			55.9135	-171.811	215	281	295	5	30.20	54	50		c	as ac	270	6	50	
1949-09-16	16	55.75	-172.02	215		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	 			55.7458	-172.024	215	292	306	5	30.21	54	50		c	as sc	270	8	50	
1949-09-16	17	55.58	-172.24	215		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0120.JPG	 			55.5781	-172.236	215	292	306	7	30.23	51	48		c	sc	270	8	20	
