YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	From	Amount	VisM	Ships
1950-07-09	1	52.56	175.6	105		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	 						281	286	13	29.84	45	45	O-M	NS-ST	315	10	7	
1950-07-09	2	52.51	175.89	105		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	 						315	320	13	29.85	45	45	O	NS-ST	315	10	7	
1950-07-09	3	52.46	176.18	105		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	 						315	320	13	29.86	45	45	O	NS-ST	315	10	7	
1950-07-09	4	52.41	176.46	105		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	 						315	320	8	29.86	46	45	O	NS-ST	315	10	7	
1950-07-09	5	52.36	176.75	105		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	 						315	320	8	29.88	45	44	O	NS-AS	315	10	7	
1950-07-09	6	52.31	177.04	105		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	 						202	208	5	29.88	45	44	O	AS-ST	225	10	7	
1950-07-09	7	52.27	177.32	105		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	 						202	208	5	29.89	46	45	O-I	AS-ST	225	10	2	
1950-07-09	8	52.22	177.61	105		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	 						202	208	5	29.90	46	45	O-F	AS-ST	225	10	0.5	
1950-07-09	9	52.17	177.9	105		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	0910: Cc to 091 t.						270	275	8	29.91	47	47	C-F	Sc-ST	270	7	2	
1950-07-09	10	52.16	178.2	93		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	 						259	264	13	29.91	55	51	O-F	ST-AS	258.75	10	7	
1950-07-09	11	52.15	178.5	91		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	 						214	219	13	29.92	55	50	C-F	ST-FS	225	7	4	
1950-07-09	12	52.15	178.8	91		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	 						259	264	13	29.91	52	49	C-Z	ST-AS	270	7	4	
1950-07-09	13	52.14	179.11	91		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	 						259	264	8	29.94	54	51	bc	st-cu	270	5	50	
1950-07-09	14	52.12	179.42	91		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	 						225	230	8	29.96	55	52	c	sc	270	8	20	
1950-07-09	15	52.11	179.73	91		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	"1514: Pochnoi Point brg 179 t, dist 9.5 m, cc to 092 t."						225	230	8	29.97	49	47	OF	St	225	10	7	
1950-07-09	16	52.09	-179.97	92		10.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	 						225	230	8	29.94	48	46	OF	St	225	10	4	
1950-07-09	17	52.07	-179.67	92		10.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	 						225	230	8	29.94	50	48	C	St-AC	225	7	20	
1950-07-09	18	52.05	-179.38	92		10.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	 						225	230	8	29.95	49	47	C	St-AC	225	7	20	
1950-07-09	19	52.03	-179.08	92		10.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	 						225	230	8	29.97	47	46	O-F	St	225	10	4	
1950-07-09	20	52.02	-178.8	92		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	 						214	219	13	29.99	46	45	o-F	ST	225	10	4	
1950-07-09	21	52.03	-178.55	92		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	 						214	219	13	29.99	45	45	O-F	ST	225	10	2	
1950-07-09	22	52.04	-178.3	92		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	 						214	219	8	29.99	45	45	O-F	ST	225	10	7	
1950-07-09	23	52.05	-178.05	92		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	 						202	208	8	29.98	44	44	O-F	ST	202.5	10	2	
1950-07-09	24	52.05	-177.8	92		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0028.JPG	"0000 to 0400: Bering Sea enroute Adak, Alaska, on course 092 t."						202	208	8	29.99	45	44	O	ST Cu	202.5	10	2	
1950-07-10	1	52.06	-177.55	92		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	 						101	106	8	29.98	45	44	O	ST	191.25	10	7	
1950-07-10	2	52.07	-177.3	92		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	 						101	106	8	29.99	45	44	O-F	ST	168.75	10	2	
1950-07-10	3	52.08	-177.05	92		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	 						112	118	19	29.99	45	44	O-F	ST	135	10	4	
1950-07-10	4	52.09	-176.81	92		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	"0446 Cape Adagdak brg 180 t, dist. 2.8 m, cc to 135 t."						112	118	19	29.96	45	45	O-F	ST	135	10	7	
1950-07-10	5	52.07	-176.57	102		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	"0510 Cape Adagdak brg 270 t, dist 2.8 m, cc to 180 t."						158	162	24	29.96	47	46	O	AS-ST	135	10	7	
1950-07-10	6	51.93	-176.49	173		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	"0543 Kuluk Shoal buoy close ats cc to 235 t. standing into Kuluk Bay. 0555 stopped engines, entering Sweeper Cove and approaching Pier #9. 0653 Moored to Pier #9, NoB, Adak Island Alaska."						158	162	30	29.98	47	46		AS-ST	135	10	7	
1950-07-10	7	51.86	-176.64	195		5.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	 						180	185	8	29.99	47	46	o	ST	135	10	7	
1950-07-10	8	51.86	-176.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	 						135	140	13	29.96	45	44	O	St	135	10	7	
1950-07-10	9	51.86	-176.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	 																	
1950-07-10	10	51.86	-176.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	 																	
1950-07-10	11	51.86	-176.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	 																	
1950-07-10	12	51.86	-176.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	Noon: NoB. Adak Alaska						169	174	8	29.89	41	41	OM	St	135	10	2	
1950-07-10	13	51.86	-176.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	 																	
1950-07-10	14	51.86	-176.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	 																	
1950-07-10	15	51.86	-176.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	 																	
1950-07-10	16	51.86	-176.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	 						191	196	13	29.76	49	47	O-O	Ns-St	168.75	10	4	
1950-07-10	17	51.86	-176.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	 																	
1950-07-10	18	51.86	-176.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	 																	
1950-07-10	19	51.86	-176.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	 																	
1950-07-10	20	51.86	-176.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	 						191	196	13	29.66	48	48	O	ST-AS	191.25	10	7	
1950-07-10	21	51.86	-176.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	 																	
1950-07-10	22	51.86	-176.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	 																	
1950-07-10	23	51.86	-176.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	 																	
1950-07-10	24	51.86	-176.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0029.JPG	 						191	196	5	29.65	45	44	O	ST	191.25	10	7	
1950-07-11	1	51.86	-176.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0030.JPG	 																	
1950-07-11	2	51.86	-176.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0030.JPG	 																	
