YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	People	Other
1865-04-30	4	32.77	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						225	225	8	29.64	70		oq		
1865-04-30	5	32.77	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						225	225	5				bc		
1865-04-30	6	32.77	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						225	225	2		70		bc		
1865-04-30	7	32.77	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						68	68	5				bc		
1865-04-30	8	32.77	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						68	68	2	29.64	72		bc		
1865-04-30	9	32.77	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						68	68	2				bc		
1865-04-30	10	32.77	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	1015: Got Underway. Stood down the harbor. His times are contradictory.						68	68	2		75		bc		
1865-04-30	11	32.70	-79.83	888		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	1115: Anchored. In the Roads outside the bar.						68	68	5				bc		
1865-04-30	12	32.68	-79.81	888		1.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	"Noon: Charleston Roads, off the bar."						68	68	5	29.64	76		bc		
1865-04-30	13	32.68	-79.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						68	68	5				bc		
1865-04-30	14	32.68	-79.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						68	68	5		75		bc		
1865-04-30	15	32.68	-79.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						68	68	5				bc		
1865-04-30	16	32.68	-79.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	1640: Got Underway. Stood for the City.						68	68	5	29.60	75		bc		
1865-04-30	17	32.71	-79.85	888		2.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	1740: Anchored. Castle Pickney brg ESE dist 1/2 mi.						68	68	8				bc		
1865-04-30	18	32.78	-79.92	888		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						68	68	8	29.60	74		bc		
1865-04-30	19	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						68	68	8				bc		
1865-04-30	20	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						68	68	5	29.60	73		bc		
1865-04-30	21	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						68	68	5				bc		
1865-04-30	22	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						68	68	5		72		bc		
1865-04-30	23	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						90	90	5				bc		
1865-04-30	24	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						113	113	5	29.57	70		bc		
1865-05-01	1	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						248	248	5				bc		
1865-05-01	2	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						248	248	8		68		bc		
1865-05-01	3	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						248	248	13				bc		
1865-05-01	4	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	I subtracted one inch for the baro readings for this day.						248	248	13	29.47	68		bc		
1865-05-01	5	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						360	360	8				bc		
1865-05-01	6	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						360	360	8		70		bc		
1865-05-01	7	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						360	360	8				bc		
1865-05-01	8	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						360	360	8	29.49	72		bc		
1865-05-01	9	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						315	315	5				bc		
1865-05-01	10	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						315	315	5		73		bc		
1865-05-01	11	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						270	270	5				b		
1865-05-01	12	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	"Noon: Off Charleston, South Carolina."						270	270	5	29.54	74		b		
1865-05-01	13	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						270	270	5				b		
1865-05-01	14	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						270	270	5		78		b		
1865-05-01	15	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						270	270	5				b		
1865-05-01	16	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						270	270	5	29.56	80		b		
1865-05-01	17	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						270	270	2				b		
1865-05-01	18	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						270	270	2	29.57	78		b		
1865-05-01	19	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						270	270	2				bc		
1865-05-01	20	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						0	0	0	29.62	74		bc		
1865-05-01	21	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						0	0	0				bc		
1865-05-01	22	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						0	0	0		70		bc		
1865-05-01	23	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						360	360	8				sqr		
1865-05-01	24	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-109.JPG	 						360	360	13	29.59	68		sqr		
1865-05-02	1	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						68	68	13				bc		
1865-05-02	2	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						68	68	13		65		bc		
1865-05-02	3	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						68	68	8				bc		
1865-05-02	4	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						68	68	8	29.56	65		bc		
1865-05-02	5	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						68	68	8				bc		
1865-05-02	6	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						68	68	8		65		bc		
1865-05-02	7	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						68	68	13				bc		
1865-05-02	8	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						68	68	13	29.61	65		bc		
1865-05-02	9	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						68	68	13				sqr		
1865-05-02	10	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	1020: Got Underway. Stood down the harbor.						68	68	13		65		sqr		
1865-05-02	11	32.75	-79.87	888		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	1120: Got Underway. Brgs: North breaker buoy brg E dist 1/4 mi.						45	45	13				sqr		
1865-05-02	12	32.74	-79.85	888		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG							45	45	13	29.60	65		sqr		
1865-05-02	13	32.74	-79.85			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						45	45	13				sqr		
1865-05-02	14	32.74	-79.85			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						45	45	13		65		sqr		
1865-05-02	15	32.74	-79.85			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						23	23	5				bc		
1865-05-02	16	32.74	-79.85			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						23	23	5	29.60	65		bc		
1865-05-02	17	32.74	-79.85			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	1700: Got Underway. Stood up the harbor.						23	23	5				bc		
1865-05-02	18	32.77	-79.90	888		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	1835: Anchored						23	23	8	29.65	65		bc		
1865-05-02	19	32.78	-79.92	888		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						23	23	2				bc		
1865-05-02	20	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						23	23	2	29.68	64		bc		
1865-05-02	21	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						90	90	5				bc		
1865-05-02	22	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						90	90	5		62		c		
1865-05-02	23	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						90	90	2				c		
1865-05-02	24	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						315	315	5	29.72	61		or		
1865-05-03	1	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						248	248	2				o		
1865-05-03	2	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						248	248	2		64		o		
1865-05-03	3	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						270	270	8				sq		
1865-05-03	4	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						293	293	5	29.60	64		bc		
1865-05-03	5	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						293	293	8				bc		
1865-05-03	6	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						349	349	8		60		bc		
1865-05-03	7	32.78	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-110.JPG	 						360	360	13				bc		
